value_basis,format,scope,year,archetype_id,pair_key,pos_a,pos_b,pair_plugs,total_hvorp_a,total_hvorp_b,rel_diff_pct
ktc,hwang,archetype,2023,2024_2,QB_vs_RB,QB,RB,31400,2225863.2,2092604.8,6.2
ktc,hwang,archetype,2023,2024_2,QB_vs_WR,QB,WR,38000,2780770.9,2087946.6,28.5
ktc,hwang,archetype,2023,2024_2,QB_vs_TE,QB,TE,13800,836818.6,720769.3,14.9
ktc,hwang,archetype,2023,2024_2,RB_vs_WR,RB,WR,82400,4896593.8,3679839,28.4
ktc,hwang,archetype,2023,2024_2,RB_vs_TE,RB,TE,33200,1960348.3,1760620.3,10.7
ktc,hwang,archetype,2023,2024_2,WR_vs_TE,WR,TE,44400,1833548.5,2259199.1,-20.8
ktc,hwang,archetype,2023,2024_3,QB_vs_RB,QB,RB,31400,1818076.6,2086119.9,-13.7
ktc,hwang,archetype,2023,2024_3,QB_vs_WR,QB,WR,38000,2261184.7,2262299.3,0
ktc,hwang,archetype,2023,2024_3,QB_vs_TE,QB,TE,13800,678011.9,628434.1,7.6
ktc,hwang,archetype,2023,2024_3,RB_vs_WR,RB,WR,82400,4868740.8,3996709.2,19.7
ktc,hwang,archetype,2023,2024_3,RB_vs_TE,RB,TE,33200,1940573,1527749.8,23.8
ktc,hwang,archetype,2023,2024_3,WR_vs_TE,WR,TE,44400,1986478.3,1968721,0.9
ktc,hwang,archetype,2023,2024_4,QB_vs_RB,QB,RB,31400,1633764.5,2333671.3,-35.3
ktc,hwang,archetype,2023,2024_4,QB_vs_WR,QB,WR,38000,2088006.9,2023878.5,3.1
ktc,hwang,archetype,2023,2024_4,QB_vs_TE,QB,TE,13800,637154.3,640051.2,-0.5
ktc,hwang,archetype,2023,2024_4,RB_vs_WR,RB,WR,82400,5490753.6,3554265.9,42.8
ktc,hwang,archetype,2023,2024_4,RB_vs_TE,RB,TE,33200,2191274.9,1562766.2,33.5
ktc,hwang,archetype,2023,2024_4,WR_vs_TE,WR,TE,44400,1756718.8,2002432,-13.1
ktc,hwang,archetype,2023,2024_5,QB_vs_RB,QB,RB,31400,2236203.6,2623609.8,-15.9
ktc,hwang,archetype,2023,2024_5,QB_vs_WR,QB,WR,38000,2745889.6,2446959.6,11.5
ktc,hwang,archetype,2023,2024_5,QB_vs_TE,QB,TE,13800,822156.5,751511.5,9
ktc,hwang,archetype,2023,2024_5,RB_vs_WR,RB,WR,82400,6204784.7,4356909.5,35
ktc,hwang,archetype,2023,2024_5,RB_vs_TE,RB,TE,33200,2476091.7,1830565,30
ktc,hwang,archetype,2023,2024_5,WR_vs_TE,WR,TE,44400,2180563.6,2342374.3,-7.2
ktc,hwang,archetype,2023,2024_6,QB_vs_RB,QB,RB,31400,2301734.7,2118539.5,8.3
ktc,hwang,archetype,2023,2024_6,QB_vs_WR,QB,WR,38000,2828863.8,2087884.1,30.1
ktc,hwang,archetype,2023,2024_6,QB_vs_TE,QB,TE,13800,857652.8,622878.7,31.7
ktc,hwang,archetype,2023,2024_6,RB_vs_WR,RB,WR,82400,4949821.8,3668754.5,29.7
ktc,hwang,archetype,2023,2024_6,RB_vs_TE,RB,TE,33200,1968722.8,1524217.5,25.5
ktc,hwang,archetype,2023,2024_6,WR_vs_TE,WR,TE,44400,1823085.9,1954423.1,-7
ktc,hwang,archetype,2023,2025_1,QB_vs_RB,QB,RB,31400,1927015.9,1739740.9,10.2
ktc,hwang,archetype,2023,2025_1,QB_vs_WR,QB,WR,38000,2370483.7,1869344.8,23.6
ktc,hwang,archetype,2023,2025_1,QB_vs_TE,QB,TE,13800,708693.1,546497.2,25.8
ktc,hwang,archetype,2023,2025_1,RB_vs_WR,RB,WR,82400,4040877.8,3238392.1,22
ktc,hwang,archetype,2023,2025_1,RB_vs_TE,RB,TE,33200,1610508.2,1328838.3,19.2
ktc,hwang,archetype,2023,2025_1,WR_vs_TE,WR,TE,44400,1598639.5,1719100.5,-7.3
ktc,hwang,archetype,2023,2025_2,QB_vs_RB,QB,RB,31400,1225188.4,1753393.2,-35.5
ktc,hwang,archetype,2023,2025_2,QB_vs_WR,QB,WR,38000,1588269.6,1654445.3,-4.1
ktc,hwang,archetype,2023,2025_2,QB_vs_TE,QB,TE,13800,477227.5,476168.2,0.2
ktc,hwang,archetype,2023,2025_2,RB_vs_WR,RB,WR,82400,4079093.6,2865794.9,34.9
ktc,hwang,archetype,2023,2025_2,RB_vs_TE,RB,TE,33200,1628577.5,1161543.3,33.5
ktc,hwang,archetype,2023,2025_2,WR_vs_TE,WR,TE,44400,1415145.3,1498911.7,-5.7
ktc,hwang,archetype,2023,2025_3,QB_vs_RB,QB,RB,31400,1704371.3,1758147.8,-3.1
ktc,hwang,archetype,2023,2025_3,QB_vs_WR,QB,WR,38000,2181653.7,1746433.3,22.2
ktc,hwang,archetype,2023,2025_3,QB_vs_TE,QB,TE,13800,670726.1,488190,31.5
ktc,hwang,archetype,2023,2025_3,RB_vs_WR,RB,WR,82400,4095293.1,3026649.5,30
ktc,hwang,archetype,2023,2025_3,RB_vs_TE,RB,TE,33200,1638557.1,1198287.4,31
ktc,hwang,archetype,2023,2025_3,WR_vs_TE,WR,TE,44400,1495261,1538639.6,-2.9
ktc,hwang,archetype,2023,2025_4,QB_vs_RB,QB,RB,31400,1215033.9,1399175.9,-14.1
ktc,hwang,archetype,2023,2025_4,QB_vs_WR,QB,WR,38000,1563972,1382037.1,12.4
ktc,hwang,archetype,2023,2025_4,QB_vs_TE,QB,TE,13800,452760.1,343149.1,27.5
ktc,hwang,archetype,2023,2025_4,RB_vs_WR,RB,WR,82400,3224464.2,2362998.5,30.8
ktc,hwang,archetype,2023,2025_4,RB_vs_TE,RB,TE,33200,1284473.6,831713.3,42.8
ktc,hwang,archetype,2023,2025_4,WR_vs_TE,WR,TE,44400,1152924.3,1068020.6,7.6
ktc,hwang,archetype,2023,2025_5,QB_vs_RB,QB,RB,31400,1655749.4,1953005.3,-16.5
ktc,hwang,archetype,2023,2025_5,QB_vs_WR,QB,WR,38000,2103526.5,2061607.7,2
ktc,hwang,archetype,2023,2025_5,QB_vs_TE,QB,TE,13800,617097.5,528815.1,15.4
ktc,hwang,archetype,2023,2025_5,RB_vs_WR,RB,WR,82400,4554218.5,3629111,22.6
ktc,hwang,archetype,2023,2025_5,RB_vs_TE,RB,TE,33200,1821581,1289748.5,34.2
ktc,hwang,archetype,2023,2025_5,WR_vs_TE,WR,TE,44400,1809250.7,1657757.1,8.7
ktc,hwang,archetype,2023,2025_6,QB_vs_RB,QB,RB,31400,1570358.3,1899221.4,-19
ktc,hwang,archetype,2023,2025_6,QB_vs_WR,QB,WR,38000,1947685.9,1908535.5,2
ktc,hwang,archetype,2023,2025_6,QB_vs_TE,QB,TE,13800,577411.4,570625,1.2
ktc,hwang,archetype,2023,2025_6,RB_vs_WR,RB,WR,82400,4424450.1,3358563.1,27.4
ktc,hwang,archetype,2023,2025_6,RB_vs_TE,RB,TE,33200,1765036.6,1387287.8,24
ktc,hwang,archetype,2023,2025_6,WR_vs_TE,WR,TE,44400,1660619.1,1774078.3,-6.6
ktc,hwang,archetype,2023,2026_1,QB_vs_RB,QB,RB,31400,952790.9,1395465.6,-37.7
ktc,hwang,archetype,2023,2026_1,QB_vs_WR,QB,WR,38000,1232260.2,1316206.5,-6.6
ktc,hwang,archetype,2023,2026_1,QB_vs_TE,QB,TE,13800,348425.4,337372.5,3.2
ktc,hwang,archetype,2023,2026_1,RB_vs_WR,RB,WR,82400,3217925.6,2232723.1,36.1
ktc,hwang,archetype,2023,2026_1,RB_vs_TE,RB,TE,33200,1279087.4,821758.5,43.5
ktc,hwang,archetype,2023,2026_1,WR_vs_TE,WR,TE,44400,1086602.9,1070116.1,1.5
ktc,hwang,archetype,2023,2026_2,QB_vs_RB,QB,RB,31400,1136199.5,1920087.7,-51.3
ktc,hwang,archetype,2023,2026_2,QB_vs_WR,QB,WR,38000,1474156.1,1556168.9,-5.4
ktc,hwang,archetype,2023,2026_2,QB_vs_TE,QB,TE,13800,443900.4,466324.4,-4.9
ktc,hwang,archetype,2023,2026_2,RB_vs_WR,RB,WR,82400,4493546.7,2686320.1,50.3
ktc,hwang,archetype,2023,2026_2,RB_vs_TE,RB,TE,33200,1796139.6,1138099.1,44.9
ktc,hwang,archetype,2023,2026_2,WR_vs_TE,WR,TE,44400,1322031.4,1459542.5,-9.9
ktc,hwang,archetype,2023,2026_3,QB_vs_RB,QB,RB,31400,1551470.4,1656921.4,-6.6
ktc,hwang,archetype,2023,2026_3,QB_vs_WR,QB,WR,38000,1988449.4,1448117.5,31.4
ktc,hwang,archetype,2023,2026_3,QB_vs_TE,QB,TE,13800,607253.5,419704.1,36.5
ktc,hwang,archetype,2023,2026_3,RB_vs_WR,RB,WR,82400,3864542,2478366.8,43.7
ktc,hwang,archetype,2023,2026_3,RB_vs_TE,RB,TE,33200,1549659.6,1024924.5,40.8
ktc,hwang,archetype,2023,2026_3,WR_vs_TE,WR,TE,44400,1213581.3,1310722.3,-7.7
ktc,hwang,archetype,2023,2026_4,QB_vs_RB,QB,RB,31400,819159.4,2014037.1,-84.3
ktc,hwang,archetype,2023,2026_4,QB_vs_WR,QB,WR,38000,1064797.8,1481214.2,-32.7
ktc,hwang,archetype,2023,2026_4,QB_vs_TE,QB,TE,13800,307832.3,418986.4,-30.6
ktc,hwang,archetype,2023,2026_4,RB_vs_WR,RB,WR,82400,4714586,2544225.1,59.8
ktc,hwang,archetype,2023,2026_4,RB_vs_TE,RB,TE,33200,1885772.6,1032206.8,58.5
ktc,hwang,archetype,2023,2026_4,WR_vs_TE,WR,TE,44400,1254636.6,1321379.4,-5.2
ktc,hwang,archetype,2023,2026_5,QB_vs_RB,QB,RB,31400,1893151.6,1617457.8,15.7
ktc,hwang,archetype,2023,2026_5,QB_vs_WR,QB,WR,38000,2351761.3,1618995.3,36.9
ktc,hwang,archetype,2023,2026_5,QB_vs_TE,QB,TE,13800,707334.1,437260.5,47.2
ktc,hwang,archetype,2023,2026_5,RB_vs_WR,RB,WR,82400,3756664.1,2780617.7,29.9
ktc,hwang,archetype,2023,2026_5,RB_vs_TE,RB,TE,33200,1499246.9,1065342.9,33.8
ktc,hwang,archetype,2023,2026_5,WR_vs_TE,WR,TE,44400,1366784.6,1375977.5,-0.7
ktc,hwang,archetype,2023,2026_6,QB_vs_RB,QB,RB,31400,1673361.8,1947208.6,-15.1
ktc,hwang,archetype,2023,2026_6,QB_vs_WR,QB,WR,38000,2122429.4,1854433.5,13.5
ktc,hwang,archetype,2023,2026_6,QB_vs_TE,QB,TE,13800,625331.2,547010.6,13.4
ktc,hwang,archetype,2023,2026_6,RB_vs_WR,RB,WR,82400,4544541.2,3230177.4,33.8
ktc,hwang,archetype,2023,2026_6,RB_vs_TE,RB,TE,33200,1818455.1,1336405.7,30.6
ktc,hwang,archetype,2023,2026_6,WR_vs_TE,WR,TE,44400,1603348.9,1717192.6,-6.9
ktc,hwang,archetype,2023,2026_7,QB_vs_RB,QB,RB,31400,1489432.3,1672804.8,-11.6
ktc,hwang,archetype,2023,2026_7,QB_vs_WR,QB,WR,38000,1855453.5,1702431.8,8.6
ktc,hwang,archetype,2023,2026_7,QB_vs_TE,QB,TE,13800,553290.6,433861.4,24.2
ktc,hwang,archetype,2023,2026_7,RB_vs_WR,RB,WR,82400,3877003.9,2979411.2,26.2
ktc,hwang,archetype,2023,2026_7,RB_vs_TE,RB,TE,33200,1546382.9,1056881.9,37.6
ktc,hwang,archetype,2023,2026_7,WR_vs_TE,WR,TE,44400,1471771.6,1350939.7,8.6
ktc,hwang,year,2024,,QB_vs_RB,QB,RB,581400,34623249,40182651.4,-14.9
ktc,hwang,year,2024,,QB_vs_WR,QB,WR,741000,46488424.8,39713218,15.7
ktc,hwang,year,2024,,QB_vs_TE,QB,TE,269800,12045059.7,11815144,1.9
ktc,hwang,year,2024,,RB_vs_WR,RB,WR,1835400,109352008.2,73814213.2,38.8
ktc,hwang,year,2024,,RB_vs_TE,RB,TE,665000,39731752.3,23245956.9,52.4
ktc,hwang,year,2024,,WR_vs_TE,WR,TE,1090600,34521856.1,40145365,-15.1
ktc,hwang,archetype,2024,2024_1,QB_vs_RB,QB,RB,30600,2886220.2,2109555.9,31.1
ktc,hwang,archetype,2024,2024_1,QB_vs_WR,QB,WR,39000,3804182,2290433.9,49.7
ktc,hwang,archetype,2024,2024_1,QB_vs_TE,QB,TE,14200,1039578.8,675481.3,42.5
ktc,hwang,archetype,2024,2024_1,RB_vs_WR,RB,WR,96600,5715795.1,4312481,28
ktc,hwang,archetype,2024,2024_1,RB_vs_TE,RB,TE,35000,2082956.7,1338911.6,43.5
ktc,hwang,archetype,2024,2024_1,WR_vs_TE,WR,TE,57400,2036707.3,2311636,-12.6
ktc,hwang,archetype,2024,2024_2,QB_vs_RB,QB,RB,30600,2142007.6,2239970.4,-4.5
ktc,hwang,archetype,2024,2024_2,QB_vs_WR,QB,WR,39000,2812698.2,2249127.3,22.3
ktc,hwang,archetype,2024,2024_2,QB_vs_TE,QB,TE,14200,750465.7,767889.2,-2.3
ktc,hwang,archetype,2024,2024_2,RB_vs_WR,RB,WR,96600,6123197.5,4199710.4,37.3
ktc,hwang,archetype,2024,2024_2,RB_vs_TE,RB,TE,35000,2213235.8,1543228.6,35.7
ktc,hwang,archetype,2024,2024_2,WR_vs_TE,WR,TE,57400,1978384,2648452.3,-29
ktc,hwang,archetype,2024,2024_3,QB_vs_RB,QB,RB,30600,1401753.1,2440622.1,-54.1
ktc,hwang,archetype,2024,2024_3,QB_vs_WR,QB,WR,39000,1931628.9,2746864.4,-34.9
ktc,hwang,archetype,2024,2024_3,QB_vs_TE,QB,TE,14200,469430.2,779317.1,-49.6
ktc,hwang,archetype,2024,2024_3,RB_vs_WR,RB,WR,96600,6705684.5,5270392.2,24
ktc,hwang,archetype,2024,2024_3,RB_vs_TE,RB,TE,35000,2440300.7,1560737.3,44
ktc,hwang,archetype,2024,2024_3,WR_vs_TE,WR,TE,57400,2537446.6,2681498.7,-5.5
ktc,hwang,archetype,2024,2024_4,QB_vs_RB,QB,RB,30600,2106551.6,2689835.7,-24.3
ktc,hwang,archetype,2024,2024_4,QB_vs_WR,QB,WR,39000,2901734.5,2476420.1,15.8
ktc,hwang,archetype,2024,2024_4,QB_vs_TE,QB,TE,14200,758324.2,822703.4,-8.1
ktc,hwang,archetype,2024,2024_4,RB_vs_WR,RB,WR,96600,7441826.8,4686157.7,45.4
ktc,hwang,archetype,2024,2024_4,RB_vs_TE,RB,TE,35000,2698461,1661614.6,47.6
ktc,hwang,archetype,2024,2024_4,WR_vs_TE,WR,TE,57400,2233519,2851791.9,-24.3
ktc,hwang,archetype,2024,2024_5,QB_vs_RB,QB,RB,30600,2977834.2,3137147.3,-5.2
ktc,hwang,archetype,2024,2024_5,QB_vs_WR,QB,WR,39000,3975691.6,3086585.9,25.2
ktc,hwang,archetype,2024,2024_5,QB_vs_TE,QB,TE,14200,1111048.2,972218.5,13.3
ktc,hwang,archetype,2024,2024_5,RB_vs_WR,RB,WR,96600,8785473.8,5985096.6,37.9
ktc,hwang,archetype,2024,2024_5,RB_vs_TE,RB,TE,35000,3188004.2,1995673.4,46
ktc,hwang,archetype,2024,2024_5,WR_vs_TE,WR,TE,57400,2921738.2,3403274.7,-15.2
ktc,hwang,archetype,2024,2024_6,QB_vs_RB,QB,RB,30600,2473450,2257740.8,9.1
ktc,hwang,archetype,2024,2024_6,QB_vs_WR,QB,WR,39000,3299428.5,2222053,39
ktc,hwang,archetype,2024,2024_6,QB_vs_TE,QB,TE,14200,865376.5,683750,23.4
ktc,hwang,archetype,2024,2024_6,RB_vs_WR,RB,WR,96600,6165661.3,4140913.7,39.3
ktc,hwang,archetype,2024,2024_6,RB_vs_TE,RB,TE,35000,2235741.8,1354274.5,49.1
ktc,hwang,archetype,2024,2024_6,WR_vs_TE,WR,TE,57400,1948359,2323681.7,-17.6
ktc,hwang,archetype,2024,2025_1,QB_vs_RB,QB,RB,30600,1681994.4,2021778.5,-18.3
ktc,hwang,archetype,2024,2025_1,QB_vs_WR,QB,WR,39000,2314353.6,2268181.7,2
ktc,hwang,archetype,2024,2025_1,QB_vs_TE,QB,TE,14200,580192.5,662923,-13.3
ktc,hwang,archetype,2024,2025_1,RB_vs_WR,RB,WR,96600,5456021,4235869,25.2
ktc,hwang,archetype,2024,2025_1,RB_vs_TE,RB,TE,35000,1984541.2,1306224.7,41.2
ktc,hwang,archetype,2024,2025_1,WR_vs_TE,WR,TE,57400,1990314.8,2258694.1,-12.6
ktc,hwang,archetype,2024,2025_2,QB_vs_RB,QB,RB,30600,1471660.1,1840839.1,-22.3
ktc,hwang,archetype,2024,2025_2,QB_vs_WR,QB,WR,39000,1982830.2,1733113.5,13.4
ktc,hwang,archetype,2024,2025_2,QB_vs_TE,QB,TE,14200,493228.8,517272.2,-4.8
ktc,hwang,archetype,2024,2025_2,RB_vs_WR,RB,WR,96600,4961273.8,3155526.1,44.5
ktc,hwang,archetype,2024,2025_2,RB_vs_TE,RB,TE,35000,1800307.7,1001869.8,57
ktc,hwang,archetype,2024,2025_2,WR_vs_TE,WR,TE,57400,1435886,1730283.3,-18.6
ktc,hwang,archetype,2024,2025_3,QB_vs_RB,QB,RB,30600,2060294.5,2014025.5,2.3
ktc,hwang,archetype,2024,2025_3,QB_vs_WR,QB,WR,39000,2768497.9,1964536.4,34
ktc,hwang,archetype,2024,2025_3,QB_vs_TE,QB,TE,14200,715716.3,553297.4,25.6
ktc,hwang,archetype,2024,2025_3,RB_vs_WR,RB,WR,96600,5468551.8,3622455.5,40.6
ktc,hwang,archetype,2024,2025_3,RB_vs_TE,RB,TE,35000,1982807.2,1066145.9,60.1
ktc,hwang,archetype,2024,2025_3,WR_vs_TE,WR,TE,57400,1676799.7,1857153.7,-10.2
ktc,hwang,archetype,2024,2025_4,QB_vs_RB,QB,RB,30600,1239964.3,1763196.9,-34.8
ktc,hwang,archetype,2024,2025_4,QB_vs_WR,QB,WR,39000,1702146.2,1831372.4,-7.3
ktc,hwang,archetype,2024,2025_4,QB_vs_TE,QB,TE,14200,416378.3,513007.5,-20.8
ktc,hwang,archetype,2024,2025_4,RB_vs_WR,RB,WR,96600,4731670.6,3324952.4,34.9
ktc,hwang,archetype,2024,2025_4,RB_vs_TE,RB,TE,35000,1732413,987209.2,54.8
ktc,hwang,archetype,2024,2025_4,WR_vs_TE,WR,TE,57400,1528514.8,1709844.5,-11.2
ktc,hwang,archetype,2024,2025_5,QB_vs_RB,QB,RB,30600,1514921.2,1957745,-25.5
ktc,hwang,archetype,2024,2025_5,QB_vs_WR,QB,WR,39000,2015476,2154998.2,-6.7
ktc,hwang,archetype,2024,2025_5,QB_vs_TE,QB,TE,14200,516535.2,545312.1,-5.4
ktc,hwang,archetype,2024,2025_5,RB_vs_WR,RB,WR,96600,5298489,4003075,27.9
ktc,hwang,archetype,2024,2025_5,RB_vs_TE,RB,TE,35000,1921199.4,1057452.1,58
ktc,hwang,archetype,2024,2025_5,WR_vs_TE,WR,TE,57400,1879998.9,1840049,2.1
ktc,hwang,archetype,2024,2025_6,QB_vs_RB,QB,RB,30600,2028182.9,2295168.6,-12.4
ktc,hwang,archetype,2024,2025_6,QB_vs_WR,QB,WR,39000,2660326.5,2321566.1,13.6
ktc,hwang,archetype,2024,2025_6,QB_vs_TE,QB,TE,14200,705823.4,800816.1,-12.6
ktc,hwang,archetype,2024,2025_6,RB_vs_WR,RB,WR,96600,6264988.1,4371508.1,35.6
ktc,hwang,archetype,2024,2025_6,RB_vs_TE,RB,TE,35000,2277660.8,1616526.8,34
ktc,hwang,archetype,2024,2025_6,WR_vs_TE,WR,TE,57400,2062945.4,2766501.9,-29.1
ktc,hwang,archetype,2024,2026_1,QB_vs_RB,QB,RB,30600,980532.7,1766255.7,-57.2
ktc,hwang,archetype,2024,2026_1,QB_vs_WR,QB,WR,39000,1351745.1,1811043.2,-29
ktc,hwang,archetype,2024,2026_1,QB_vs_TE,QB,TE,14200,321243.9,501128.8,-43.7
ktc,hwang,archetype,2024,2026_1,RB_vs_WR,RB,WR,96600,4755142.4,3284584.7,36.6
ktc,hwang,archetype,2024,2026_1,RB_vs_TE,RB,TE,35000,1728567.1,955195.7,57.6
ktc,hwang,archetype,2024,2026_1,WR_vs_TE,WR,TE,57400,1512415.9,1656643.5,-9.1
ktc,hwang,archetype,2024,2026_2,QB_vs_RB,QB,RB,30600,1497335.9,2055913.3,-31.4
ktc,hwang,archetype,2024,2026_2,QB_vs_WR,QB,WR,39000,2016345.9,1646409.8,20.2
ktc,hwang,archetype,2024,2026_2,QB_vs_TE,QB,TE,14200,503424.5,501583.2,0.4
ktc,hwang,archetype,2024,2026_2,RB_vs_WR,RB,WR,96600,5564517.9,2981188.2,60.5
ktc,hwang,archetype,2024,2026_2,RB_vs_TE,RB,TE,35000,2019400.7,968157,70.4
ktc,hwang,archetype,2024,2026_2,WR_vs_TE,WR,TE,57400,1346489.2,1676520.4,-21.8
ktc,hwang,archetype,2024,2026_3,QB_vs_RB,QB,RB,30600,1993457.3,1991414.9,0.1
ktc,hwang,archetype,2024,2026_3,QB_vs_WR,QB,WR,39000,2680090,1721559.6,43.6
ktc,hwang,archetype,2024,2026_3,QB_vs_TE,QB,TE,14200,692360.7,536916.2,25.3
ktc,hwang,archetype,2024,2026_3,RB_vs_WR,RB,WR,96600,5416130.6,3133751.7,53.4
ktc,hwang,archetype,2024,2026_3,RB_vs_TE,RB,TE,35000,1967901,1038814.4,61.8
ktc,hwang,archetype,2024,2026_3,WR_vs_TE,WR,TE,57400,1429073.5,1802735.2,-23.1
ktc,hwang,archetype,2024,2026_4,QB_vs_RB,QB,RB,30600,1009999.5,2061078.8,-68.5
ktc,hwang,archetype,2024,2026_4,QB_vs_WR,QB,WR,39000,1386196.9,1533654.4,-10.1
ktc,hwang,archetype,2024,2026_4,QB_vs_TE,QB,TE,14200,329668.2,453356.3,-31.6
ktc,hwang,archetype,2024,2026_4,RB_vs_WR,RB,WR,96600,5589429.5,2729592.1,68.8
ktc,hwang,archetype,2024,2026_4,RB_vs_TE,RB,TE,35000,2033159,849045.8,82.2
ktc,hwang,archetype,2024,2026_4,WR_vs_TE,WR,TE,57400,1227146.3,1491203.3,-19.4
ktc,hwang,archetype,2024,2026_5,QB_vs_RB,QB,RB,30600,1582525,1714323,-8
ktc,hwang,archetype,2024,2026_5,QB_vs_WR,QB,WR,39000,2166492.8,1770506.3,20.1
ktc,hwang,archetype,2024,2026_5,QB_vs_TE,QB,TE,14200,542133.5,459608.2,16.5
ktc,hwang,archetype,2024,2026_5,RB_vs_WR,RB,WR,96600,4577829.1,3214386.8,35
ktc,hwang,archetype,2024,2026_5,RB_vs_TE,RB,TE,35000,1668413.3,872475.3,62.7
ktc,hwang,archetype,2024,2026_5,WR_vs_TE,WR,TE,57400,1466964,1537188.4,-4.7
ktc,hwang,archetype,2024,2026_6,QB_vs_RB,QB,RB,30600,1571840.3,1821532.6,-14.7
ktc,hwang,archetype,2024,2026_6,QB_vs_WR,QB,WR,39000,2088486,1847153.3,12.3
ktc,hwang,archetype,2024,2026_6,QB_vs_TE,QB,TE,14200,538242.2,506285.7,6.1
ktc,hwang,archetype,2024,2026_6,RB_vs_WR,RB,WR,96600,4905325.6,3361843.2,37.3
ktc,hwang,archetype,2024,2026_6,RB_vs_TE,RB,TE,35000,1777669.3,971086.9,58.7
ktc,hwang,archetype,2024,2026_6,WR_vs_TE,WR,TE,57400,1548625.7,1699365.3,-9.3
ktc,hwang,archetype,2024,2026_7,QB_vs_RB,QB,RB,30600,2002724.2,2004507.3,-0.1
ktc,hwang,archetype,2024,2026_7,QB_vs_WR,QB,WR,39000,2630074,2037638.5,25.4
ktc,hwang,archetype,2024,2026_7,QB_vs_TE,QB,TE,14200,695888.6,562277.8,21.2
ktc,hwang,archetype,2024,2026_7,RB_vs_WR,RB,WR,96600,5424999.8,3800728.8,35.2
ktc,hwang,archetype,2024,2026_7,RB_vs_TE,RB,TE,35000,1979012.4,1101313.3,57
ktc,hwang,archetype,2024,2026_7,WR_vs_TE,WR,TE,57400,1760527.8,1898847.1,-7.6
ktc,hwang,year,2025,,QB_vs_RB,QB,RB,433200,25927324.9,41010015.6,-45.1
ktc,hwang,year,2025,,QB_vs_WR,QB,WR,653600,43893485.3,34639072,23.6
ktc,hwang,year,2025,,QB_vs_TE,QB,TE,338200,16886663.7,14553404.4,14.8
ktc,hwang,year,2025,,RB_vs_WR,RB,WR,1151400,70522087.6,49440984.4,35.1
ktc,hwang,year,2025,,RB_vs_TE,RB,TE,893000,46896390.4,34835954.5,29.5
ktc,hwang,year,2025,,WR_vs_TE,WR,TE,1094400,43598064.2,43819229.3,-0.5
ktc,hwang,archetype,2025,2024_1,QB_vs_RB,QB,RB,22800,1757994.1,2080774.4,-16.8
ktc,hwang,archetype,2025,2024_1,QB_vs_WR,QB,WR,34400,2955666.5,2076610.5,34.9
ktc,hwang,archetype,2025,2024_1,QB_vs_TE,QB,TE,17800,1164175.5,801358.2,36.9
ktc,hwang,archetype,2025,2024_1,RB_vs_WR,RB,WR,60600,3544562.9,3011550.3,16.3
ktc,hwang,archetype,2025,2024_1,RB_vs_TE,RB,TE,47000,2345879.3,1919277.2,20
ktc,hwang,archetype,2025,2024_1,WR_vs_TE,WR,TE,57600,2664147.4,2415642.8,9.8
ktc,hwang,archetype,2025,2024_2,QB_vs_RB,QB,RB,22800,1364052,2412403.1,-55.5
ktc,hwang,archetype,2025,2024_2,QB_vs_WR,QB,WR,34400,2235500.3,2076768.6,7.4
ktc,hwang,archetype,2025,2024_2,QB_vs_TE,QB,TE,17800,869174.6,983482.6,-12.3
ktc,hwang,archetype,2025,2024_2,RB_vs_WR,RB,WR,60600,4241906,3010787.4,33.9
ktc,hwang,archetype,2025,2024_2,RB_vs_TE,RB,TE,47000,2858590.6,2391510.4,17.8
ktc,hwang,archetype,2025,2024_2,WR_vs_TE,WR,TE,57600,2655986.6,2998603.3,-12.1
ktc,hwang,archetype,2025,2024_3,QB_vs_RB,QB,RB,22800,1658620.8,2402477.6,-36.6
ktc,hwang,archetype,2025,2024_3,QB_vs_WR,QB,WR,34400,2795165,2262510.2,21.1
ktc,hwang,archetype,2025,2024_3,QB_vs_TE,QB,TE,17800,1088056.5,951828.1,13.4
ktc,hwang,archetype,2025,2024_3,RB_vs_WR,RB,WR,60600,4192034.1,3305968.8,23.6
ktc,hwang,archetype,2025,2024_3,RB_vs_TE,RB,TE,47000,2803690.6,2308448,19.4
ktc,hwang,archetype,2025,2024_3,WR_vs_TE,WR,TE,57600,2926143.4,2900372.2,0.9
ktc,hwang,archetype,2025,2024_4,QB_vs_RB,QB,RB,22800,1551549.2,2649911,-52.3
ktc,hwang,archetype,2025,2024_4,QB_vs_WR,QB,WR,34400,2671151.4,2098663.8,24
ktc,hwang,archetype,2025,2024_4,QB_vs_TE,QB,TE,17800,1026314.8,967066,5.9
ktc,hwang,archetype,2025,2024_4,RB_vs_WR,RB,WR,60600,4688767.2,3038469.4,42.7
ktc,hwang,archetype,2025,2024_4,RB_vs_TE,RB,TE,47000,3176229.8,2365563,29.3
ktc,hwang,archetype,2025,2024_4,WR_vs_TE,WR,TE,57600,2688213.9,2963647.5,-9.7
ktc,hwang,archetype,2025,2024_5,QB_vs_RB,QB,RB,22800,2104233.2,2964040,-33.9
ktc,hwang,archetype,2025,2024_5,QB_vs_WR,QB,WR,34400,3554254.2,2575097,31.9
ktc,hwang,archetype,2025,2024_5,QB_vs_TE,QB,TE,17800,1413229.3,1188383.1,17.3
ktc,hwang,archetype,2025,2024_5,RB_vs_WR,RB,WR,60600,5398893.7,3810553.6,34.5
