year,archetype_id,archetype_label,build_index,variant,stack_class,stack_count,roster_rb1_qb_stack,any_qb_rb_same_team,season_total,weekly_std,roster_value,stack_teams,stack_names,roster_rb1_name,roster_rb1_team
2021,2024_1,2024 #1 — Let James Cook (16-2),40,multi,multi,2,1,1,2190.7,24.21,54122,CHI|MIN,Justin Fields/David Montgomery (CHI); Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),41,natural,none,0,0,0,2132.6,28.41,53467,,,Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),41,none,none,0,0,0,2132.6,28.41,53467,,,Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),41,single,single,1,1,1,2064.3,32.54,53342,NO,Jameis Winston/Alvin Kamara (NO),Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),41,multi,multi,2,1,1,2010.7,33.05,53355,NO|WAS,Jameis Winston/Alvin Kamara (NO); Taylor Heinicke/Antonio Gibson (WAS),Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),42,natural,none,0,0,0,2025.8,24.28,56652,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),42,none,none,0,0,0,2025.8,24.28,56652,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),42,single,single,1,0,1,2196.4,26.19,56993,CIN,Joe Burrow/Joe Mixon (CIN),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),42,multi,multi,2,0,1,2231.2,25.32,56642,CIN|CHI,Joe Burrow/Joe Mixon (CIN); Justin Fields/David Montgomery (CHI),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),43,natural,none,0,0,0,2152.9,21.4,52058,,,Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),43,none,none,0,0,0,2152.9,21.4,52058,,,Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),43,single,single,1,0,1,2019.9,21.56,52142,CHI,Justin Fields/David Montgomery (CHI),Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),43,multi,multi,2,1,1,2059.9,20.94,53862,CHI|MIN,Justin Fields/David Montgomery (CHI); Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),44,natural,single,1,1,1,2432.4,21.8,54198,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),44,none,none,0,0,0,2429.7,24.12,54084,,,Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),44,single,single,1,1,1,2432.4,21.8,54198,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),44,multi,multi,2,1,1,2387.7,16.84,54211,MIN|WAS,Kirk Cousins/Dalvin Cook (MIN); Taylor Heinicke/Antonio Gibson (WAS),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),45,natural,none,0,0,0,2529.9,24.25,55888,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),45,none,none,0,0,0,2529.9,24.25,55888,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),45,single,single,1,1,1,2589.3,24.1,53822,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),45,multi,multi,2,1,1,2482.6,27.08,55356,MIN|SF,Kirk Cousins/Dalvin Cook (MIN); Trey Lance/Raheem Mostert (SF),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),46,natural,none,0,0,0,1828.7,31.97,54213,,,Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),46,none,none,0,0,0,1828.7,31.97,54213,,,Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),46,single,single,1,1,1,1986.1,28.81,54285,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),46,multi,multi,2,1,1,2009.1,31.53,54416,MIN|CLE,Kirk Cousins/Dalvin Cook (MIN); Baker Mayfield/Nick Chubb (CLE),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),47,natural,multi,2,1,1,2352.5,24.24,53973,CHI|MIN,Justin Fields/David Montgomery (CHI); Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),47,none,none,0,0,1,2571.9,29.31,53582,,,Jonathan Taylor,IND
2021,2024_1,2024 #1 — Let James Cook (16-2),47,single,single,1,0,1,2488.6,28.58,53273,CHI,Justin Fields/David Montgomery (CHI),Jonathan Taylor,IND
2021,2024_1,2024 #1 — Let James Cook (16-2),47,multi,multi,2,1,1,2352.5,24.24,53973,CHI|MIN,Justin Fields/David Montgomery (CHI); Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),48,natural,single,1,0,1,2263,19.54,53534,CHI,Justin Fields/David Montgomery (CHI),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),48,none,none,0,0,0,2256,23.27,53193,,,Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),48,single,single,1,0,1,2263,19.54,53534,CHI,Justin Fields/David Montgomery (CHI),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),48,multi,multi,2,1,1,2281.8,22.22,55140,CHI|MIN,Justin Fields/David Montgomery (CHI); Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),49,natural,none,0,0,1,2018.7,23.44,55922,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),49,none,none,0,0,1,2018.7,23.44,55922,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),49,single,single,1,1,1,2078.4,24.9,53856,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),49,multi,multi,2,1,1,2077.5,25.61,54347,CHI|MIN,Justin Fields/David Montgomery (CHI); Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),50,natural,none,0,0,0,2136.2,23,57699,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),50,none,none,0,0,0,2136.2,23,57699,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),50,single,single,1,0,1,2166.4,23.32,57462,CHI,Justin Fields/David Montgomery (CHI),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),50,multi,multi,2,1,1,2227.2,20.17,55396,CHI|MIN,Justin Fields/David Montgomery (CHI); Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),51,natural,single,1,0,1,2431.7,28.38,54793,WAS,Taylor Heinicke/Antonio Gibson (WAS),Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),51,none,none,0,0,0,2501.3,33.81,55180,,,Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),51,single,single,1,0,1,2431.7,28.38,54793,WAS,Taylor Heinicke/Antonio Gibson (WAS),Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),51,multi,multi,2,0,1,2573.3,29.25,55134,CIN|WAS,Joe Burrow/Joe Mixon (CIN); Taylor Heinicke/Antonio Gibson (WAS),Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),52,natural,single,1,1,1,2270,21.61,55093,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),52,none,none,0,0,0,2272.1,24.81,54979,,,Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),52,single,single,1,1,1,2270,21.61,55093,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),52,multi,multi,2,1,1,2277.8,18.89,55115,MIN|WAS,Kirk Cousins/Dalvin Cook (MIN); Taylor Heinicke/Antonio Gibson (WAS),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),53,natural,none,0,0,0,1839.8,24.12,55570,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),53,none,none,0,0,0,1839.8,24.12,55570,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),53,single,single,1,0,1,1789.6,23.74,55583,WAS,Taylor Heinicke/Antonio Gibson (WAS),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),53,multi,multi,2,0,1,1827.2,19.33,55739,CHI|WAS,Justin Fields/David Montgomery (CHI); Taylor Heinicke/Antonio Gibson (WAS),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),54,natural,none,0,0,1,2104,18.76,57069,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),54,none,none,0,0,1,2104,18.76,57069,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),54,single,single,1,0,1,2079.1,18.66,57200,SF,Trey Lance/Raheem Mostert (SF),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),54,multi,multi,2,0,1,2022,24.85,57785,SF|CLE,Trey Lance/Raheem Mostert (SF); Baker Mayfield/Nick Chubb (CLE),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),55,natural,none,0,0,1,2243.2,29.15,56649,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),55,none,none,0,0,1,2243.2,29.15,56649,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),55,single,single,1,0,1,2233.4,28.91,56756,SF,Trey Lance/Raheem Mostert (SF),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),55,multi,multi,2,0,1,2185.4,25.5,57484,CHI|SF,Justin Fields/David Montgomery (CHI); Trey Lance/Raheem Mostert (SF),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),56,natural,single,1,0,1,2144.9,22.28,57151,CHI,Justin Fields/David Montgomery (CHI),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),56,none,none,0,0,1,2111.7,21.84,57388,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),56,single,single,1,0,1,2144.9,22.28,57151,CHI,Justin Fields/David Montgomery (CHI),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),56,multi,multi,2,1,1,2203.4,20.38,55085,CHI|MIN,Justin Fields/David Montgomery (CHI); Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),57,natural,single,1,0,1,2099.3,30.43,57893,SF,Trey Lance/Raheem Mostert (SF),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),57,none,none,0,0,0,2169,30.48,58389,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),57,single,single,1,0,1,2099.3,30.43,57893,SF,Trey Lance/Raheem Mostert (SF),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),57,multi,multi,2,1,1,2161.5,27.9,55827,MIN|SF,Kirk Cousins/Dalvin Cook (MIN); Trey Lance/Raheem Mostert (SF),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),58,natural,single,1,0,1,2235.1,24.91,54712,CHI,Justin Fields/David Montgomery (CHI),Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),58,none,none,0,0,0,2306.2,25.98,55206,,,Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),58,single,single,1,0,1,2235.1,24.91,54712,CHI,Justin Fields/David Montgomery (CHI),Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),58,multi,multi,2,0,1,2176.4,26.85,54843,CHI|SF,Justin Fields/David Montgomery (CHI); Trey Lance/Raheem Mostert (SF),Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),59,natural,none,0,0,0,2425.9,36,54302,,,Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),59,none,none,0,0,0,2425.9,36,54302,,,Alvin Kamara,NO
2021,2024_1,2024 #1 — Let James Cook (16-2),59,single,single,1,1,1,2428,35.18,54416,MIN,Kirk Cousins/Dalvin Cook (MIN),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),59,multi,multi,2,1,1,2377,34.06,54429,MIN|WAS,Kirk Cousins/Dalvin Cook (MIN); Taylor Heinicke/Antonio Gibson (WAS),Dalvin Cook,MIN
2021,2024_1,2024 #1 — Let James Cook (16-2),60,natural,none,0,0,0,2255.4,28.78,55991,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),60,none,none,0,0,0,2255.4,28.78,55991,,,Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),60,single,single,1,0,1,2225.6,33.6,56135,CLE,Baker Mayfield/Nick Chubb (CLE),Christian McCaffrey,CAR
2021,2024_1,2024 #1 — Let James Cook (16-2),60,multi,multi,2,0,1,2209.6,33.64,56271,CLE|WAS,Baker Mayfield/Nick Chubb (CLE); Taylor Heinicke/Antonio Gibson (WAS),Christian McCaffrey,CAR
2021,2024_2,2024 #2 — Age is just a number (15-3),1,natural,none,0,0,1,2237.7,23.42,50982,,,Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),1,none,none,0,0,1,2237.7,23.42,50982,,,Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),1,single,single,1,0,1,2114.8,23.79,50801,JAX,Trevor Lawrence/James Robinson (JAX),Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),1,multi,multi,2,0,1,2079.2,23.51,50194,PHI|JAX,Jalen Hurts/Miles Sanders (PHI); Trevor Lawrence/James Robinson (JAX),Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),2,natural,none,0,0,1,2032.7,24.35,49876,,,Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),2,none,none,0,0,1,2032.7,24.35,49876,,,Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),2,single,single,1,0,1,2032.7,24.35,49855,LA,Matthew Stafford/Cam Akers (LA),Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),2,multi,multi,2,0,1,2030.1,19.86,50465,LA|PHI,Matthew Stafford/Cam Akers (LA); Jalen Hurts/Miles Sanders (PHI),Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),3,natural,single,1,0,1,1774.1,22.76,49457,LA,Matthew Stafford/Cam Akers (LA),Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),3,none,none,0,0,0,1823.2,22.86,49756,,,Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),3,single,single,1,0,1,1774.1,22.76,49457,LA,Matthew Stafford/Cam Akers (LA),Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),3,multi,multi,2,0,1,1948,17.74,50408,LA|PHI,Matthew Stafford/Cam Akers (LA); Jalen Hurts/Miles Sanders (PHI),Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),4,natural,none,0,0,0,1933.2,24.26,50254,,,David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),4,none,none,0,0,0,1933.2,24.26,50254,,,David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),4,single,single,1,0,1,1945.1,25.48,50030,PHI,Jalen Hurts/Miles Sanders (PHI),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),4,multi,multi,2,0,1,1971.4,26.48,50437,PHI|JAX,Jalen Hurts/Miles Sanders (PHI); Trevor Lawrence/James Robinson (JAX),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),5,natural,single,1,0,1,2088.5,27.45,50795,JAX,Trevor Lawrence/James Robinson (JAX),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),5,none,none,0,0,0,2048.2,29.69,50279,,,David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),5,single,single,1,0,1,2088.5,27.45,50795,JAX,Trevor Lawrence/James Robinson (JAX),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),5,multi,multi,2,0,1,2045.9,24.47,50453,LA|JAX,Matthew Stafford/Cam Akers (LA); Trevor Lawrence/James Robinson (JAX),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),6,natural,none,0,0,0,2061,26.92,52391,,,Clyde Edwards-Helaire,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),6,none,none,0,0,0,2061,26.92,52391,,,Clyde Edwards-Helaire,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),6,single,single,1,1,1,2092.9,25.79,52154,CHI,Justin Fields/David Montgomery (CHI),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),6,multi,multi,2,1,1,2053.2,20.55,51547,PHI|CHI,Jalen Hurts/Miles Sanders (PHI); Justin Fields/David Montgomery (CHI),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),7,natural,none,0,0,0,2009.9,26.22,52018,,,Clyde Edwards-Helaire,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),7,none,none,0,0,0,2009.9,26.22,52018,,,Clyde Edwards-Helaire,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),7,single,single,1,0,1,1965,27.3,51635,LA,Matthew Stafford/Cam Akers (LA),Clyde Edwards-Helaire,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),7,multi,multi,2,1,1,2007,28.02,51398,LA|CHI,Matthew Stafford/Cam Akers (LA); Justin Fields/David Montgomery (CHI),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),8,natural,none,0,0,1,2248.2,27.54,50834,,,D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),8,none,none,0,0,1,2248.2,27.54,50834,,,D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),8,single,single,1,0,1,2238.2,31.07,51444,PHI,Jalen Hurts/Miles Sanders (PHI),D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),8,multi,multi,2,0,1,2159.3,30.97,52027,SEA|PHI,Russell Wilson/Rashaad Penny (SEA); Jalen Hurts/Miles Sanders (PHI),D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),9,natural,single,1,1,1,2160,24.2,49765,CHI,Justin Fields/David Montgomery (CHI),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),9,none,none,0,0,0,2226.1,22.92,50259,,,Najee Harris,PIT
2021,2024_2,2024 #2 — Age is just a number (15-3),9,single,single,1,1,1,2160,24.2,49765,CHI,Justin Fields/David Montgomery (CHI),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),9,multi,multi,2,1,1,2031.9,26.24,48750,JAX|CHI,Trevor Lawrence/James Robinson (JAX); Justin Fields/David Montgomery (CHI),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),10,natural,none,0,0,1,2201.2,26.32,49897,,,Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),10,none,none,0,0,1,2201.2,26.32,49897,,,Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),10,single,single,1,0,1,2210,22.43,49673,PHI,Jalen Hurts/Miles Sanders (PHI),Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),10,multi,multi,2,0,1,2158.1,20.8,50549,LA|PHI,Matthew Stafford/Cam Akers (LA); Jalen Hurts/Miles Sanders (PHI),Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),11,natural,none,0,0,0,1963.8,30.94,51715,,,David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),11,none,none,0,0,0,1963.8,30.94,51715,,,David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),11,single,single,1,0,1,2015.3,34.45,51698,JAX,Trevor Lawrence/James Robinson (JAX),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),11,multi,multi,2,0,1,2009.2,35.62,52090,SEA|JAX,Russell Wilson/Rashaad Penny (SEA); Trevor Lawrence/James Robinson (JAX),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),12,natural,none,0,0,1,1996,24.04,50186,,,David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),12,none,none,0,0,1,1996,24.04,50186,,,David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),12,single,single,1,0,1,2000.4,25.18,49962,PHI,Jalen Hurts/Miles Sanders (PHI),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),12,multi,multi,2,0,1,1994.9,24.14,50702,LA|PHI,Matthew Stafford/Cam Akers (LA); Jalen Hurts/Miles Sanders (PHI),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),13,natural,none,0,0,0,2162.3,26.99,51477,,,David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),13,none,none,0,0,0,2162.3,26.99,51477,,,David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),13,single,single,1,0,1,2165,27.39,51485,JAX,Trevor Lawrence/James Robinson (JAX),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),13,multi,multi,2,1,1,2156.1,26.51,51144,JAX|DET,Trevor Lawrence/James Robinson (JAX); Jared Goff/D'Andre Swift (DET),D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),14,natural,none,0,0,0,2015.9,21.72,52107,,,D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),14,none,none,0,0,0,2015.9,21.72,52107,,,D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),14,single,single,1,0,1,2007.5,24.71,52115,JAX,Trevor Lawrence/James Robinson (JAX),D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),14,multi,multi,2,1,1,2095.2,23.71,52147,JAX|DET,Trevor Lawrence/James Robinson (JAX); Jared Goff/D'Andre Swift (DET),D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),15,natural,none,0,0,0,1863.9,23.65,51585,,,Clyde Edwards-Helaire,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),15,none,none,0,0,0,1863.9,23.65,51585,,,Clyde Edwards-Helaire,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),15,single,single,1,0,1,1862.2,22.92,51361,PHI,Jalen Hurts/Miles Sanders (PHI),Clyde Edwards-Helaire,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),15,multi,multi,2,0,1,1853,28.37,51369,PHI|JAX,Jalen Hurts/Miles Sanders (PHI); Trevor Lawrence/James Robinson (JAX),Clyde Edwards-Helaire,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),16,natural,none,0,0,1,2058.2,25.72,51529,,,David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),16,none,none,0,0,1,2058.2,25.72,51529,,,David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),16,single,single,1,0,1,2074.5,25.28,51292,DET,Jared Goff/D'Andre Swift (DET),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),16,multi,multi,2,1,1,2166.1,26.04,51601,CIN|DET,Joe Burrow/Joe Mixon (CIN); Jared Goff/D'Andre Swift (DET),Joe Mixon,CIN
2021,2024_2,2024 #2 — Age is just a number (15-3),17,natural,single,1,1,1,2163.8,24.3,50174,CHI,Justin Fields/David Montgomery (CHI),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),17,none,none,0,0,0,2130.2,24.24,50411,,,Clyde Edwards-Helaire,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),17,single,single,1,1,1,2163.8,24.3,50174,CHI,Justin Fields/David Montgomery (CHI),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),17,multi,multi,2,1,1,2163.8,24.3,50153,LA|CHI,Matthew Stafford/Cam Akers (LA); Justin Fields/David Montgomery (CHI),David Montgomery,CHI
2021,2024_2,2024 #2 — Age is just a number (15-3),18,natural,single,1,0,1,1929.5,32.19,52136,JAX,Trevor Lawrence/James Robinson (JAX),D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),18,none,none,0,0,0,1894.2,29.22,51376,,,D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),18,single,single,1,0,1,1929.5,32.19,52136,JAX,Trevor Lawrence/James Robinson (JAX),D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),18,multi,multi,2,0,1,1905,34.03,51144,PHI|JAX,Jalen Hurts/Miles Sanders (PHI); Trevor Lawrence/James Robinson (JAX),D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),19,natural,none,0,0,1,2047.5,27.4,50825,,,D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),19,none,none,0,0,1,2047.5,27.4,50825,,,D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),19,single,single,1,1,1,2093.5,27.3,50857,DET,Jared Goff/D'Andre Swift (DET),D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),19,multi,multi,2,1,1,2036.7,28.5,50515,LA|DET,Matthew Stafford/Cam Akers (LA); Jared Goff/D'Andre Swift (DET),D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),20,natural,single,1,0,1,2146,28.25,49704,JAX,Trevor Lawrence/James Robinson (JAX),Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),20,none,none,0,0,0,2144.1,24.33,49696,,,Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),20,single,single,1,0,1,2146,28.25,49704,JAX,Trevor Lawrence/James Robinson (JAX),Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),20,multi,multi,2,0,1,2098.6,27.97,49300,LA|JAX,Matthew Stafford/Cam Akers (LA); Trevor Lawrence/James Robinson (JAX),Josh Jacobs,LV
2021,2024_2,2024 #2 — Age is just a number (15-3),21,natural,multi,2,1,1,1957.9,26.04,50353,JAX|DET,Trevor Lawrence/James Robinson (JAX); Jared Goff/D'Andre Swift (DET),D'Andre Swift,DET
2021,2024_2,2024 #2 — Age is just a number (15-3),21,none,none,0,0,1,1926.2,27.99,51028,,,Clyde Edwards-Helaire,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),21,single,single,1,0,1,1922.4,28.38,50931,JAX,Trevor Lawrence/James Robinson (JAX),Clyde Edwards-Helaire,KC
