value_basis,format,year,archetype_id,player_id,avg_hvorp,avg_hvorp_weighted,build_count,avg_base_total,removal_pairs
ktc,hwang,2021,2024_3,7720,8.5,8.3,1000,2102,1937
ktc,hwang,2021,2024_4,19,11.5,11.3,1000,2160,2017
ktc,hwang,2021,2024_4,96,190.4,188.8,1000,2160,2017
ktc,hwang,2021,2024_4,421,173.3,171.9,1000,2160,2017
ktc,hwang,2021,2024_4,1049,105.6,104.4,1000,2160,2017
ktc,hwang,2021,2024_4,1166,106.3,106.1,1000,2160,2017
ktc,hwang,2021,2024_4,1339,91.6,91.3,1000,2160,2017
ktc,hwang,2021,2024_4,1352,67.9,67.7,1000,2160,2017
ktc,hwang,2021,2024_4,1479,99.7,99.3,1000,2160,2017
ktc,hwang,2021,2024_4,1535,146,145.7,1000,2160,2017
ktc,hwang,2021,2024_4,1689,93.8,93.4,1000,2160,2017
ktc,hwang,2021,2024_4,2078,48.1,47.9,1000,2160,2017
ktc,hwang,2021,2024_4,2161,4.9,4.9,1000,2160,2017
ktc,hwang,2021,2024_4,2197,94.8,94.3,1000,2160,2017
ktc,hwang,2021,2024_4,2306,35.5,35.6,1000,2160,2017
ktc,hwang,2021,2024_4,2319,34.8,34.6,1000,2160,2017
ktc,hwang,2021,2024_4,2374,104.1,103.8,1000,2160,2017
ktc,hwang,2021,2024_4,3202,40.3,40,1000,2160,2017
ktc,hwang,2021,2024_4,3634,35.7,35.5,1000,2160,2017
ktc,hwang,2021,2024_4,4017,0,0,1000,2160,2017
ktc,hwang,2021,2024_4,4037,107.5,107.2,1000,2160,2017
ktc,hwang,2021,2024_4,4039,226.3,225.9,1000,2160,2017
ktc,hwang,2021,2024_4,4054,35.8,35.6,1000,2160,2017
ktc,hwang,2021,2024_4,4068,108.2,107.8,1000,2160,2017
ktc,hwang,2021,2024_4,4080,26.9,26.7,1000,2160,2017
ktc,hwang,2021,2024_4,4111,54.4,54.2,1000,2160,2017
ktc,hwang,2021,2024_4,4137,174.4,174.1,1000,2160,2017
ktc,hwang,2021,2024_4,4147,31.8,31.6,1000,2160,2017
ktc,hwang,2021,2024_4,4179,0,0,1000,2160,2017
ktc,hwang,2021,2024_4,4197,18.4,18.4,1000,2160,2017
ktc,hwang,2021,2024_4,4198,29.5,29.3,1000,2160,2017
ktc,hwang,2021,2024_4,4234,3.4,3.4,1000,2160,2017
ktc,hwang,2021,2024_4,4274,0,0,1000,2160,2017
ktc,hwang,2021,2024_4,4381,85.1,84.9,1000,2160,2017
ktc,hwang,2021,2024_4,4454,76.5,76.1,1000,2160,2017
ktc,hwang,2021,2024_4,4464,1.4,1.3,1000,2160,2017
ktc,hwang,2021,2024_4,4866,79.6,79.3,1000,2160,2017
ktc,hwang,2021,2024_4,4881,139.8,138.9,1000,2160,2017
ktc,hwang,2021,2024_4,4943,36.6,36.5,1000,2160,2017
ktc,hwang,2021,2024_4,4950,81.4,81,1000,2160,2017
ktc,hwang,2021,2024_4,4972,4.6,4.5,1000,2160,2017
ktc,hwang,2021,2024_4,4973,21.8,21.6,1000,2160,2017
ktc,hwang,2021,2024_4,4985,69.2,68.9,1000,2160,2017
ktc,hwang,2021,2024_4,4988,162.3,162,1000,2160,2017
ktc,hwang,2021,2024_4,4995,5.7,5.7,1000,2160,2017
ktc,hwang,2021,2024_4,5001,109.9,109.4,1000,2160,2017
ktc,hwang,2021,2024_4,5008,18.9,18.7,1000,2160,2017
ktc,hwang,2021,2024_4,5010,9.8,9.7,1000,2160,2017
ktc,hwang,2021,2024_4,5089,18.6,18.5,1000,2160,2017
ktc,hwang,2021,2024_4,5113,41.6,41.3,1000,2160,2017
ktc,hwang,2021,2024_4,5121,34.7,34.5,1000,2160,2017
ktc,hwang,2021,2024_4,5133,64.7,64.3,1000,2160,2017
ktc,hwang,2021,2024_4,5137,0,0,1000,2160,2017
ktc,hwang,2021,2024_4,5284,27.2,27.1,1000,2160,2017
ktc,hwang,2021,2024_4,5323,3.5,3.5,1000,2160,2017
ktc,hwang,2021,2024_4,5347,49.7,49.4,1000,2160,2017
ktc,hwang,2021,2024_4,5374,0,0,1000,2160,2017
ktc,hwang,2021,2024_4,5409,0,0,1000,2160,2017
ktc,hwang,2021,2024_4,5695,1.1,1.1,1000,2160,2017
ktc,hwang,2021,2024_4,5848,89.8,89.6,1000,2160,2017
ktc,hwang,2021,2024_4,5849,150.6,149.5,1000,2160,2017
ktc,hwang,2021,2024_4,5880,10.5,10.5,1000,2160,2017
ktc,hwang,2021,2024_4,5917,29.1,28.8,1000,2160,2017
ktc,hwang,2021,2024_4,5937,114.6,114.2,1000,2160,2017
ktc,hwang,2021,2024_4,5938,14.4,14.3,1000,2160,2017
ktc,hwang,2021,2024_4,5970,0.3,0.3,1000,2160,2017
ktc,hwang,2021,2024_4,5973,3.5,3.5,1000,2160,2017
ktc,hwang,2021,2024_4,5987,67.4,67,1000,2160,2017
ktc,hwang,2021,2024_4,5995,0,0,1000,2160,2017
ktc,hwang,2021,2024_4,6039,59,58.7,1000,2160,2017
ktc,hwang,2021,2024_4,6074,27.1,27,1000,2160,2017
ktc,hwang,2021,2024_4,6130,97.8,97.4,1000,2160,2017
ktc,hwang,2021,2024_4,6144,0.9,0.9,1000,2160,2017
ktc,hwang,2021,2024_4,6149,15.6,15.4,1000,2160,2017
ktc,hwang,2021,2024_4,6271,26,25.8,1000,2160,2017
ktc,hwang,2021,2024_4,6290,0.1,0.1,1000,2160,2017
ktc,hwang,2021,2024_4,6598,0.4,0.4,1000,2160,2017
ktc,hwang,2021,2024_4,6659,15.6,15.5,1000,2160,2017
ktc,hwang,2021,2024_4,6694,47.1,47,1000,2160,2017
ktc,hwang,2021,2024_4,6783,19.7,19.4,1000,2160,2017
ktc,hwang,2021,2024_4,6797,206.2,204.9,1000,2160,2017
ktc,hwang,2021,2024_4,6801,102.8,102.5,1000,2160,2017
ktc,hwang,2021,2024_4,6803,63.3,62.9,1000,2160,2017
ktc,hwang,2021,2024_4,6805,1.1,1,1000,2160,2017
ktc,hwang,2021,2024_4,6814,23.7,23.4,1000,2160,2017
ktc,hwang,2021,2024_4,6824,45.1,44.8,1000,2160,2017
ktc,hwang,2021,2024_4,6847,17.8,17.7,1000,2160,2017
ktc,hwang,2021,2024_4,6849,1.9,1.8,1000,2160,2017
ktc,hwang,2021,2024_4,6850,24.3,24.1,1000,2160,2017
ktc,hwang,2021,2024_4,6865,0.1,0.1,1000,2160,2017
ktc,hwang,2021,2024_4,6904,123,122.8,1000,2160,2017
ktc,hwang,2021,2024_4,6920,0,0,1000,2160,2017
ktc,hwang,2021,2024_4,6927,21.6,21.3,1000,2160,2017
ktc,hwang,2021,2024_4,6931,21.7,21.6,1000,2160,2017
ktc,hwang,2021,2024_4,6943,52.5,52.1,1000,2160,2017
ktc,hwang,2021,2024_4,6945,140.4,140.1,1000,2160,2017
ktc,hwang,2021,2024_4,6951,9.3,9.3,1000,2160,2017
ktc,hwang,2021,2024_4,7021,0,0,1000,2160,2017
ktc,hwang,2021,2024_4,7045,2,2,1000,2160,2017
ktc,hwang,2021,2024_4,7049,16.2,16,1000,2160,2017
ktc,hwang,2021,2024_4,7066,56.6,56.3,1000,2160,2017
ktc,hwang,2021,2024_4,7083,33.8,33.5,1000,2160,2017
ktc,hwang,2021,2024_4,7496,23.3,23.2,1000,2160,2017
ktc,hwang,2021,2024_4,7525,75,74.9,1000,2160,2017
ktc,hwang,2021,2024_4,7526,89.3,88.9,1000,2160,2017
ktc,hwang,2021,2024_4,7528,190,189.6,1000,2160,2017
ktc,hwang,2021,2024_4,7529,0.1,0.1,1000,2160,2017
ktc,hwang,2021,2024_4,7535,0.1,0.1,1000,2160,2017
ktc,hwang,2021,2024_4,7547,77.6,77.2,1000,2160,2017
ktc,hwang,2021,2024_4,7551,5.6,5.5,1000,2160,2017
ktc,hwang,2021,2024_4,7561,118.8,118.4,1000,2160,2017
ktc,hwang,2021,2024_4,7562,0,0,1000,2160,2017
ktc,hwang,2021,2024_4,7568,22.6,22.5,1000,2160,2017
ktc,hwang,2021,2024_4,7569,14.7,14.5,1000,2160,2017
ktc,hwang,2021,2024_4,7587,2.7,2.7,1000,2160,2017
ktc,hwang,2021,2024_4,7594,78.3,78,1000,2160,2017
ktc,hwang,2021,2024_4,7596,73.3,73,1000,2160,2017
ktc,hwang,2021,2024_4,7602,1.9,1.8,1000,2160,2017
ktc,hwang,2021,2024_4,7606,24.9,24.8,1000,2160,2017
ktc,hwang,2021,2024_4,7608,47.2,47,1000,2160,2017
ktc,hwang,2021,2024_4,7670,19.9,19.7,1000,2160,2017
ktc,hwang,2021,2024_4,7716,13.5,13.4,1000,2160,2017
ktc,hwang,2021,2024_4,7720,8.8,8.7,1000,2160,2017
ktc,hwang,2021,2024_4,7757,2.4,2.3,1000,2160,2017
ktc,hwang,2021,2024_5,19,11.1,10.8,1000,1796,1028
ktc,hwang,2021,2024_5,96,256.1,255.1,1000,1796,1028
ktc,hwang,2021,2024_5,1049,172.4,171.2,1000,1796,1028
ktc,hwang,2021,2024_5,1166,202.1,201.5,1000,1796,1028
ktc,hwang,2021,2024_5,1373,25,24.6,1000,1796,1028
ktc,hwang,2021,2024_5,1535,164.5,164.2,1000,1796,1028
ktc,hwang,2021,2024_5,2028,158.9,158.7,1000,1796,1028
ktc,hwang,2021,2024_5,2133,189.7,189.2,1000,1796,1028
ktc,hwang,2021,2024_5,2306,90.1,89.8,1000,1796,1028
ktc,hwang,2021,2024_5,2449,141.1,140.5,1000,1796,1028
ktc,hwang,2021,2024_5,2749,1.3,1.3,1000,1796,1028
ktc,hwang,2021,2024_5,3164,185.9,185.5,1000,1796,1028
ktc,hwang,2021,2024_5,3202,49.8,49.3,1000,1796,1028
ktc,hwang,2021,2024_5,3214,100.4,99.9,1000,1796,1028
ktc,hwang,2021,2024_5,3257,28.4,27.8,1000,1796,1028
ktc,hwang,2021,2024_5,3634,46.8,46.5,1000,1796,1028
ktc,hwang,2021,2024_5,4017,0,0,1000,1796,1028
ktc,hwang,2021,2024_5,4018,236.4,236,1000,1796,1028
ktc,hwang,2021,2024_5,4066,55.5,55.1,1000,1796,1028
ktc,hwang,2021,2024_5,4080,36.8,36.5,1000,1796,1028
ktc,hwang,2021,2024_5,4089,65.9,65.5,1000,1796,1028
ktc,hwang,2021,2024_5,4111,68.3,68.1,1000,1796,1028
ktc,hwang,2021,2024_5,4137,190.5,190.2,1000,1796,1028
ktc,hwang,2021,2024_5,4147,31.3,31.3,1000,1796,1028
ktc,hwang,2021,2024_5,4149,79.2,78.9,1000,1796,1028
ktc,hwang,2021,2024_5,4179,0,0,1000,1796,1028
ktc,hwang,2021,2024_5,4197,20,19.8,1000,1796,1028
ktc,hwang,2021,2024_5,4198,41.6,41.3,1000,1796,1028
ktc,hwang,2021,2024_5,4234,9.7,9.5,1000,1796,1028
ktc,hwang,2021,2024_5,4464,0.3,0.3,1000,1796,1028
ktc,hwang,2021,2024_5,4663,240.2,239.9,1000,1796,1028
ktc,hwang,2021,2024_5,4943,108,107.6,1000,1796,1028
ktc,hwang,2021,2024_5,4972,9.5,9.3,1000,1796,1028
ktc,hwang,2021,2024_5,4981,32.3,32.2,1000,1796,1028
ktc,hwang,2021,2024_5,4985,82.9,82.7,1000,1796,1028
ktc,hwang,2021,2024_5,4995,18.1,17.6,1000,1796,1028
ktc,hwang,2021,2024_5,5008,25.1,24.7,1000,1796,1028
ktc,hwang,2021,2024_5,5089,29.2,28.9,1000,1796,1028
ktc,hwang,2021,2024_5,5133,80.4,79.8,1000,1796,1028
ktc,hwang,2021,2024_5,5137,0,0,1000,1796,1028
ktc,hwang,2021,2024_5,5347,61.2,60.8,1000,1796,1028
ktc,hwang,2021,2024_5,5374,0,0,1000,1796,1028
ktc,hwang,2021,2024_5,5409,0,0,1000,1796,1028
ktc,hwang,2021,2024_5,5859,83.7,83.4,1000,1796,1028
ktc,hwang,2021,2024_5,5892,137.2,136.9,1000,1796,1028
ktc,hwang,2021,2024_5,5927,102.7,102.1,1000,1796,1028
ktc,hwang,2021,2024_5,5938,21.8,21.6,1000,1796,1028
ktc,hwang,2021,2024_5,5967,110.9,110.5,1000,1796,1028
ktc,hwang,2021,2024_5,5973,5,4.9,1000,1796,1028
ktc,hwang,2021,2024_5,5987,83,82.7,1000,1796,1028
ktc,hwang,2021,2024_5,6039,73.9,73.5,1000,1796,1028
ktc,hwang,2021,2024_5,6111,0,0,1000,1796,1028
ktc,hwang,2021,2024_5,6126,0,0,1000,1796,1028
ktc,hwang,2021,2024_5,6130,121.7,121.1,1000,1796,1028
ktc,hwang,2021,2024_5,6136,0,0,1000,1796,1028
ktc,hwang,2021,2024_5,6144,0.8,0.8,1000,1796,1028
ktc,hwang,2021,2024_5,6598,1.1,1.1,1000,1796,1028
ktc,hwang,2021,2024_5,6659,22.5,22.4,1000,1796,1028
ktc,hwang,2021,2024_5,6694,56.1,55.8,1000,1796,1028
ktc,hwang,2021,2024_5,6786,125.3,124.8,1000,1796,1028
ktc,hwang,2021,2024_5,6826,57.3,57,1000,1796,1028
ktc,hwang,2021,2024_5,6845,72.3,72,1000,1796,1028
ktc,hwang,2021,2024_5,6865,0.2,0.2,1000,1796,1028
ktc,hwang,2021,2024_5,6869,29.2,29,1000,1796,1028
ktc,hwang,2021,2024_5,6918,21.5,21.4,1000,1796,1028
ktc,hwang,2021,2024_5,7021,0,0,1000,1796,1028
ktc,hwang,2021,2024_5,7049,23.9,23.7,1000,1796,1028
ktc,hwang,2021,2024_5,7066,73.2,72.8,1000,1796,1028
ktc,hwang,2021,2024_5,7083,49.4,48.9,1000,1796,1028
ktc,hwang,2021,2024_5,7496,37,36.6,1000,1796,1028
ktc,hwang,2021,2024_5,7529,0.4,0.4,1000,1796,1028
ktc,hwang,2021,2024_5,7538,106.2,105.4,1000,1796,1028
ktc,hwang,2021,2024_5,7551,7.8,7.8,1000,1796,1028
ktc,hwang,2021,2024_5,7561,128.5,128.1,1000,1796,1028
ktc,hwang,2021,2024_5,7567,68.4,68.1,1000,1796,1028
ktc,hwang,2021,2024_5,7588,147,146.7,1000,1796,1028
ktc,hwang,2021,2024_5,7594,92.7,92.4,1000,1796,1028
ktc,hwang,2021,2024_5,7608,57.3,57.1,1000,1796,1028
ktc,hwang,2021,2024_5,7611,89.3,89,1000,1796,1028
ktc,hwang,2021,2024_5,7716,21,20.7,1000,1796,1028
ktc,hwang,2021,2024_5,7720,13.7,13.5,1000,1796,1028
ktc,hwang,2021,2024_5,7828,5.5,5.4,1000,1796,1028
ktc,hwang,2021,2024_6,19,12,11.8,1000,1925,3782
ktc,hwang,2021,2024_6,1166,212,211.4,1000,1925,3782
ktc,hwang,2021,2024_6,1373,30.5,30.2,1000,1925,3782
ktc,hwang,2021,2024_6,1535,155.7,155.2,1000,1925,3782
ktc,hwang,2021,2024_6,1837,148.4,148,1000,1925,3782
ktc,hwang,2021,2024_6,2028,170,169.3,1000,1925,3782
ktc,hwang,2021,2024_6,2161,6.7,6.5,1000,1925,3782
ktc,hwang,2021,2024_6,2319,37.9,37.5,1000,1925,3782
ktc,hwang,2021,2024_6,2325,35.3,34.8,1000,1925,3782
ktc,hwang,2021,2024_6,3163,124.9,124.5,1000,1925,3782
ktc,hwang,2021,2024_6,3199,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,3202,43.4,43,1000,1925,3782
ktc,hwang,2021,2024_6,3225,80.3,79.7,1000,1925,3782
ktc,hwang,2021,2024_6,3257,24.8,24.1,1000,1925,3782
ktc,hwang,2021,2024_6,3271,67.5,66.9,1000,1925,3782
ktc,hwang,2021,2024_6,3286,22.9,22.5,1000,1925,3782
ktc,hwang,2021,2024_6,3321,150.4,149.6,1000,1925,3782
ktc,hwang,2021,2024_6,3634,40.2,39.7,1000,1925,3782
ktc,hwang,2021,2024_6,3976,1.5,1.4,1000,1925,3782
ktc,hwang,2021,2024_6,4029,149.8,149.2,1000,1925,3782
ktc,hwang,2021,2024_6,4034,81.5,81.1,1000,1925,3782
ktc,hwang,2021,2024_6,4035,156.3,155.8,1000,1925,3782
ktc,hwang,2021,2024_6,4040,9.9,9.7,1000,1925,3782
ktc,hwang,2021,2024_6,4046,286.8,285.4,1000,1925,3782
ktc,hwang,2021,2024_6,4054,36.4,36,1000,1925,3782
ktc,hwang,2021,2024_6,4080,30.5,30.1,1000,1925,3782
ktc,hwang,2021,2024_6,4082,0.3,0.3,1000,1925,3782
ktc,hwang,2021,2024_6,4089,63,62.4,1000,1925,3782
ktc,hwang,2021,2024_6,4111,62.7,62.3,1000,1925,3782
ktc,hwang,2021,2024_6,4144,31.1,30.7,1000,1925,3782
ktc,hwang,2021,2024_6,4171,31.1,30.8,1000,1925,3782
ktc,hwang,2021,2024_6,4179,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,4197,20.8,20.7,1000,1925,3782
ktc,hwang,2021,2024_6,4198,36.3,35.8,1000,1925,3782
ktc,hwang,2021,2024_6,4199,160.1,159.5,1000,1925,3782
ktc,hwang,2021,2024_6,4234,8.1,8,1000,1925,3782
ktc,hwang,2021,2024_6,4274,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,4351,59.2,58.9,1000,1925,3782
ktc,hwang,2021,2024_6,4381,87.4,87,1000,1925,3782
ktc,hwang,2021,2024_6,4454,80.2,79.5,1000,1925,3782
ktc,hwang,2021,2024_6,4464,2.7,2.6,1000,1925,3782
ktc,hwang,2021,2024_6,4950,85.3,84.7,1000,1925,3782
ktc,hwang,2021,2024_6,4951,18.9,18.7,1000,1925,3782
ktc,hwang,2021,2024_6,4972,7.8,7.5,1000,1925,3782
ktc,hwang,2021,2024_6,4984,328.3,326.9,1000,1925,3782
ktc,hwang,2021,2024_6,4985,80.9,80.6,1000,1925,3782
ktc,hwang,2021,2024_6,4993,94.8,94.2,1000,1925,3782
ktc,hwang,2021,2024_6,4995,8.4,8.3,1000,1925,3782
ktc,hwang,2021,2024_6,5000,84.2,83.7,1000,1925,3782
ktc,hwang,2021,2024_6,5008,21.9,21.5,1000,1925,3782
ktc,hwang,2021,2024_6,5010,16.6,16.3,1000,1925,3782
ktc,hwang,2021,2024_6,5026,25.6,25.3,1000,1925,3782
ktc,hwang,2021,2024_6,5038,33.8,33.3,1000,1925,3782
ktc,hwang,2021,2024_6,5086,39.7,39.4,1000,1925,3782
ktc,hwang,2021,2024_6,5089,23.4,23.1,1000,1925,3782
ktc,hwang,2021,2024_6,5122,74.2,73.8,1000,1925,3782
ktc,hwang,2021,2024_6,5133,64.9,64.4,1000,1925,3782
ktc,hwang,2021,2024_6,5137,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,5185,54.9,54.3,1000,1925,3782
ktc,hwang,2021,2024_6,5248,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,5284,33.9,33.7,1000,1925,3782
ktc,hwang,2021,2024_6,5374,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,5409,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,5846,127.7,126.9,1000,1925,3782
ktc,hwang,2021,2024_6,5870,127.8,127.3,1000,1925,3782
ktc,hwang,2021,2024_6,5872,196.2,195.5,1000,1925,3782
ktc,hwang,2021,2024_6,5880,12.6,12.4,1000,1925,3782
ktc,hwang,2021,2024_6,5938,19.2,19,1000,1925,3782
ktc,hwang,2021,2024_6,5955,100.5,99.9,1000,1925,3782
ktc,hwang,2021,2024_6,5970,1.9,1.9,1000,1925,3782
ktc,hwang,2021,2024_6,5973,2.7,2.6,1000,1925,3782
ktc,hwang,2021,2024_6,5980,105.1,104.5,1000,1925,3782
ktc,hwang,2021,2024_6,5985,41.8,41.4,1000,1925,3782
ktc,hwang,2021,2024_6,6001,4.6,4.5,1000,1925,3782
ktc,hwang,2021,2024_6,6111,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,6136,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,6144,0.7,0.7,1000,1925,3782
ktc,hwang,2021,2024_6,6149,16.6,16.4,1000,1925,3782
ktc,hwang,2021,2024_6,6151,72.8,72.2,1000,1925,3782
ktc,hwang,2021,2024_6,6234,47.5,47.2,1000,1925,3782
ktc,hwang,2021,2024_6,6271,29.1,28.8,1000,1925,3782
ktc,hwang,2021,2024_6,6290,0.1,0.1,1000,1925,3782
ktc,hwang,2021,2024_6,6421,35,34.7,1000,1925,3782
ktc,hwang,2021,2024_6,6598,0.4,0.3,1000,1925,3782
ktc,hwang,2021,2024_6,6659,21.2,21,1000,1925,3782
ktc,hwang,2021,2024_6,6694,52.6,52.3,1000,1925,3782
ktc,hwang,2021,2024_6,6790,123.6,123,1000,1925,3782
ktc,hwang,2021,2024_6,6794,168.4,167.6,1000,1925,3782
ktc,hwang,2021,2024_6,6804,8.4,8.3,1000,1925,3782
ktc,hwang,2021,2024_6,6805,1.5,1.5,1000,1925,3782
ktc,hwang,2021,2024_6,6806,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,6819,99.2,98.6,1000,1925,3782
ktc,hwang,2021,2024_6,6820,86.9,86.5,1000,1925,3782
ktc,hwang,2021,2024_6,6824,50.3,49.8,1000,1925,3782
ktc,hwang,2021,2024_6,6828,126.1,125.5,1000,1925,3782
ktc,hwang,2021,2024_6,6843,33.5,33.1,1000,1925,3782
ktc,hwang,2021,2024_6,6847,22.7,22,1000,1925,3782
ktc,hwang,2021,2024_6,6849,3.7,3.6,1000,1925,3782
ktc,hwang,2021,2024_6,6850,27.6,27.3,1000,1925,3782
ktc,hwang,2021,2024_6,6853,76.7,76.3,1000,1925,3782
ktc,hwang,2021,2024_6,6865,0.1,0.1,1000,1925,3782
ktc,hwang,2021,2024_6,6885,17.2,17.1,1000,1925,3782
ktc,hwang,2021,2024_6,6918,16.9,16.6,1000,1925,3782
ktc,hwang,2021,2024_6,6927,26,25.6,1000,1925,3782
ktc,hwang,2021,2024_6,6931,27.4,27.1,1000,1925,3782
ktc,hwang,2021,2024_6,6938,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,6951,12.1,12,1000,1925,3782
ktc,hwang,2021,2024_6,6955,123.8,123.3,1000,1925,3782
ktc,hwang,2021,2024_6,6960,14,13.7,1000,1925,3782
ktc,hwang,2021,2024_6,6989,69.8,69.2,1000,1925,3782
ktc,hwang,2021,2024_6,7021,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,7045,7.1,6.9,1000,1925,3782
ktc,hwang,2021,2024_6,7049,18.8,18.5,1000,1925,3782
ktc,hwang,2021,2024_6,7066,66.4,66,1000,1925,3782
ktc,hwang,2021,2024_6,7083,45.1,44.6,1000,1925,3782
ktc,hwang,2021,2024_6,7090,89.6,89,1000,1925,3782
ktc,hwang,2021,2024_6,7496,31.3,30.8,1000,1925,3782
ktc,hwang,2021,2024_6,7529,0.2,0.2,1000,1925,3782
ktc,hwang,2021,2024_6,7533,9.4,9.3,1000,1925,3782
ktc,hwang,2021,2024_6,7535,0.2,0.2,1000,1925,3782
ktc,hwang,2021,2024_6,7543,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,7551,8,8,1000,1925,3782
ktc,hwang,2021,2024_6,7559,3.2,3.1,1000,1925,3782
ktc,hwang,2021,2024_6,7561,122.8,122.3,1000,1925,3782
ktc,hwang,2021,2024_6,7562,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,7571,32.2,31.8,1000,1925,3782
ktc,hwang,2021,2024_6,7593,19.7,19.6,1000,1925,3782
ktc,hwang,2021,2024_6,7595,0.1,0,1000,1925,3782
ktc,hwang,2021,2024_6,7601,31.6,31.2,1000,1925,3782
ktc,hwang,2021,2024_6,7602,3.9,3.8,1000,1925,3782
ktc,hwang,2021,2024_6,7605,0,0,1000,1925,3782
ktc,hwang,2021,2024_6,7607,99,98.4,1000,1925,3782
ktc,hwang,2021,2024_6,7611,86.6,86.2,1000,1925,3782
ktc,hwang,2021,2024_6,7713,1.8,1.7,1000,1925,3782
ktc,hwang,2021,2024_6,7716,19.7,19.4,1000,1925,3782
ktc,hwang,2021,2024_6,7720,13.5,13.3,1000,1925,3782
ktc,hwang,2021,2024_6,7794,16.3,16.1,1000,1925,3782
ktc,hwang,2021,2024_6,7828,5.7,5.6,1000,1925,3782
ktc,hwang,2021,2025_1,19,14.4,14.3,1000,2246,3733
ktc,hwang,2021,2025_1,827,39.8,39.2,1000,2246,3733
ktc,hwang,2021,2025_1,1339,77.8,77.3,1000,2246,3733
ktc,hwang,2021,2025_1,1373,30.9,30.6,1000,2246,3733
ktc,hwang,2021,2025_1,1479,97.7,97.2,1000,2246,3733
ktc,hwang,2021,2025_1,1535,114.6,114.3,1000,2246,3733
ktc,hwang,2021,2025_1,2161,2.8,2.7,1000,2246,3733
ktc,hwang,2021,2025_1,2307,1,1,1000,2246,3733
ktc,hwang,2021,2025_1,2309,86.2,85.8,1000,2246,3733
ktc,hwang,2021,2025_1,2319,30.6,30.4,1000,2246,3733
ktc,hwang,2021,2025_1,2325,30.6,30.3,1000,2246,3733
ktc,hwang,2021,2025_1,2711,95.8,94.9,1000,2246,3733
ktc,hwang,2021,2025_1,2749,0,0,1000,2246,3733
ktc,hwang,2021,2025_1,3164,133.9,133.2,1000,2246,3733
ktc,hwang,2021,2025_1,3198,142.4,142,1000,2246,3733
ktc,hwang,2021,2025_1,3257,20,19.8,1000,2246,3733
ktc,hwang,2021,2025_1,3286,18.5,18.4,1000,2246,3733
ktc,hwang,2021,2025_1,3294,215.7,214.7,1000,2246,3733
ktc,hwang,2021,2025_1,3634,35,34.8,1000,2246,3733
ktc,hwang,2021,2025_1,3976,0,0,1000,2246,3733
ktc,hwang,2021,2025_1,4039,224,223.5,1000,2246,3733
ktc,hwang,2021,2025_1,4080,26.2,26,1000,2246,3733
ktc,hwang,2021,2025_1,4098,47.9,47.6,1000,2246,3733
ktc,hwang,2021,2025_1,4111,44.8,44.6,1000,2246,3733
ktc,hwang,2021,2025_1,4147,22.1,21.9,1000,2246,3733
ktc,hwang,2021,2025_1,4149,44.4,44,1000,2246,3733
ktc,hwang,2021,2025_1,4171,26.7,26.6,1000,2246,3733
ktc,hwang,2021,2025_1,4179,0,0,1000,2246,3733
ktc,hwang,2021,2025_1,4197,19.7,19.5,1000,2246,3733
ktc,hwang,2021,2025_1,4198,30.4,30,1000,2246,3733
ktc,hwang,2021,2025_1,4199,122,121.4,1000,2246,3733
ktc,hwang,2021,2025_1,4234,4.8,4.7,1000,2246,3733
ktc,hwang,2021,2025_1,4274,0,0,1000,2246,3733
ktc,hwang,2021,2025_1,4351,47.1,46.6,1000,2246,3733
ktc,hwang,2021,2025_1,4381,72.7,72.4,1000,2246,3733
ktc,hwang,2021,2025_1,4454,76.7,76.5,1000,2246,3733
ktc,hwang,2021,2025_1,4464,1.2,1.2,1000,2246,3733
ktc,hwang,2021,2025_1,4663,191.2,190.5,1000,2246,3733
ktc,hwang,2021,2025_1,4950,75,74.6,1000,2246,3733
ktc,hwang,2021,2025_1,4972,10.2,10.1,1000,2246,3733
ktc,hwang,2021,2025_1,4981,24.8,24.7,1000,2246,3733
ktc,hwang,2021,2025_1,4988,135.1,134.4,1000,2246,3733
ktc,hwang,2021,2025_1,5001,93.6,93,1000,2246,3733
ktc,hwang,2021,2025_1,5008,18.7,18.5,1000,2246,3733
ktc,hwang,2021,2025_1,5022,85.8,85.4,1000,2246,3733
ktc,hwang,2021,2025_1,5026,22.8,22.7,1000,2246,3733
ktc,hwang,2021,2025_1,5089,28.9,28.5,1000,2246,3733
ktc,hwang,2021,2025_1,5121,32.7,32.5,1000,2246,3733
ktc,hwang,2021,2025_1,5133,50.6,50.1,1000,2246,3733
ktc,hwang,2021,2025_1,5137,0,0,1000,2246,3733
ktc,hwang,2021,2025_1,5248,0,0,1000,2246,3733
