year,archetype_id,archetype_label,build_index,variant,stack_class,stack_count,roster_rb1_rb2_same_team,season_total,weekly_std,roster_value,stack_teams,stack_names,roster_rb1_name,roster_rb2_name,roster_rb2_adp
2025,2025_3,2025 #3 — Drake & Bake (13-5),59,none,none,0,0,2212.9,30.97,81746,,,Josh Jacobs,Alvin Kamara,16
2025,2025_3,2025 #3 — Drake & Bake (13-5),59,single,single,1,0,2127.1,29.55,82041,TB,Bucky Irving/Rachaad White (TB),Bucky Irving,Alvin Kamara,16
2025,2025_3,2025 #3 — Drake & Bake (13-5),59,multi,multi,2,0,2262.9,26.33,82753,TB|SEA,Bucky Irving/Rachaad White (TB); Kenneth Walker III/Zach Charbonnet (SEA),Bucky Irving,Kenneth Walker III,17
2025,2025_3,2025 #3 — Drake & Bake (13-5),60,natural,none,0,0,2176.7,26.81,76622,,,Josh Jacobs,D'Andre Swift,24
2025,2025_3,2025 #3 — Drake & Bake (13-5),60,none,none,0,0,2176.7,26.81,76622,,,Josh Jacobs,D'Andre Swift,24
2025,2025_3,2025 #3 — Drake & Bake (13-5),60,single,single,1,0,2091.2,26.14,76917,TB,Bucky Irving/Rachaad White (TB),Bucky Irving,D'Andre Swift,24
2025,2025_3,2025 #3 — Drake & Bake (13-5),60,multi,multi,2,0,2159.3,25.35,76702,TB|TEN,Bucky Irving/Rachaad White (TB); Tony Pollard/Tyjae Spears (TEN),Bucky Irving,D'Andre Swift,24
2025,2025_4,2025 #4 — The Ladds (12-6),1,natural,none,0,0,1969.6,19.59,82547,,,Saquon Barkley,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),1,none,none,0,0,1969.6,19.59,82547,,,Saquon Barkley,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),1,single,single,1,1,2045.2,21.54,83855,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),1,multi,multi,2,1,1990,21.8,84954,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),2,natural,none,0,0,2219.1,21.1,82174,,,Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),2,none,none,0,0,2219.1,21.1,82174,,,Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),2,single,single,1,0,2082.6,22.6,81220,SF,Christian McCaffrey/Brian Robinson (SF),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),2,multi,multi,2,0,2048.3,22.05,81190,SF|MIN,Christian McCaffrey/Brian Robinson (SF); Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),3,natural,single,1,0,2174.4,23.44,83077,PHI,Saquon Barkley/Tank Bigsby (PHI),Saquon Barkley,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),3,none,none,0,0,2159.4,24.18,82332,,,Saquon Barkley,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),3,single,single,1,1,2235,33.42,83640,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),3,multi,multi,2,1,2326.7,31.72,83836,DET|TEN,Jahmyr Gibbs/David Montgomery (DET); Tony Pollard/Tyjae Spears (TEN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),4,natural,none,0,0,2009.2,24.73,80037,,,Derrick Henry,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),4,none,none,0,0,2009.2,24.73,80037,,,Derrick Henry,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),4,single,single,1,1,2032.9,21.59,82453,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),4,multi,multi,2,1,2080.6,23.15,81990,DET|TEN,Jahmyr Gibbs/David Montgomery (DET); Tony Pollard/Tyjae Spears (TEN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),5,natural,none,0,0,2237.1,28.6,82845,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),5,none,none,0,0,2237.1,28.6,82845,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),5,single,single,1,1,2197.9,27.86,84880,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),5,multi,multi,2,1,2176.7,28.15,85156,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),6,natural,none,0,0,2336.9,23.33,81546,,,Derrick Henry,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),6,none,none,0,0,2336.9,23.33,81546,,,Derrick Henry,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),6,single,single,1,1,2357,25.45,83962,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),6,multi,multi,2,1,2263.8,23.91,83986,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),7,natural,none,0,0,2365.8,27.17,81155,,,Saquon Barkley,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),7,none,none,0,0,2365.8,27.17,81155,,,Saquon Barkley,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),7,single,single,1,1,2441.8,31.65,82463,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),7,multi,multi,2,1,2356.8,31.49,83007,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),8,natural,none,0,0,2347.3,28.07,82552,,,Saquon Barkley,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),8,none,none,0,0,2347.3,28.07,82552,,,Saquon Barkley,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),8,single,single,1,1,2483.1,26.37,83754,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),8,multi,multi,2,1,2333.2,25.45,84046,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),9,natural,none,0,0,2065.7,28.21,80463,,,Derrick Henry,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),9,none,none,0,0,2065.7,28.21,80463,,,Derrick Henry,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),9,single,single,1,0,2077.5,25.32,80106,SF,Christian McCaffrey/Brian Robinson (SF),Christian McCaffrey,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),9,multi,multi,2,0,2163.7,26.21,80402,SF|MIN,Christian McCaffrey/Brian Robinson (SF); Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),10,natural,none,0,0,2471.1,29.99,82160,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),10,none,none,0,0,2471.1,29.99,82160,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),10,single,single,1,1,2439.4,34.03,84195,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),10,multi,multi,2,1,2434.5,35.4,83637,DET|TEN,Jahmyr Gibbs/David Montgomery (DET); Tony Pollard/Tyjae Spears (TEN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),11,natural,none,0,0,2384,20.35,80321,,,Derrick Henry,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),11,none,none,0,0,2384,20.35,80321,,,Derrick Henry,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),11,single,single,1,0,2302.4,23.25,79748,SF,Christian McCaffrey/Brian Robinson (SF),Christian McCaffrey,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),11,multi,multi,2,0,2319.4,23.67,80215,SF|MIN,Christian McCaffrey/Brian Robinson (SF); Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),12,natural,none,0,0,2100,27.93,82711,,,Saquon Barkley,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),12,none,none,0,0,2100,27.93,82711,,,Saquon Barkley,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),12,single,single,1,1,2241,24.26,83913,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),12,multi,multi,2,1,2088.1,23.31,84205,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),13,natural,none,0,0,2355.5,27.2,82635,,,Christian McCaffrey,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),13,none,none,0,0,2355.5,27.2,82635,,,Christian McCaffrey,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),13,single,single,1,0,2273.9,27.93,82576,MIN,Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),14,natural,none,0,0,2416.8,23.8,82588,,,Saquon Barkley,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),14,none,none,0,0,2416.8,23.8,82588,,,Saquon Barkley,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),14,single,single,1,1,2556.8,26.26,83790,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),14,multi,multi,2,1,2437.6,26.68,84120,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),15,natural,none,0,0,2326.9,18.75,82498,,,Christian McCaffrey,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),15,none,none,0,0,2326.9,18.75,82498,,,Christian McCaffrey,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),15,single,single,1,0,2201.6,21.87,81544,SF,Christian McCaffrey/Brian Robinson (SF),Christian McCaffrey,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),15,multi,multi,2,0,2151.2,23.85,81515,SF|MIN,Christian McCaffrey/Brian Robinson (SF); Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),16,natural,none,0,0,2304,28.34,81000,,,Derrick Henry,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),16,none,none,0,0,2304,28.34,81000,,,Derrick Henry,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),16,single,single,1,1,2324,28.56,83416,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),16,multi,multi,2,1,2382.9,28.34,82953,DET|TEN,Jahmyr Gibbs/David Montgomery (DET); Tony Pollard/Tyjae Spears (TEN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),17,natural,none,0,0,2231.7,25.32,81722,,,Derrick Henry,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),17,none,none,0,0,2231.7,25.32,81722,,,Derrick Henry,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),17,single,single,1,0,2150.3,27.03,81149,SF,Christian McCaffrey/Brian Robinson (SF),Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),17,multi,multi,2,0,2119,25.87,81169,SF|MIN,Christian McCaffrey/Brian Robinson (SF); Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),18,natural,none,0,0,2259,21.29,82394,,,Saquon Barkley,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),18,none,none,0,0,2259,21.29,82394,,,Saquon Barkley,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),18,single,single,1,0,2196.1,18.35,82335,MIN,Aaron Jones/Jordan Mason (MIN),Saquon Barkley,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),18,multi,multi,2,0,2162.9,26.87,80654,SF|MIN,Christian McCaffrey/Brian Robinson (SF); Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),19,natural,none,0,0,2406.7,24.44,81083,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),19,none,none,0,0,2406.7,24.44,81083,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),19,single,single,1,1,2367.2,27.81,83118,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),19,multi,multi,2,1,2310.1,27.41,83386,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),20,natural,none,0,0,1991.3,23.79,82929,,,Saquon Barkley,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),20,none,none,0,0,1991.3,23.79,82929,,,Saquon Barkley,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),20,single,single,1,0,1949.1,20.89,82900,MIN,Aaron Jones/Jordan Mason (MIN),Saquon Barkley,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),21,natural,none,0,0,2248.5,21.83,82926,,,Derrick Henry,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),21,none,none,0,0,2248.5,21.83,82926,,,Derrick Henry,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),21,single,single,1,0,2263.9,23.64,82569,SF,Christian McCaffrey/Brian Robinson (SF),Christian McCaffrey,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),21,multi,multi,2,0,2281.5,20.93,82759,SF|MIN,Christian McCaffrey/Brian Robinson (SF); Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),22,natural,single,1,0,2254,21.09,81241,MIN,Aaron Jones/Jordan Mason (MIN),Saquon Barkley,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),22,none,none,0,0,2194.3,20.4,80345,,,Saquon Barkley,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),22,single,single,1,0,2121.2,19.15,80250,PHI,Saquon Barkley/Tank Bigsby (PHI),Saquon Barkley,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),22,multi,multi,2,0,2187.7,19.49,81146,PHI|MIN,Saquon Barkley/Tank Bigsby (PHI); Aaron Jones/Jordan Mason (MIN),Saquon Barkley,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),23,natural,none,0,0,2133.7,25.95,82497,,,Christian McCaffrey,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),23,none,none,0,0,2133.7,25.95,82497,,,Christian McCaffrey,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),23,single,single,1,0,2049.8,25.91,82438,MIN,Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),24,natural,none,0,0,2248.7,20.54,84031,,,Saquon Barkley,Jaylen Warren,29
2025,2025_4,2025 #4 — The Ladds (12-6),24,none,none,0,0,2248.7,20.54,84031,,,Saquon Barkley,Jaylen Warren,29
2025,2025_4,2025 #4 — The Ladds (12-6),24,single,single,1,0,2185,17.76,84299,MIN,Aaron Jones/Jordan Mason (MIN),Saquon Barkley,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),24,multi,multi,2,0,2219.4,24.47,82804,SF|MIN,Christian McCaffrey/Brian Robinson (SF); Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),25,natural,none,0,0,2355.4,32.47,80454,,,Derrick Henry,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),25,none,none,0,0,2355.4,32.47,80454,,,Derrick Henry,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),25,single,single,1,0,2302.4,30.1,81562,PHI,Saquon Barkley/Tank Bigsby (PHI),Saquon Barkley,Tony Pollard,25
2025,2025_4,2025 #4 — The Ladds (12-6),25,multi,multi,2,0,2207.9,26.01,81225,PHI|MIN,Saquon Barkley/Tank Bigsby (PHI); Aaron Jones/Jordan Mason (MIN),Saquon Barkley,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),26,natural,none,0,0,2193.3,22.6,82087,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),26,none,none,0,0,2193.3,22.6,82087,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),26,single,single,1,1,2154.1,27.12,84122,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),26,multi,multi,2,1,1996.9,25.9,84414,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),27,natural,single,1,0,2176,25.47,81329,PHI,Saquon Barkley/Tank Bigsby (PHI),Saquon Barkley,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),27,none,none,0,0,2191.2,26.34,80837,,,Saquon Barkley,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),27,single,single,1,1,2331.9,18.89,82039,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),28,natural,none,0,0,2487.6,24.08,83347,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),28,none,none,0,0,2487.6,24.08,83347,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),28,single,single,1,1,2451.8,24.34,85382,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),28,multi,multi,2,1,2437.6,24.28,85658,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),29,natural,none,0,0,2517.2,16.7,81339,,,Derrick Henry,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),29,none,none,0,0,2517.2,16.7,81339,,,Derrick Henry,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),29,single,single,1,1,2588,21.62,83649,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),29,multi,multi,2,1,2441.9,20.47,83941,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),30,natural,single,1,0,2422,22.43,82859,MIN,Aaron Jones/Jordan Mason (MIN),Derrick Henry,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),30,none,none,0,0,2364.1,23.11,82477,,,Derrick Henry,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),30,single,single,1,0,2422,22.43,82859,MIN,Aaron Jones/Jordan Mason (MIN),Derrick Henry,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),30,multi,multi,2,0,2319.3,21.45,83872,PHI|MIN,Saquon Barkley/Tank Bigsby (PHI); Aaron Jones/Jordan Mason (MIN),Saquon Barkley,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),31,natural,none,0,0,2197.7,30.01,82602,,,Derrick Henry,Jaylen Warren,29
2025,2025_4,2025 #4 — The Ladds (12-6),31,none,none,0,0,2197.7,30.01,82602,,,Derrick Henry,Jaylen Warren,29
2025,2025_4,2025 #4 — The Ladds (12-6),31,single,single,1,0,2208.2,32.96,82245,SF,Christian McCaffrey/Brian Robinson (SF),Christian McCaffrey,Jaylen Warren,29
2025,2025_4,2025 #4 — The Ladds (12-6),31,multi,multi,2,0,2047.8,29.95,82537,SF|MIN,Christian McCaffrey/Brian Robinson (SF); Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),32,natural,none,0,0,2127.9,29.83,83571,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),32,none,none,0,0,2127.9,29.83,83571,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),32,single,single,1,0,1993.7,27.21,82617,SF,Christian McCaffrey/Brian Robinson (SF),Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),32,multi,multi,2,0,2002.1,28.56,83343,SF|SEA,Christian McCaffrey/Brian Robinson (SF); Kenneth Walker III/Zach Charbonnet (SEA),Christian McCaffrey,Kenneth Walker III,17
2025,2025_4,2025 #4 — The Ladds (12-6),33,natural,none,0,0,2677.5,24.86,80936,,,Christian McCaffrey,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),33,none,none,0,0,2677.5,24.86,80936,,,Christian McCaffrey,Isiah Pacheco,23
2025,2025_4,2025 #4 — The Ladds (12-6),33,single,single,1,1,2701.2,25.12,82865,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),33,multi,multi,2,1,2641.1,26.66,83964,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),34,natural,none,0,0,2169.6,22.62,81188,,,Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),34,none,none,0,0,2169.6,22.62,81188,,,Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),34,single,single,1,0,2030.6,21.85,80234,SF,Christian McCaffrey/Brian Robinson (SF),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),34,multi,multi,2,0,2082.7,22.71,80882,SF|MIN,Christian McCaffrey/Brian Robinson (SF); Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),35,natural,none,0,0,2358.6,19.31,82611,,,Saquon Barkley,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),35,none,none,0,0,2358.6,19.31,82611,,,Saquon Barkley,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),35,single,single,1,1,2433.7,19.59,83919,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),35,multi,multi,2,1,2372.7,20.33,85018,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),36,natural,none,0,0,2444.3,26.75,83970,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),36,none,none,0,0,2444.3,26.75,83970,,,Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),36,single,single,1,1,2405.5,21.27,86005,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),36,multi,multi,2,1,2314.6,17.64,86243,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),37,natural,none,0,0,2394.4,24.1,80066,,,Derrick Henry,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),37,none,none,0,0,2394.4,24.1,80066,,,Derrick Henry,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),37,single,single,1,0,2319.8,24.21,79493,SF,Christian McCaffrey/Brian Robinson (SF),Christian McCaffrey,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),37,multi,multi,2,0,2331,27.48,80219,SF|SEA,Christian McCaffrey/Brian Robinson (SF); Kenneth Walker III/Zach Charbonnet (SEA),Christian McCaffrey,Kenneth Walker III,17
2025,2025_4,2025 #4 — The Ladds (12-6),38,natural,none,0,0,2269.3,29.46,79776,,,Derrick Henry,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),38,none,none,0,0,2269.3,29.46,79776,,,Derrick Henry,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),38,single,single,1,1,2289.7,27.04,82192,DET,Jahmyr Gibbs/David Montgomery (DET),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),38,multi,multi,2,1,2140.2,23.89,82484,DET|MIN,Jahmyr Gibbs/David Montgomery (DET); Aaron Jones/Jordan Mason (MIN),Jahmyr Gibbs,David Montgomery,22
2025,2025_4,2025 #4 — The Ladds (12-6),39,natural,single,1,0,2348.1,27.01,82455,MIN,Aaron Jones/Jordan Mason (MIN),Derrick Henry,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),39,none,none,0,0,2292.1,28.4,81559,,,Derrick Henry,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),39,single,single,1,0,2358.3,28.16,82098,SF,Christian McCaffrey/Brian Robinson (SF),Christian McCaffrey,Aaron Jones,26
2025,2025_4,2025 #4 — The Ladds (12-6),39,multi,multi,2,0,2263.6,24.57,82122,SF|MIN,Christian McCaffrey/Brian Robinson (SF); Aaron Jones/Jordan Mason (MIN),Christian McCaffrey,Aaron Jones,26
