year,archetype_id,archetype_label,build_index,variant,stack_class,stack_count,roster_wr1_qb_stack,any_qb_wr_same_team,season_total,weekly_std,roster_value,stack_teams,stack_names,roster_wr1_name,roster_wr1_team
2021,2024_1,2024 #1 — Let James Cook (16-2),40,natural,multi,2,0,1,2188.5,28,55455,CHI|HOU,Justin Fields/Darnell Mooney (CHI); Tyrod Taylor/Brandin Cooks (HOU),Michael Thomas,
2021,2024_1,2024 #1 — Let James Cook (16-2),40,none,none,0,0,0,2075,25.95,55622,,,Michael Thomas,
2021,2024_1,2024 #1 — Let James Cook (16-2),40,single,single,1,0,1,2184.2,26.99,55281,CHI,Justin Fields/Darnell Mooney (CHI),Michael Thomas,
2021,2024_1,2024 #1 — Let James Cook (16-2),40,multi,multi,2,0,1,2188.5,28,55455,CHI|HOU,Justin Fields/Darnell Mooney (CHI); Tyrod Taylor/Brandin Cooks (HOU),Michael Thomas,
2021,2024_1,2024 #1 — Let James Cook (16-2),41,natural,none,0,0,0,1984.2,20.46,51058,,,DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),41,none,none,0,0,0,1984.2,20.46,51058,,,DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),41,single,single,1,0,1,1897.8,25.5,50933,NO,Jameis Winston/Marquez Callaway (NO),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),41,multi,multi,2,0,1,2033.8,21.51,49511,LV|NO,Derek Carr/Hunter Renfrow (LV); Jameis Winston/Marquez Callaway (NO),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),42,natural,none,0,0,0,2178.2,28.15,54939,,,Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),42,none,none,0,0,0,2178.2,28.15,54939,,,Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),42,single,single,1,0,1,2127.8,29.03,54700,JAX,Trevor Lawrence/Laviska Shenault (JAX),Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),42,multi,multi,2,0,1,2026.1,28.69,54413,JAX|CHI,Trevor Lawrence/Laviska Shenault (JAX); Justin Fields/Darnell Mooney (CHI),Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),43,natural,none,0,0,1,2068.1,19.85,53018,,,Jerry Jeudy,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),43,none,none,0,0,1,2068.1,19.85,53018,,,Jerry Jeudy,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),43,single,single,1,0,1,2091,20.3,53178,HOU,Tyrod Taylor/Brandin Cooks (HOU),Jerry Jeudy,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),43,multi,multi,2,0,1,2168.5,21.17,53182,LV|HOU,Derek Carr/Hunter Renfrow (LV); Tyrod Taylor/Brandin Cooks (HOU),Jerry Jeudy,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),44,natural,none,0,0,1,2213.4,22.33,54160,,,Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),44,none,none,0,0,1,2213.4,22.33,54160,,,Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),44,single,single,1,0,1,2174,21.06,54000,CHI,Justin Fields/Darnell Mooney (CHI),Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),44,multi,multi,2,0,1,2034.2,23.22,54005,JAX|CHI,Trevor Lawrence/Laviska Shenault (JAX); Justin Fields/Darnell Mooney (CHI),Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),45,natural,none,0,0,1,1889.8,25.9,54861,,,DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),45,none,none,0,0,1,1889.8,25.9,54861,,,DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),45,single,single,1,0,1,1936.1,26.98,55021,JAX,Trevor Lawrence/Laviska Shenault (JAX),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),45,multi,multi,2,0,1,1929.8,30.75,55553,JAX|CHI,Trevor Lawrence/Laviska Shenault (JAX); Justin Fields/Darnell Mooney (CHI),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),46,natural,none,0,0,0,2034,24.98,54531,,,Jerry Jeudy,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),46,none,none,0,0,0,2034,24.98,54531,,,Jerry Jeudy,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),46,single,single,1,0,1,2081.3,23.57,54687,CHI,Justin Fields/Darnell Mooney (CHI),Jerry Jeudy,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),46,multi,multi,2,1,1,2106.4,26.45,54839,CHI|DEN,Justin Fields/Darnell Mooney (CHI); Drew Lock/Courtland Sutton (DEN),Courtland Sutton,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),47,natural,none,0,0,1,2134.3,27.94,56800,,,DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),47,none,none,0,0,1,2134.3,27.94,56800,,,DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),47,single,single,1,0,1,2175.1,26.31,56855,CLE,Baker Mayfield/Donovan Peoples-Jones (CLE),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),47,multi,multi,2,0,1,2157,23.38,57120,CLE|MIA,Baker Mayfield/Donovan Peoples-Jones (CLE); Tua Tagovailoa/Jaylen Waddle (MIA),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),48,natural,none,0,0,0,2217.8,29.39,56765,,,Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),48,none,none,0,0,0,2217.8,29.39,56765,,,Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),48,single,single,1,0,1,2221.8,25.97,56324,MIA,Tua Tagovailoa/Jaylen Waddle (MIA),Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),48,multi,multi,2,0,1,2049.5,26.12,55997,JAX|MIA,Trevor Lawrence/Laviska Shenault (JAX); Tua Tagovailoa/Jaylen Waddle (MIA),Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),49,natural,none,0,1,1,2284.7,27.12,55402,,,Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),49,none,none,0,1,1,2284.7,27.12,55402,,,Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),49,single,single,1,1,1,2296.4,26.39,54961,MIA,Tua Tagovailoa/Jaylen Waddle (MIA),Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),49,multi,multi,2,1,1,2254.8,25.62,54531,MIA|HOU,Tua Tagovailoa/Jaylen Waddle (MIA); Tyrod Taylor/Brandin Cooks (HOU),Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),50,natural,none,0,0,1,2252.4,12.57,55562,,,Courtland Sutton,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),50,none,none,0,0,1,2252.4,12.57,55562,,,Courtland Sutton,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),50,single,single,1,0,1,2300.4,13.36,55366,CHI,Justin Fields/Darnell Mooney (CHI),Courtland Sutton,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),50,multi,multi,2,0,1,2288.9,14.44,55182,CHI|MIA,Justin Fields/Darnell Mooney (CHI); Tua Tagovailoa/Jaylen Waddle (MIA),Courtland Sutton,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),51,natural,single,1,0,1,2357.6,22.54,55328,JAX,Trevor Lawrence/Laviska Shenault (JAX),Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),51,none,none,0,0,1,2417.3,21.36,55567,,,Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),51,single,single,1,0,1,2357.6,22.54,55328,JAX,Trevor Lawrence/Laviska Shenault (JAX),Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),51,multi,multi,2,0,1,2403.7,22.74,55052,JAX|HOU,Trevor Lawrence/Laviska Shenault (JAX); Tyrod Taylor/Brandin Cooks (HOU),Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),52,natural,single,1,0,1,2102.7,29.79,53878,HOU,Tyrod Taylor/Brandin Cooks (HOU),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),52,none,none,0,0,0,2082.4,30.01,54047,,,DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),52,single,single,1,0,1,2102.7,29.79,53878,HOU,Tyrod Taylor/Brandin Cooks (HOU),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),52,multi,multi,2,0,1,2044.2,31.53,53766,CHI|HOU,Justin Fields/Darnell Mooney (CHI); Tyrod Taylor/Brandin Cooks (HOU),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),53,natural,none,0,0,1,2273.4,26.31,53978,,,Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),53,none,none,0,0,1,2273.4,26.31,53978,,,Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),53,single,single,1,0,1,2320.9,27.7,53782,CHI,Justin Fields/Darnell Mooney (CHI),Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),53,multi,multi,2,0,1,2380.5,25.12,54204,JAX|CHI,Trevor Lawrence/Laviska Shenault (JAX); Justin Fields/Darnell Mooney (CHI),Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),54,natural,none,0,0,1,2330.5,27.96,52414,,,Jerry Jeudy,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),54,none,none,0,0,1,2330.5,27.96,52414,,,Jerry Jeudy,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),54,single,single,1,0,1,2292,28.79,52254,CHI,Justin Fields/Darnell Mooney (CHI),Jerry Jeudy,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),54,multi,multi,2,0,1,2140.8,33.3,51929,CHI|NO,Justin Fields/Darnell Mooney (CHI); Jameis Winston/Marquez Callaway (NO),Jerry Jeudy,DEN
2021,2024_1,2024 #1 — Let James Cook (16-2),55,natural,none,0,0,0,2068.1,24.42,54095,,,DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),55,none,none,0,0,0,2068.1,24.42,54095,,,DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),55,single,single,1,0,1,2012.5,24.94,54998,MIA,Tua Tagovailoa/Jaylen Waddle (MIA),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),55,multi,multi,2,0,1,2031.2,27.26,55264,JAX|MIA,Trevor Lawrence/Laviska Shenault (JAX); Tua Tagovailoa/Jaylen Waddle (MIA),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),56,natural,none,0,0,1,2121.2,27.21,53482,,,DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),56,none,none,0,0,1,2121.2,27.21,53482,,,DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),56,single,single,1,0,1,2192.4,28.07,53300,MIA,Tua Tagovailoa/Jaylen Waddle (MIA),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),56,multi,multi,2,0,1,2153.6,30.97,51772,MIA|NO,Tua Tagovailoa/Jaylen Waddle (MIA); Jameis Winston/Marquez Callaway (NO),DeVonta Smith,PHI
2021,2024_1,2024 #1 — Let James Cook (16-2),57,natural,none,0,1,1,2421.3,30.14,53651,,,Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),57,none,none,0,1,1,2421.3,30.14,53651,,,Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),57,single,single,1,1,1,2306.5,31.74,53735,CHI,Justin Fields/Darnell Mooney (CHI),Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),57,multi,multi,2,0,1,2409.5,27.21,52201,CHI|LV,Justin Fields/Darnell Mooney (CHI); Derek Carr/Hunter Renfrow (LV),Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),58,natural,none,0,1,1,2492,17.73,55721,,,Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),58,none,none,0,1,1,2492,17.73,55721,,,Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),58,single,single,1,0,1,2434.5,19.04,55460,HOU,Tyrod Taylor/Brandin Cooks (HOU),Deebo Samuel,SF
2021,2024_1,2024 #1 — Let James Cook (16-2),58,multi,multi,2,1,1,2267.4,21.21,55293,JAX|HOU,Trevor Lawrence/Laviska Shenault (JAX); Tyrod Taylor/Brandin Cooks (HOU),Brandin Cooks,HOU
2021,2024_1,2024 #1 — Let James Cook (16-2),59,natural,single,1,0,1,2296.7,23.76,54757,MIA,Tua Tagovailoa/Jaylen Waddle (MIA),Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),59,none,none,0,0,0,2240.1,24.13,54552,,,Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),59,single,single,1,0,1,2296.7,23.76,54757,MIA,Tua Tagovailoa/Jaylen Waddle (MIA),Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),59,multi,multi,2,0,1,2241.1,25.37,54518,JAX|MIA,Trevor Lawrence/Laviska Shenault (JAX); Tua Tagovailoa/Jaylen Waddle (MIA),Ja'Marr Chase,CIN
2021,2024_1,2024 #1 — Let James Cook (16-2),60,natural,none,0,0,0,1988.3,24.06,54157,,,Michael Thomas,
2021,2024_1,2024 #1 — Let James Cook (16-2),60,none,none,0,0,0,1988.3,24.06,54157,,,Michael Thomas,
2021,2024_1,2024 #1 — Let James Cook (16-2),60,single,single,1,0,1,2012,24.9,54326,HOU,Tyrod Taylor/Brandin Cooks (HOU),Michael Thomas,
2021,2024_1,2024 #1 — Let James Cook (16-2),60,multi,multi,2,0,1,2055.5,24.29,54642,JAX|HOU,Trevor Lawrence/Laviska Shenault (JAX); Tyrod Taylor/Brandin Cooks (HOU),Michael Thomas,
2021,2024_2,2024 #2 — Age is just a number (15-3),1,natural,none,0,0,1,1570,22.87,50424,,,Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),1,none,none,0,0,1,1570,22.87,50424,,,Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),1,single,single,1,1,1,1600.1,22.88,51131,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),1,multi,multi,2,1,1,1644.8,25.93,51291,GB|JAX,Aaron Rodgers/Davante Adams (GB); Trevor Lawrence/Laviska Shenault (JAX),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),2,natural,none,0,0,1,1933,23.22,50403,,,Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),2,none,none,0,0,1,1933,23.22,50403,,,Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),2,single,single,1,1,1,1964.1,23.65,51110,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),2,multi,multi,2,1,1,2022.8,24.34,51125,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),3,natural,single,1,1,1,1868.8,20.1,49407,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),3,none,none,0,0,1,1820.4,16.24,48474,,,Stefon Diggs,BUF
2021,2024_2,2024 #2 — Age is just a number (15-3),3,single,single,1,1,1,1868.8,20.1,49407,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),3,multi,multi,2,1,1,2005.6,26.92,49748,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),4,natural,single,1,1,1,2128.5,25.52,51575,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),4,none,none,0,0,1,2077.4,24.31,50642,,,Stefon Diggs,BUF
2021,2024_2,2024 #2 — Age is just a number (15-3),4,single,single,1,1,1,2128.5,25.52,51575,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),4,multi,multi,2,1,1,2366.1,26.72,51688,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),5,natural,none,0,0,0,2140.9,25.98,49869,,,Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),5,none,none,0,0,0,2140.9,25.98,49869,,,Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),5,single,single,1,1,1,2146.3,22.56,50961,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),5,multi,multi,2,1,1,2102.7,24.67,51051,GB|JAX,Aaron Rodgers/Davante Adams (GB); Trevor Lawrence/Laviska Shenault (JAX),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),6,natural,multi,2,1,1,2173.8,23.82,51182,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),6,none,none,0,0,1,2093.1,18.56,50760,,,Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),6,single,single,1,1,1,2117.3,23.08,51467,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),6,multi,multi,2,1,1,2173.8,23.82,51182,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),7,natural,multi,2,1,1,2178,23.15,51049,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),7,none,none,0,0,1,1985.9,18.93,49952,,,Calvin Ridley,ATL
2021,2024_2,2024 #2 — Age is just a number (15-3),7,single,single,1,1,1,2130,22.56,51337,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),7,multi,multi,2,1,1,2178,23.15,51049,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),8,natural,none,0,0,1,2067.9,21.57,50731,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),8,none,none,0,0,1,2067.9,21.57,50731,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),8,single,single,1,1,1,2081.8,22.09,51499,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),8,multi,multi,2,1,1,2263.2,24.9,51695,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),9,natural,single,1,0,1,2117.4,23.98,50346,CIN,Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),9,none,none,0,0,0,2077.2,21.35,50634,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),9,single,single,1,0,1,2117.4,23.98,50346,CIN,Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),9,multi,multi,2,1,1,2073.9,24.29,50731,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),10,natural,single,1,1,1,2221.5,24.27,50740,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),10,none,none,0,0,1,2188.6,23.02,50033,,,Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),10,single,single,1,1,1,2221.5,24.27,50740,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),10,multi,multi,2,1,1,2320.9,26.16,50921,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),11,natural,none,0,0,0,1954.4,28.46,50721,,,Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),11,none,none,0,0,0,1954.4,28.46,50721,,,Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),11,single,single,1,1,1,1956.7,22.64,51813,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),11,multi,multi,2,1,1,2168.4,21.24,52086,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),12,natural,none,0,0,0,2018.3,29.38,50112,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),12,none,none,0,0,0,2018.3,29.38,50112,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),12,single,single,1,1,1,1991.5,26.27,50497,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),12,multi,multi,2,1,1,2177.4,25.66,50393,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),13,natural,single,1,0,1,2208,30.44,50655,CIN,Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),13,none,none,0,0,0,2158.8,28.96,50640,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),13,single,single,1,0,1,2208,30.44,50655,CIN,Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),13,multi,multi,2,1,1,2173.7,29.91,51040,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),14,natural,none,0,0,1,2036.1,27.66,51619,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),14,none,none,0,0,1,2036.1,27.66,51619,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),14,single,single,1,0,1,2087,27.54,51634,CIN,Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),14,multi,multi,2,1,1,2105.1,28.39,52402,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),15,natural,single,1,1,1,1886.1,19.66,51398,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),15,none,none,0,0,1,1834.9,19.5,50130,,,DK Metcalf,SEA
2021,2024_2,2024 #2 — Age is just a number (15-3),15,single,single,1,1,1,1886.1,19.66,51398,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),15,multi,multi,2,1,1,1810.2,21.48,51502,GB|JAX,Aaron Rodgers/Davante Adams (GB); Trevor Lawrence/Laviska Shenault (JAX),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),16,natural,none,0,0,1,2165.9,24.53,50108,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),16,none,none,0,0,1,2165.9,24.53,50108,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),16,single,single,1,1,1,2150,24.21,50493,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),16,multi,multi,2,1,1,2259.4,25.69,50674,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),17,natural,none,0,0,1,2010,19.63,49911,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),17,none,none,0,0,1,2010,19.63,49911,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),17,single,single,1,1,1,1992.6,22.14,50296,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),17,multi,multi,2,1,1,2101.9,22.01,50228,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),18,natural,single,1,0,1,1937,19.76,50561,JAX,Trevor Lawrence/Laviska Shenault (JAX),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),18,none,none,0,0,0,1996.5,18.35,50800,,,Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),18,single,single,1,0,1,1937,19.76,50561,JAX,Trevor Lawrence/Laviska Shenault (JAX),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),18,multi,multi,2,1,1,1949.2,21.04,51329,GB|JAX,Aaron Rodgers/Davante Adams (GB); Trevor Lawrence/Laviska Shenault (JAX),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),19,natural,multi,2,0,1,1955,21.24,49928,CIN|NYG,Joe Burrow/Tee Higgins (CIN); Daniel Jones/Kadarius Toney (NYG),Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),19,none,none,0,0,1,1935.5,19.97,49858,,,Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),19,single,single,1,0,1,1989.3,18.72,49873,CIN,Joe Burrow/Tee Higgins (CIN),Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),19,multi,multi,2,0,1,1955,21.24,49928,CIN|NYG,Joe Burrow/Tee Higgins (CIN); Daniel Jones/Kadarius Toney (NYG),Tyreek Hill,KC
2021,2024_2,2024 #2 — Age is just a number (15-3),20,natural,single,1,1,1,2101.1,25.07,50762,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),20,none,none,0,0,1,1942.2,23.41,49377,,,Calvin Ridley,ATL
2021,2024_2,2024 #2 — Age is just a number (15-3),20,single,single,1,1,1,2101.1,25.07,50762,GB,Aaron Rodgers/Davante Adams (GB),Davante Adams,GB
2021,2024_2,2024 #2 — Age is just a number (15-3),20,multi,multi,2,1,1,2155.4,24.29,50777,GB|CIN,Aaron Rodgers/Davante Adams (GB); Joe Burrow/Tee Higgins (CIN),Davante Adams,GB
