year,archetype_id,archetype_label,build_index,variant,stack_class,max_n,n_groups,season_total,weekly_std,roster_value,primary_team,shape,names,all_groups
2024,2026_2,2026 #2 — seanjcrow,22,triple,triple,3,1,2371.8,21.38,93631,PHI,WR/TE/WR,DeVonta Smith/Dallas Goedert/Jahan Dotson,PHI:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,23,natural,double,2,1,2574.7,22.96,96866,HOU,WR/TE,Stefon Diggs/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,23,none,none,0,0,2616.4,22.4,97367,,,,
2024,2026_2,2026 #2 — seanjcrow,23,double,double,2,1,2574.7,22.96,96866,HOU,WR/TE,Stefon Diggs/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,23,triple,triple,3,1,2592.3,22.44,96113,HOU,WR/WR/TE,Nico Collins/Stefon Diggs/Dalton Schultz,HOU:WR/WR/TE
2024,2026_2,2026 #2 — seanjcrow,24,natural,double,2,3,2288.2,20.45,95572,HOU,WR/TE,Nico Collins/Dalton Schultz,HOU:WR/TE|KC:WR/WR|GB:WR/WR
2024,2026_2,2026 #2 — seanjcrow,24,none,none,0,0,2324.4,19.64,95421,,,,
2024,2026_2,2026 #2 — seanjcrow,24,double,double,2,1,2303.9,19.72,95621,HOU,WR/TE,Nico Collins/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,24,triple,triple,3,1,2296,21.02,95571,HOU,WR/WR/TE,Nico Collins/Tank Dell/Dalton Schultz,HOU:WR/WR/TE
2024,2026_2,2026 #2 — seanjcrow,25,natural,none,0,0,2615.4,24.12,98361,,,,
2024,2026_2,2026 #2 — seanjcrow,25,none,none,0,0,2615.4,24.12,98361,,,,
2024,2026_2,2026 #2 — seanjcrow,25,double,double,2,1,2607.2,23.94,98922,ATL,WR/TE,Drake London/Kyle Pitts,ATL:WR/TE
2024,2026_2,2026 #2 — seanjcrow,25,triple,triple,3,1,2514.1,20.78,98503,HOU,WR/WR/WR,Nico Collins/Stefon Diggs/Tank Dell,HOU:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,26,natural,double,2,3,2547,17.06,94822,ARI,WR/WR,Marvin Harrison Jr./Michael Wilson,ARI:WR/WR|HOU:WR/TE|BAL:TE/WR
2024,2026_2,2026 #2 — seanjcrow,26,none,none,0,0,2575.2,23.73,94464,,,,
2024,2026_2,2026 #2 — seanjcrow,26,double,double,2,1,2551.4,23.1,94668,ARI,WR/WR,Marvin Harrison Jr./Michael Wilson,ARI:WR/WR
2024,2026_2,2026 #2 — seanjcrow,26,triple,triple,3,1,2573,23.13,95077,ARI,WR/TE/WR,Marvin Harrison Jr./Trey McBride/Michael Wilson,ARI:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,27,natural,triple,4,3,2638.4,24.72,98664,HOU,WR/WR/WR/TE,Stefon Diggs/Tank Dell/Diontae Johnson/Dalton Schultz,HOU:WR/WR/WR/TE|ATL:TE/WR|SEA:WR/WR
2024,2026_2,2026 #2 — seanjcrow,27,none,none,0,0,2698.7,24.69,99966,,,,
2024,2026_2,2026 #2 — seanjcrow,27,double,double,2,1,2752.1,24.21,99768,ATL,TE/WR,Kyle Pitts/Darnell Mooney,ATL:TE/WR
2024,2026_2,2026 #2 — seanjcrow,27,triple,triple,3,1,2610.8,24.49,99630,HOU,WR/WR/WR,Stefon Diggs/Tank Dell/Diontae Johnson,HOU:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,28,natural,double,2,1,2891.4,23.31,94218,BUF,WR/WR,Amari Cooper/Khalil Shakir,BUF:WR/WR
2024,2026_2,2026 #2 — seanjcrow,28,none,none,0,0,2880.3,22.47,93928,,,,
2024,2026_2,2026 #2 — seanjcrow,28,double,double,2,1,2891.4,23.31,94218,BUF,WR/WR,Amari Cooper/Khalil Shakir,BUF:WR/WR
2024,2026_2,2026 #2 — seanjcrow,28,triple,triple,3,1,2825,23.23,94335,BUF,TE/WR/WR,Dalton Kincaid/Amari Cooper/Khalil Shakir,BUF:TE/WR/WR
2024,2026_2,2026 #2 — seanjcrow,29,natural,double,2,3,2465.5,23.19,95241,ARI,WR/WR,Marvin Harrison Jr./Michael Wilson,ARI:WR/WR|KC:WR/WR|GB:WR/WR
2024,2026_2,2026 #2 — seanjcrow,29,none,none,0,0,2539.3,23.03,95545,,,,
2024,2026_2,2026 #2 — seanjcrow,29,double,double,2,1,2533.6,23.65,95686,ARI,WR/WR,Marvin Harrison Jr./Michael Wilson,ARI:WR/WR
2024,2026_2,2026 #2 — seanjcrow,29,triple,triple,3,1,2474.2,21.05,95228,KC,WR/WR/WR,Rashee Rice/DeAndre Hopkins/Marquise Brown,KC:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,30,natural,double,2,1,2469.7,27.14,96013,HOU,WR/TE,Diontae Johnson/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,30,none,none,0,0,2515.5,27.96,96514,,,,
2024,2026_2,2026 #2 — seanjcrow,30,double,double,2,1,2469.7,27.14,96013,HOU,WR/TE,Diontae Johnson/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,30,triple,triple,3,1,2422.7,25.59,95917,HOU,WR/WR/TE,Stefon Diggs/Diontae Johnson/Dalton Schultz,HOU:WR/WR/TE
2024,2026_2,2026 #2 — seanjcrow,31,natural,triple,3,1,2754.4,25.52,95929,ATL,WR/TE/WR,Drake London/Kyle Pitts/Darnell Mooney,ATL:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,31,none,none,0,0,2705.9,27.33,94644,,,,
2024,2026_2,2026 #2 — seanjcrow,31,double,double,2,1,2733.3,25.91,95602,ATL,WR/TE,Drake London/Kyle Pitts,ATL:WR/TE
2024,2026_2,2026 #2 — seanjcrow,31,triple,triple,3,1,2754.4,25.52,95929,ATL,WR/TE/WR,Drake London/Kyle Pitts/Darnell Mooney,ATL:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,32,natural,double,2,1,2714.5,14.04,95164,ATL,WR/TE,Drake London/Kyle Pitts,ATL:WR/TE
2024,2026_2,2026 #2 — seanjcrow,32,none,none,0,0,2724.4,16.2,94036,,,,
2024,2026_2,2026 #2 — seanjcrow,32,double,double,2,1,2714.5,14.04,95164,ATL,WR/TE,Drake London/Kyle Pitts,ATL:WR/TE
2024,2026_2,2026 #2 — seanjcrow,32,triple,triple,3,1,2742.6,16.66,95038,ATL,WR/TE/WR,Drake London/Kyle Pitts/Darnell Mooney,ATL:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,33,natural,double,2,1,2576.8,15.63,95319,HOU,WR/TE,Stefon Diggs/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,33,none,none,0,0,2592,16.41,95602,,,,
2024,2026_2,2026 #2 — seanjcrow,33,double,double,2,1,2576.8,15.63,95319,HOU,WR/TE,Stefon Diggs/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,33,triple,triple,3,1,2568.4,16.47,95340,HOU,WR/WR/TE,Stefon Diggs/Diontae Johnson/Dalton Schultz,HOU:WR/WR/TE
2024,2026_2,2026 #2 — seanjcrow,34,natural,double,2,1,2370.8,20.66,95598,KC,WR/WR,DeAndre Hopkins/Marquise Brown,KC:WR/WR
2024,2026_2,2026 #2 — seanjcrow,34,none,none,0,0,2405.8,19.77,95167,,,,
2024,2026_2,2026 #2 — seanjcrow,34,double,double,2,1,2370.8,20.66,95598,KC,WR/WR,DeAndre Hopkins/Marquise Brown,KC:WR/WR
2024,2026_2,2026 #2 — seanjcrow,34,triple,triple,3,1,2374.9,19.99,94510,HOU,WR/WR/TE,Nico Collins/Stefon Diggs/Dalton Schultz,HOU:WR/WR/TE
2024,2026_2,2026 #2 — seanjcrow,35,natural,double,2,1,2685,17.85,94597,GB,WR/WR,Christian Watson/Romeo Doubs,GB:WR/WR
2024,2026_2,2026 #2 — seanjcrow,35,none,none,0,0,2678.9,19.31,94755,,,,
2024,2026_2,2026 #2 — seanjcrow,35,double,double,2,1,2685,17.85,94597,GB,WR/WR,Christian Watson/Romeo Doubs,GB:WR/WR
2024,2026_2,2026 #2 — seanjcrow,35,triple,triple,3,1,2615.4,15,93943,MIN,WR/WR/TE,Justin Jefferson/Jordan Addison/T.J. Hockenson,MIN:WR/WR/TE
2024,2026_2,2026 #2 — seanjcrow,36,natural,double,2,2,2704.9,21.3,98128,DET,WR/WR,Amon-Ra St. Brown/Jameson Williams,DET:WR/WR|NE:WR/WR
2024,2026_2,2026 #2 — seanjcrow,36,none,none,0,0,2707.5,20.73,97922,,,,
2024,2026_2,2026 #2 — seanjcrow,36,double,double,2,1,2726.2,20.72,97945,DET,WR/WR,Amon-Ra St. Brown/Jameson Williams,DET:WR/WR
2024,2026_2,2026 #2 — seanjcrow,36,triple,triple,3,1,2684,23.42,98491,ATL,WR/TE/WR,Drake London/Kyle Pitts/Darnell Mooney,ATL:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,37,natural,double,2,1,2553.6,28.05,96888,HOU,WR/TE,Nico Collins/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,37,none,none,0,0,2530.8,28.13,96490,,,,
2024,2026_2,2026 #2 — seanjcrow,37,double,double,2,1,2553.6,28.05,96888,HOU,WR/TE,Nico Collins/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,37,triple,triple,3,1,2525.3,27.29,96792,HOU,WR/WR/TE,Nico Collins/Stefon Diggs/Dalton Schultz,HOU:WR/WR/TE
2024,2026_2,2026 #2 — seanjcrow,38,natural,triple,3,2,2748.4,22.67,96063,GB,WR/WR/WR,Christian Watson/Romeo Doubs/Dontayvion Wicks,GB:WR/WR/WR|ATL:WR/TE
2024,2026_2,2026 #2 — seanjcrow,38,none,none,0,0,2787.1,21.43,96846,,,,
2024,2026_2,2026 #2 — seanjcrow,38,double,double,2,1,2752.7,22.31,96250,ATL,WR/TE,Drake London/Kyle Pitts,ATL:WR/TE
2024,2026_2,2026 #2 — seanjcrow,38,triple,triple,3,1,2780,22.1,96659,GB,WR/WR/WR,Christian Watson/Romeo Doubs/Dontayvion Wicks,GB:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,39,natural,triple,3,1,2664.6,25.94,97305,ATL,WR/TE/WR,Drake London/Kyle Pitts/Darnell Mooney,ATL:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,39,none,none,0,0,2653.6,26.32,98508,,,,
2024,2026_2,2026 #2 — seanjcrow,39,double,double,2,1,2609,25.47,97503,ATL,WR/TE,Drake London/Kyle Pitts,ATL:WR/TE
2024,2026_2,2026 #2 — seanjcrow,39,triple,triple,3,1,2664.6,25.94,97305,ATL,WR/TE/WR,Drake London/Kyle Pitts/Darnell Mooney,ATL:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,40,natural,double,2,1,2544.4,19.2,95398,HOU,WR/TE,Tank Dell/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,40,none,none,0,0,2584.3,20.55,95899,,,,
2024,2026_2,2026 #2 — seanjcrow,40,double,double,2,1,2544.4,19.2,95398,HOU,WR/TE,Tank Dell/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,40,triple,triple,3,1,2540.9,21.68,95419,HOU,WR/WR/TE,Tank Dell/Diontae Johnson/Dalton Schultz,HOU:WR/WR/TE
2024,2026_2,2026 #2 — seanjcrow,41,natural,double,2,1,2715.5,23.15,95667,DET,WR/WR,Amon-Ra St. Brown/Jameson Williams,DET:WR/WR
2024,2026_2,2026 #2 — seanjcrow,41,none,none,0,0,2739.9,25.26,95607,,,,
2024,2026_2,2026 #2 — seanjcrow,41,double,double,2,1,2715.5,23.15,95667,DET,WR/WR,Amon-Ra St. Brown/Jameson Williams,DET:WR/WR
2024,2026_2,2026 #2 — seanjcrow,41,triple,triple,3,1,2716.9,29.35,95984,ATL,WR/TE/WR,Drake London/Kyle Pitts/Darnell Mooney,ATL:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,42,natural,double,2,3,2702.2,20.45,96472,ARI,WR/WR,Marvin Harrison Jr./Michael Wilson,ARI:WR/WR|HOU:WR/TE|GB:WR/WR
2024,2026_2,2026 #2 — seanjcrow,42,none,none,0,0,2673.2,19.83,96241,,,,
2024,2026_2,2026 #2 — seanjcrow,42,double,double,2,1,2684.3,20,96211,ARI,WR/WR,Marvin Harrison Jr./Michael Wilson,ARI:WR/WR
2024,2026_2,2026 #2 — seanjcrow,42,triple,triple,3,1,2615.3,19.56,96498,HOU,WR/WR/TE,Stefon Diggs/Tank Dell/Dalton Schultz,HOU:WR/WR/TE
2024,2026_2,2026 #2 — seanjcrow,43,natural,double,2,1,2709.3,22.64,96008,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2024,2026_2,2026 #2 — seanjcrow,43,none,none,0,0,2768.5,24.09,96184,,,,
2024,2026_2,2026 #2 — seanjcrow,43,double,double,2,1,2709.3,22.64,96008,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2024,2026_2,2026 #2 — seanjcrow,43,triple,triple,3,1,2693.8,21.98,95860,PHI,WR/TE/WR,DeVonta Smith/Dallas Goedert/Jahan Dotson,PHI:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,44,natural,double,2,1,2771,20.51,95513,HOU,WR/WR,Nico Collins/Diontae Johnson,HOU:WR/WR
2024,2026_2,2026 #2 — seanjcrow,44,none,none,0,0,2771,19.98,95492,,,,
2024,2026_2,2026 #2 — seanjcrow,44,double,double,2,1,2771,20.51,95513,HOU,WR/WR,Nico Collins/Diontae Johnson,HOU:WR/WR
2024,2026_2,2026 #2 — seanjcrow,44,triple,triple,3,1,2717.1,19.47,95586,HOU,WR/WR/WR,Nico Collins/Stefon Diggs/Diontae Johnson,HOU:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,45,natural,none,0,0,2633.9,19.54,96017,,,,
2024,2026_2,2026 #2 — seanjcrow,45,none,none,0,0,2633.9,19.54,96017,,,,
2024,2026_2,2026 #2 — seanjcrow,45,double,double,2,1,2644,20.27,95825,ATL,WR/TE,Drake London/Kyle Pitts,ATL:WR/TE
2024,2026_2,2026 #2 — seanjcrow,45,triple,triple,3,1,2572.6,19.38,95842,KC,WR/WR/WR,Rashee Rice/Xavier Worthy/Marquise Brown,KC:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,46,natural,triple,3,2,2907.1,18.94,97609,ATL,WR/TE/WR,Drake London/Kyle Pitts/Darnell Mooney,ATL:WR/TE/WR|HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,46,none,none,0,0,2956.7,20.32,96987,,,,
2024,2026_2,2026 #2 — seanjcrow,46,double,double,2,1,2888.6,21.78,97463,ATL,WR/TE,Drake London/Kyle Pitts,ATL:WR/TE
2024,2026_2,2026 #2 — seanjcrow,46,triple,triple,3,1,2891.9,18.79,97211,ATL,WR/TE/WR,Drake London/Kyle Pitts/Darnell Mooney,ATL:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,47,natural,double,2,1,2801.5,21.71,97516,BAL,TE/WR,Mark Andrews/Zay Flowers,BAL:TE/WR
2024,2026_2,2026 #2 — seanjcrow,47,none,none,0,0,2777.6,24.8,97562,,,,
2024,2026_2,2026 #2 — seanjcrow,47,double,double,2,1,2801.5,21.71,97516,BAL,TE/WR,Mark Andrews/Zay Flowers,BAL:TE/WR
2024,2026_2,2026 #2 — seanjcrow,47,triple,triple,3,1,2746.3,23.88,96905,HOU,WR/WR/TE,Nico Collins/Stefon Diggs/Dalton Schultz,HOU:WR/WR/TE
2024,2026_2,2026 #2 — seanjcrow,48,natural,triple,3,1,2709,23.45,96682,PHI,WR/TE/WR,DeVonta Smith/Dallas Goedert/Jahan Dotson,PHI:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,48,none,none,0,0,2757.5,21.66,97048,,,,
2024,2026_2,2026 #2 — seanjcrow,48,double,double,2,1,2729.8,23.83,96830,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2024,2026_2,2026 #2 — seanjcrow,48,triple,triple,3,1,2709,23.45,96682,PHI,WR/TE/WR,DeVonta Smith/Dallas Goedert/Jahan Dotson,PHI:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,49,natural,double,2,1,2795.4,25.81,94847,HOU,WR/WR,Nico Collins/Stefon Diggs,HOU:WR/WR
2024,2026_2,2026 #2 — seanjcrow,49,none,none,0,0,2833.9,25.18,94943,,,,
2024,2026_2,2026 #2 — seanjcrow,49,double,double,2,1,2795.4,25.81,94847,HOU,WR/WR,Nico Collins/Stefon Diggs,HOU:WR/WR
2024,2026_2,2026 #2 — seanjcrow,49,triple,triple,3,1,2736,22.75,94916,HOU,WR/WR/WR,Nico Collins/Stefon Diggs/Tank Dell,HOU:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,50,natural,double,2,1,2262.9,23.39,98571,GB,WR/WR,Christian Watson/Romeo Doubs,GB:WR/WR
2024,2026_2,2026 #2 — seanjcrow,50,none,none,0,0,2271,23.76,98229,,,,
2024,2026_2,2026 #2 — seanjcrow,50,double,double,2,1,2262.9,23.39,98571,GB,WR/WR,Christian Watson/Romeo Doubs,GB:WR/WR
2024,2026_2,2026 #2 — seanjcrow,50,triple,triple,3,1,2290.1,22.73,98644,GB,WR/WR/WR,Christian Watson/Romeo Doubs/Dontayvion Wicks,GB:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,51,natural,double,2,2,2854.6,24.18,94636,HOU,WR/TE,Nico Collins/Dalton Schultz,HOU:WR/TE|GB:WR/WR
2024,2026_2,2026 #2 — seanjcrow,51,none,none,0,0,2917.8,23.12,94846,,,,
2024,2026_2,2026 #2 — seanjcrow,51,double,double,2,1,2844.7,24.45,94387,HOU,WR/TE,Nico Collins/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,51,triple,triple,3,1,2785.9,22.56,94460,HOU,WR/WR/TE,Nico Collins/Stefon Diggs/Dalton Schultz,HOU:WR/WR/TE
2024,2026_2,2026 #2 — seanjcrow,52,natural,double,2,2,2247,26.13,94908,ARI,WR/WR,Marvin Harrison Jr./Michael Wilson,ARI:WR/WR|GB:WR/WR
2024,2026_2,2026 #2 — seanjcrow,52,none,none,0,0,2242.8,28.06,94485,,,,
2024,2026_2,2026 #2 — seanjcrow,52,double,double,2,1,2223.5,27.1,94689,ARI,WR/WR,Marvin Harrison Jr./Michael Wilson,ARI:WR/WR
2024,2026_2,2026 #2 — seanjcrow,52,triple,triple,3,1,2310.3,26.71,94615,GB,WR/WR/WR,Christian Watson/Romeo Doubs/Dontayvion Wicks,GB:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,53,natural,double,2,3,2592.2,21.87,98653,ARI,WR/WR,Marvin Harrison Jr./Michael Wilson,ARI:WR/WR|HOU:WR/WR|GB:WR/WR
2024,2026_2,2026 #2 — seanjcrow,53,none,none,0,0,2612.4,24.81,98832,,,,
2024,2026_2,2026 #2 — seanjcrow,53,double,double,2,1,2581.5,24.84,98897,ARI,WR/WR,Marvin Harrison Jr./Michael Wilson,ARI:WR/WR
2024,2026_2,2026 #2 — seanjcrow,53,triple,triple,3,1,2651.4,23.67,98850,GB,WR/WR/WR,Jayden Reed/Christian Watson/Dontayvion Wicks,GB:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,54,natural,double,2,1,2722,19.74,95944,DET,WR/WR,Amon-Ra St. Brown/Jameson Williams,DET:WR/WR
2024,2026_2,2026 #2 — seanjcrow,54,none,none,0,0,2702.4,16.51,95805,,,,
2024,2026_2,2026 #2 — seanjcrow,54,double,double,2,1,2722,19.74,95944,DET,WR/WR,Amon-Ra St. Brown/Jameson Williams,DET:WR/WR
2024,2026_2,2026 #2 — seanjcrow,54,triple,triple,3,1,2669.2,16.9,96171,KC,WR/WR/WR,Rashee Rice/Xavier Worthy/DeAndre Hopkins,KC:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,55,natural,double,2,2,2543.7,18.24,95256,HOU,WR/TE,Tank Dell/Dalton Schultz,HOU:WR/TE|BUF:WR/WR
2024,2026_2,2026 #2 — seanjcrow,55,none,none,0,0,2573.1,18.63,95086,,,,
2024,2026_2,2026 #2 — seanjcrow,55,double,double,2,1,2554,17.89,94803,HOU,WR/TE,Tank Dell/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,55,triple,triple,3,1,2567.9,18.9,94242,HOU,WR/WR/TE,Nico Collins/Tank Dell/Dalton Schultz,HOU:WR/WR/TE
2024,2026_2,2026 #2 — seanjcrow,56,natural,triple,3,2,2523.7,18.64,97465,KC,WR/WR/WR,Rashee Rice/Xavier Worthy/Marquise Brown,KC:WR/WR/WR|HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,56,none,none,0,0,2637,21.3,97026,,,,
2024,2026_2,2026 #2 — seanjcrow,56,double,double,2,1,2611.3,20.14,97226,HOU,WR/TE,Stefon Diggs/Dalton Schultz,HOU:WR/TE
2024,2026_2,2026 #2 — seanjcrow,56,triple,triple,3,1,2549.8,19.37,97265,KC,WR/WR/WR,Rashee Rice/Xavier Worthy/Marquise Brown,KC:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,57,natural,double,2,1,2910.7,17.24,95163,DET,WR/WR,Amon-Ra St. Brown/Jameson Williams,DET:WR/WR
2024,2026_2,2026 #2 — seanjcrow,57,none,none,0,0,2908.7,18.96,94610,,,,
2024,2026_2,2026 #2 — seanjcrow,57,double,double,2,1,2910.7,17.24,95163,DET,WR/WR,Amon-Ra St. Brown/Jameson Williams,DET:WR/WR
2024,2026_2,2026 #2 — seanjcrow,57,triple,triple,3,1,2847.7,16.99,94894,ATL,WR/TE/WR,Drake London/Kyle Pitts/Darnell Mooney,ATL:WR/TE/WR
2024,2026_2,2026 #2 — seanjcrow,58,natural,double,2,1,2521.8,16.45,97851,BUF,WR/WR,Amari Cooper/Curtis Samuel,BUF:WR/WR
2024,2026_2,2026 #2 — seanjcrow,58,none,none,0,0,2535.3,16.85,98225,,,,
2024,2026_2,2026 #2 — seanjcrow,58,double,double,2,1,2521.8,16.45,97851,BUF,WR/WR,Amari Cooper/Curtis Samuel,BUF:WR/WR
2024,2026_2,2026 #2 — seanjcrow,58,triple,triple,3,1,2483.4,18.23,97749,BUF,WR/WR/WR,Amari Cooper/Keon Coleman/Curtis Samuel,BUF:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,59,natural,double,2,1,2855.2,28.87,96108,HOU,WR/WR,Nico Collins/Diontae Johnson,HOU:WR/WR
2024,2026_2,2026 #2 — seanjcrow,59,none,none,0,0,2874.5,28.67,96524,,,,
2024,2026_2,2026 #2 — seanjcrow,59,double,double,2,1,2855.2,28.87,96108,HOU,WR/WR,Nico Collins/Diontae Johnson,HOU:WR/WR
2024,2026_2,2026 #2 — seanjcrow,59,triple,triple,3,1,2809.1,26.69,96181,HOU,WR/WR/WR,Nico Collins/Stefon Diggs/Diontae Johnson,HOU:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,60,natural,triple,3,1,2544.3,23.94,95763,HOU,WR/WR/WR,Nico Collins/Tank Dell/Diontae Johnson,HOU:WR/WR/WR
2024,2026_2,2026 #2 — seanjcrow,60,none,none,0,0,2608.6,22.95,95673,,,,
2024,2026_2,2026 #2 — seanjcrow,60,double,double,2,1,2548.9,23.22,95742,HOU,WR/WR,Nico Collins/Tank Dell,HOU:WR/WR
2024,2026_2,2026 #2 — seanjcrow,60,triple,triple,3,1,2544.3,23.94,95763,HOU,WR/WR/WR,Nico Collins/Tank Dell/Diontae Johnson,HOU:WR/WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,1,natural,none,0,0,2315,21.93,88941,,,,
2024,2026_3,2026 #3 — Eat It While She Sleeper,1,none,none,0,0,2315,21.93,88941,,,,
2024,2026_3,2026 #3 — Eat It While She Sleeper,1,double,double,2,1,2333.2,21.81,88903,PHI,WR/WR,A.J. Brown/DeVonta Smith,PHI:WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,1,triple,triple,3,1,2196.8,16.03,89006,KC,TE/WR/WR,Travis Kelce/Rashee Rice/Marquise Brown,KC:TE/WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,2,natural,none,0,0,2131.4,21.04,90548,,,,
2024,2026_3,2026 #3 — Eat It While She Sleeper,2,none,none,0,0,2131.4,21.04,90548,,,,
2024,2026_3,2026 #3 — Eat It While She Sleeper,2,double,double,2,1,2151.2,20.3,90571,DET,TE/WR,Sam LaPorta/Jameson Williams,DET:TE/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,2,triple,triple,3,1,2139.3,20.31,90853,BUF,WR/WR/WR,Amari Cooper/Curtis Samuel/Khalil Shakir,BUF:WR/WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,3,natural,none,0,0,2479.3,17.48,88654,,,,
2024,2026_3,2026 #3 — Eat It While She Sleeper,3,none,none,0,0,2479.3,17.48,88654,,,,
2024,2026_3,2026 #3 — Eat It While She Sleeper,3,double,double,2,1,2533.7,16.58,88995,CIN,WR/WR,Ja'Marr Chase/Tee Higgins,CIN:WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,3,triple,triple,3,1,2384.7,19.59,88523,BUF,WR/WR/WR,Amari Cooper/Keon Coleman/Curtis Samuel,BUF:WR/WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,4,natural,double,2,2,2470.4,24.29,88420,MIN,WR/WR,Justin Jefferson/Jordan Addison,MIN:WR/WR|KC:TE/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,4,none,none,0,0,2492.5,24.17,88704,,,,
2024,2026_3,2026 #3 — Eat It While She Sleeper,4,double,double,2,1,2530.8,25.74,88892,MIN,WR/WR,Justin Jefferson/Jordan Addison,MIN:WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,4,triple,triple,3,1,2363.7,23.71,88351,KC,TE/WR/WR,Travis Kelce/Rashee Rice/Marquise Brown,KC:TE/WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,5,natural,none,0,0,2275.8,15.67,88186,,,,
2024,2026_3,2026 #3 — Eat It While She Sleeper,5,none,none,0,0,2275.8,15.67,88186,,,,
2024,2026_3,2026 #3 — Eat It While She Sleeper,5,double,double,2,1,2267.4,15.65,88207,HOU,WR/WR,Tank Dell/Diontae Johnson,HOU:WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,5,triple,triple,3,1,2277.9,14.64,87285,KC,TE/WR/WR,Travis Kelce/Rashee Rice/Marquise Brown,KC:TE/WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,6,natural,double,2,2,2583.5,17.07,90767,MIN,WR/WR,Justin Jefferson/Jordan Addison,MIN:WR/WR|KC:WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,6,none,none,0,0,2536.2,17.28,90466,,,,
2024,2026_3,2026 #3 — Eat It While She Sleeper,6,double,double,2,1,2574.2,16.19,90797,MIN,WR/WR,Justin Jefferson/Jordan Addison,MIN:WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,6,triple,triple,3,1,2546.2,20.17,89485,KC,TE/WR/WR,Travis Kelce/Xavier Worthy/DeAndre Hopkins,KC:TE/WR/WR
2024,2026_3,2026 #3 — Eat It While She Sleeper,7,natural,double,2,1,2436.7,16.99,89518,MIN,WR/WR,Justin Jefferson/Jordan Addison,MIN:WR/WR
