value_basis,format,year,archetype_id,player_id,avg_hvorp,avg_hvorp_weighted,build_count,avg_base_total
ktc,regular,2021,bb_hero_3qb,6820,76.3,75.2,50,1594
ktc,regular,2021,bb_hero_3qb,6824,59.2,58.5,50,1594
ktc,regular,2021,bb_hero_3qb,6826,56.5,55.8,50,1594
ktc,regular,2021,bb_hero_3qb,6828,114.9,113.3,50,1594
ktc,regular,2021,bb_hero_3qb,6843,36.1,35.6,50,1594
ktc,regular,2021,bb_hero_3qb,6845,58,56.7,50,1594
ktc,regular,2021,bb_hero_3qb,6847,29.4,28.5,50,1594
ktc,regular,2021,bb_hero_3qb,6849,4.4,4.2,50,1594
ktc,regular,2021,bb_hero_3qb,6850,26.2,25.6,50,1594
ktc,regular,2021,bb_hero_3qb,6853,88.3,86.9,50,1594
ktc,regular,2021,bb_hero_3qb,6869,28.3,27.9,50,1594
ktc,regular,2021,bb_hero_3qb,6885,15,14.8,50,1594
ktc,regular,2021,bb_hero_3qb,6886,78.9,77.5,50,1594
ktc,regular,2021,bb_hero_3qb,6904,73.9,73.7,50,1594
ktc,regular,2021,bb_hero_3qb,6918,13.6,13.1,50,1594
ktc,regular,2021,bb_hero_3qb,6920,0,0,50,1594
ktc,regular,2021,bb_hero_3qb,6927,32.5,31.5,50,1594
ktc,regular,2021,bb_hero_3qb,6931,30.2,29.7,50,1594
ktc,regular,2021,bb_hero_3qb,6938,0,0,50,1594
ktc,regular,2021,bb_hero_3qb,6943,67,66.1,50,1594
ktc,regular,2021,bb_hero_3qb,6945,138.5,136.8,50,1594
ktc,regular,2021,bb_hero_3qb,6951,10.4,10.2,50,1594
ktc,regular,2021,bb_hero_3qb,6955,118.9,117.5,50,1594
ktc,regular,2021,bb_hero_3qb,6960,20.2,19.5,50,1594
ktc,regular,2021,bb_hero_3qb,6989,80.6,79.3,50,1594
ktc,regular,2021,bb_hero_3qb,7002,18.1,17.7,50,1594
ktc,regular,2021,bb_hero_3qb,7045,4.7,4.5,50,1594
ktc,regular,2021,bb_hero_3qb,7090,109.3,107.8,50,1594
ktc,regular,2021,bb_hero_3qb,7523,21.2,21,50,1594
ktc,regular,2021,bb_hero_3qb,7525,99.7,98.5,50,1594
ktc,regular,2021,bb_hero_3qb,7526,126,124.5,50,1594
ktc,regular,2021,bb_hero_3qb,7527,26.2,26,50,1594
ktc,regular,2021,bb_hero_3qb,7528,202.2,200.1,50,1594
ktc,regular,2021,bb_hero_3qb,7533,11.9,11.6,50,1594
ktc,regular,2021,bb_hero_3qb,7535,0.1,0.1,50,1594
ktc,regular,2021,bb_hero_3qb,7538,25.6,25.4,50,1594
ktc,regular,2021,bb_hero_3qb,7543,0,0,50,1594
ktc,regular,2021,bb_hero_3qb,7547,112.9,111.6,50,1594
ktc,regular,2021,bb_hero_3qb,7553,105.5,104.3,50,1594
ktc,regular,2021,bb_hero_3qb,7559,4.5,4.3,50,1594
ktc,regular,2021,bb_hero_3qb,7561,116.1,114.9,50,1594
ktc,regular,2021,bb_hero_3qb,7564,203.3,202,50,1594
ktc,regular,2021,bb_hero_3qb,7565,5.7,5.4,50,1594
ktc,regular,2021,bb_hero_3qb,7567,59.5,58.4,50,1594
ktc,regular,2021,bb_hero_3qb,7568,34.1,33.9,50,1594
ktc,regular,2021,bb_hero_3qb,7569,29,28.3,50,1594
ktc,regular,2021,bb_hero_3qb,7571,48.6,47.8,50,1594
ktc,regular,2021,bb_hero_3qb,7585,17.2,17.3,50,1594
ktc,regular,2021,bb_hero_3qb,7587,8.1,7.8,50,1594
ktc,regular,2021,bb_hero_3qb,7588,123.5,121.7,50,1594
ktc,regular,2021,bb_hero_3qb,7591,32,32,50,1594
ktc,regular,2021,bb_hero_3qb,7593,15.5,15.1,50,1594
ktc,regular,2021,bb_hero_3qb,7594,74.3,72.7,50,1594
ktc,regular,2021,bb_hero_3qb,7595,1,0.9,50,1594
ktc,regular,2021,bb_hero_3qb,7596,87.7,86.9,50,1594
ktc,regular,2021,bb_hero_3qb,7600,84,83.2,50,1594
ktc,regular,2021,bb_hero_3qb,7601,44.6,43.7,50,1594
ktc,regular,2021,bb_hero_3qb,7602,4.6,4.5,50,1594
ktc,regular,2021,bb_hero_3qb,7606,37.7,37.1,50,1594
ktc,regular,2021,bb_hero_3qb,7607,94.3,92.8,50,1594
ktc,regular,2021,bb_hero_3qb,7608,47.3,46.5,50,1594
ktc,regular,2021,bb_hero_3qb,7610,9.1,9.1,50,1594
ktc,regular,2021,bb_hero_3qb,7611,78.5,77.9,50,1594
ktc,regular,2021,bb_hero_3qb,7670,33.5,32.9,50,1594
ktc,regular,2021,bb_hero_3qb,7694,21.4,21,50,1594
ktc,regular,2021,bb_hero_3qb,7713,2.7,2.6,50,1594
ktc,regular,2021,bb_hero_3qb,7720,10.1,9.8,50,1594
ktc,regular,2021,bb_hero_3qb,7794,17,16.8,50,1594
ktc,regular,2021,bb_hero_3qb,7828,6,5.9,50,1594
