value_basis,format,scope,year,archetype_id,pair_key,pos_a,pos_b,pair_plugs,weight_sum,total_hvorp_a,total_hvorp_b,rel_diff_pct
ktc,regular,archetype,2023,bb_hero_3qb,QB_vs_RB,QB,RB,7900,3315.99,83639,255055.7,-101.2
ktc,regular,archetype,2023,bb_hero_3qb,QB_vs_WR,QB,WR,9500,4374.89,120472.1,340493.1,-95.5
ktc,regular,archetype,2023,bb_hero_3qb,QB_vs_TE,QB,TE,3450,1160.57,29098.6,78282.1,-91.6
ktc,regular,archetype,2023,bb_hero_3qb,RB_vs_WR,RB,WR,20700,7635.15,542266.2,483390.7,11.5
ktc,regular,archetype,2023,bb_hero_3qb,RB_vs_TE,RB,TE,8350,2914.45,209641,186045.1,11.9
ktc,regular,archetype,2023,bb_hero_3qb,WR_vs_TE,WR,TE,11100,3782.68,226824.5,230603.4,-1.7
ktc,regular,archetype,2023,bb_hero_2qb,QB_vs_RB,QB,RB,7900,3284.18,75514.8,254013.6,-108.3
ktc,regular,archetype,2023,bb_hero_2qb,QB_vs_WR,QB,WR,9500,4332.91,118790.8,311229.6,-89.5
ktc,regular,archetype,2023,bb_hero_2qb,QB_vs_TE,QB,TE,3450,1149.43,25473.5,76874.2,-100.4
ktc,regular,archetype,2023,bb_hero_2qb,RB_vs_WR,RB,WR,20700,7561.9,539496.8,439809.4,20.4
ktc,regular,archetype,2023,bb_hero_2qb,RB_vs_TE,RB,TE,8350,2886.49,208225,183537.5,12.6
ktc,regular,archetype,2023,bb_hero_2qb,WR_vs_TE,WR,TE,11100,3746.39,205422.5,228456.9,-10.6
ktc,regular,archetype,2023,bb_double_3qb,QB_vs_RB,QB,RB,7900,3327.04,88020.8,217631.1,-84.8
ktc,regular,archetype,2023,bb_double_3qb,QB_vs_WR,QB,WR,9500,4389.46,124260.5,343582.4,-93.8
ktc,regular,archetype,2023,bb_double_3qb,QB_vs_TE,QB,TE,3450,1164.43,29299.5,74816.2,-87.4
ktc,regular,archetype,2023,bb_double_3qb,RB_vs_WR,RB,WR,20700,7660.58,463458.7,491678.9,-5.9
ktc,regular,archetype,2023,bb_double_3qb,RB_vs_TE,RB,TE,8350,2924.16,178816.1,177174.3,0.9
ktc,regular,archetype,2023,bb_double_3qb,WR_vs_TE,WR,TE,11100,3795.28,229340.7,216999.1,5.5
ktc,regular,archetype,2023,bb_double_2qb,QB_vs_RB,QB,RB,7900,3377.73,62560.5,216234.2,-110.2
ktc,regular,archetype,2023,bb_double_2qb,QB_vs_WR,QB,WR,9500,4456.34,91498.9,351146.7,-117.3
ktc,regular,archetype,2023,bb_double_2qb,QB_vs_TE,QB,TE,3450,1182.17,19812.7,73427.9,-115
ktc,regular,archetype,2023,bb_double_2qb,RB_vs_WR,RB,WR,20700,7777.3,459041.1,501569.1,-8.9
ktc,regular,archetype,2023,bb_double_2qb,RB_vs_TE,RB,TE,8350,2968.71,176713.5,174692.7,1.2
ktc,regular,archetype,2023,bb_double_2qb,WR_vs_TE,WR,TE,11100,3853.1,234093.1,216904.3,7.6
ktc,regular,archetype,2023,bb_zero_3qb,QB_vs_RB,QB,RB,7900,3387.43,94367.9,278543.9,-98.8
ktc,regular,archetype,2023,bb_zero_3qb,QB_vs_WR,QB,WR,9500,4469.14,134463.8,310563.1,-79.1
ktc,regular,archetype,2023,bb_zero_3qb,QB_vs_TE,QB,TE,3450,1185.57,31294.5,76745.6,-84.1
ktc,regular,archetype,2023,bb_zero_3qb,RB_vs_WR,RB,WR,20700,7799.64,591557.2,435308,30.4
ktc,regular,archetype,2023,bb_zero_3qb,RB_vs_TE,RB,TE,8350,2977.24,229163.5,183189.2,22.3
ktc,regular,archetype,2023,bb_zero_3qb,WR_vs_TE,WR,TE,11100,3864.17,202396,226838,-11.4
ktc,regular,archetype,2023,bb_zero_2qb,QB_vs_RB,QB,RB,7900,3288.89,70949.3,279202.6,-119
ktc,regular,archetype,2023,bb_zero_2qb,QB_vs_WR,QB,WR,9500,4339.13,111234.4,288363,-88.7
ktc,regular,archetype,2023,bb_zero_2qb,QB_vs_TE,QB,TE,3450,1151.08,23632.6,75152.3,-104.3
ktc,regular,archetype,2023,bb_zero_2qb,RB_vs_WR,RB,WR,20700,7572.74,592987.5,404705.9,37.7
ktc,regular,archetype,2023,bb_zero_2qb,RB_vs_TE,RB,TE,8350,2890.62,229422.2,178348.3,25.1
ktc,regular,archetype,2023,bb_zero_2qb,WR_vs_TE,WR,TE,11100,3751.76,187586.8,218561.6,-15.3
ktc,regular,archetype,2023,bb_robust_3qb,QB_vs_RB,QB,RB,7900,3235.76,91014.4,228243,-86
ktc,regular,archetype,2023,bb_robust_3qb,QB_vs_WR,QB,WR,9500,4269.03,128072.8,359084.1,-94.8
ktc,regular,archetype,2023,bb_robust_3qb,QB_vs_TE,QB,TE,3450,1132.49,29988,61733.4,-69.2
ktc,regular,archetype,2023,bb_robust_3qb,RB_vs_WR,RB,WR,20700,7450.41,483225.8,513936.4,-6.2
