year,position,rank,weighted_hist_avg,final_ktc_at_rank,blended_lookup_value,competitor_curve_value
2021,RB,34,2440.96,2833,2676.18,2579.02
2021,RB,35,2447.37,2632,2558.15,2433.81
2021,RB,36,2377.19,2568,2491.68,2336.21
2021,RB,37,2331.59,2451,2403.24,2217.19
2021,RB,38,2290.43,2398,2354.97,2134.48
2021,RB,39,2252.97,2134,2181.59,1940.82
2021,RB,40,2191.55,1977,2062.82,1798.98
2021,RB,41,2178.19,1645,1858.28,1588.21
2021,RB,42,2152.13,1593,1816.65,1518.6
2021,RB,43,2049.02,1589,1773.01,1448.41
2021,RB,44,2012.41,1486,1696.56,1354.07
2021,RB,45,1974.58,1426,1645.43,1281.95
2021,RB,46,1933.74,1411,1620.1,1230.95
2021,RB,47,1903.99,1371,1584.2,1173.61
2021,RB,48,1833.84,1106,1397.14,1013.4
2021,RB,49,1826.01,867,1250.61,888.66
2021,RB,50,1744.68,809,1183.27,821.93
2021,RB,51,1735.69,800,1174.28,795.1
2021,RB,52,1698.18,669,1080.67,717.48
2021,RB,53,1649.39,632,1038.96,674.63
2021,RB,54,1598.58,572,982.63,625.49
2021,RB,55,1565.18,507,930.27,581.09
2021,RB,56,1512.27,504,907.31,554.74
2021,RB,57,1483.48,369,814.79,493.66
2021,RB,58,1440.46,223,709.98,429.99
2021,RB,59,1425.74,175,675.3,404.04
2021,RB,60,1411.25,,675.3,395.72
2021,RB,61,1402.91,,675.3,387.69
2021,RB,62,1396.0,,675.3,379.95
2021,RB,63,1373.24,,675.3,372.48
2021,RB,64,1350.81,,675.3,365.29
2021,RB,65,1341.27,,675.3,358.36
2021,RB,66,1268.19,,675.3,351.69
2021,RB,67,1260.71,,675.3,345.28
2021,RB,68,1257.03,,675.3,339.11
2021,RB,69,1245.85,,675.3,333.17
2021,RB,70,1235.61,,675.3,327.47
2021,RB,71,1191.54,,675.3,321.98
2021,RB,72,1184.21,,675.3,316.7
2021,RB,73,1154.9,,675.3,311.63
2021,RB,74,1158.03,,675.3,306.75
2021,RB,75,1114.79,,675.3,302.06
2021,RB,76,1097.67,,675.3,297.56
2021,RB,77,1056.22,,675.3,293.22
2021,RB,78,1019.68,,675.3,289.05
2021,RB,79,1015.15,,675.3,285.04
2021,RB,80,983.4,,675.3,281.18
2021,RB,81,989.25,,675.3,277.47
2021,RB,82,964.33,,675.3,273.89
2021,RB,83,939.13,,675.3,270.45
2021,RB,84,918.48,,675.3,267.14
2021,RB,85,916.08,,675.3,263.95
2021,RB,86,882.59,,675.3,260.87
2021,RB,87,874.83,,675.3,257.91
2021,RB,88,855.82,,675.3,255.06
2021,RB,89,857.82,,675.3,252.31
2021,RB,90,853.2,,675.3,249.66
2021,RB,91,825.34,,675.3,247.1
2021,RB,92,712.52,,675.3,244.63
2021,RB,93,700.08,,675.3,242.25
2021,RB,94,700.08,,675.3,239.95
2021,RB,95,699.17,,675.3,237.73
2021,RB,96,633.5,,633.5,228.77
2021,RB,97,628.1,,628.1,226.01
2021,RB,98,574.37,,574.37,215.85
2021,RB,99,586.22,,574.37,214.29
2021,RB,100,566.86,,566.86,211.67
2021,RB,101,552.01,,552.01,208.08
2021,RB,102,552.01,,552.01,206.74
2021,RB,103,544.61,,544.61,204.43
2021,RB,104,544.61,,544.61,203.2
2021,RB,105,542.66,,542.66,201.75
2021,RB,106,528.49,,528.49,198.77
2021,RB,107,511.36,,511.36,195.54
2021,RB,108,513.31,,511.36,194.55
2021,RB,109,511.36,,511.36,193.59
2021,RB,110,505.32,,505.32,191.95
2021,RB,111,505.32,,505.32,191.06
2021,RB,112,472.75,,472.75,186.51
2021,RB,113,468.27,,468.27,185.25
2021,RB,114,451.33,,451.33,182.69
2021,RB,115,460.09,,451.33,182.02
2021,RB,116,460.09,,451.33,181.37
2021,RB,117,451.33,,451.33,180.74
2021,RB,118,422.72,,422.72,177.27
2021,RB,119,422.72,,422.72,176.73
2021,RB,120,410.46,,410.46,175.03
2021,RB,121,403.69,,403.69,173.91
2021,RB,122,368.24,,368.24,170.17
2021,RB,123,368.24,,368.24,169.79
2021,RB,124,368.24,,368.24,169.42
2021,RB,125,360.5,,360.5,168.38
2021,RB,126,360.5,,360.5,168.04
2021,RB,127,330.57,,330.57,165.19
2021,RB,128,330.57,,330.57,164.91
2021,RB,129,330.57,,330.57,164.64
2021,RB,130,314.77,,314.77,163.12
2021,RB,131,295.8,,295.8,161.4
2021,RB,132,308.65,,295.8,161.2
2021,RB,133,139.66,,139.66,139.66
2021,RB,134,139.66,,139.66,139.66
2021,RB,135,139.66,,139.66,139.66
2021,RB,136,139.66,,139.66,139.66
2021,RB,137,139.66,,139.66,139.66
2021,RB,138,139.66,,139.66,139.66
2021,RB,139,139.66,,139.66,139.66
2021,RB,140,139.66,,139.66,139.66
2021,WR,1,7609.56,7886,7775.42,7775.42
2021,WR,2,7041.17,7330,7214.47,7214.47
2021,WR,3,6283.86,7239,6856.94,6856.94
2021,WR,4,6037.93,6946,6582.77,6582.77
2021,WR,5,5748.32,6943,6465.13,6465.13
2021,WR,6,5476.0,6929,6347.8,6347.8
2021,WR,7,5347.23,6907,6283.09,6283.09
2021,WR,8,5222.41,6733,6128.76,6128.76
2021,WR,9,5046.31,6217,5748.73,5748.73
2021,WR,10,4967.07,5898,5525.63,5525.63
2021,WR,11,4706.85,5548,5211.54,5211.54
2021,WR,12,4593.23,5523,5151.09,5151.09
2021,WR,13,4443.91,5513,5085.36,5085.36
2021,WR,14,4428.37,5499,5070.75,5070.75
2021,WR,15,4400.05,5456,5033.62,5033.62
2021,WR,16,4274.47,5450,4979.79,4979.79
2021,WR,17,4202.01,5229,4818.21,4818.21
2021,WR,18,4078.62,5187,4743.65,4743.65
2021,WR,19,3932.37,5033,4592.75,4592.75
2021,WR,20,3947.38,4933,4538.75,4538.75
2021,WR,21,3857.94,4902,4484.38,4484.38
2021,WR,22,3860.51,4878,4471.01,4471.01
2021,WR,23,3776.7,4695,4327.68,4327.68
2021,WR,24,3735.47,4681,4302.79,4302.79
2021,WR,25,3710.02,4507,4188.21,4188.21
2021,WR,26,3649.61,4416,4109.44,4109.44
2021,WR,27,3578.22,4375,4056.29,4056.29
2021,WR,28,3555.9,4277,3988.56,3988.56
2021,WR,29,3500.94,4245,3947.37,3947.37
2021,WR,30,3380.3,4184,3862.52,3862.52
2021,WR,31,3341.14,4034,3756.86,3756.86
2021,WR,32,3314.38,3967,3705.95,3705.95
2021,WR,33,3239.83,3931,3654.53,3654.53
2021,WR,34,3207.19,3841,3587.48,3587.48
2021,WR,35,3106.94,3762,3499.98,3499.98
2021,WR,36,3099.64,3639,3423.25,3423.25
2021,WR,37,2986.57,3637,3376.83,3376.83
2021,WR,38,2910.66,3602,3325.46,3325.46
2021,WR,39,2816.86,3435,3187.74,3187.74
2021,WR,40,2802.82,3433,3180.93,3180.93
2021,WR,41,2768.22,3364,3125.69,3122.39
2021,WR,42,2731.64,3336,3094.26,3081.23
2021,WR,43,2688.02,3318,3066.01,3037.14
2021,WR,44,2654.02,3278,3028.41,2978.13
2021,WR,45,2654.03,3251,3012.21,2934.86
2021,WR,46,2598.59,3228,2976.23,2867.53
2021,WR,47,2506.84,3099,2862.14,2722.1
2021,WR,48,2506.16,3006,2806.06,2629.73
2021,WR,49,2457.34,2855,2695.94,2485.72
2021,WR,50,2395.65,2848,2667.06,2415.35
2021,WR,51,2372.78,2831,2647.71,2351.71
2021,WR,52,2313.08,2522,2438.43,2122.79
2021,WR,53,2291.7,2502,2417.88,2059.35
2021,WR,54,2261.34,2437,2366.73,1970.31
2021,WR,55,2240.05,2346,2303.62,1872.9
2021,WR,56,2172.97,2260,2225.19,1765.63
2021,WR,57,2140.29,2162,2153.32,1666.39
2021,WR,58,2106.01,1945,2009.4,1517.21
2021,WR,59,2094.19,1771,1900.28,1399.21
2021,WR,60,2052.36,1680,1828.94,1312.34
2021,WR,61,2013.76,1585,1756.5,1228.19
2021,WR,62,2022.21,1571,1751.48,1191.43
2021,WR,63,1976.04,1559,1725.81,1142.47
2021,WR,64,1975.74,1521,1702.9,1096.89
2021,WR,65,1921.64,1518,1679.45,1052.63
2021,WR,66,1923.1,1508,1674.04,1020.33
2021,WR,67,1899.43,1471,1642.37,974.51
2021,WR,68,1867.69,1363,1564.88,906.17
2021,WR,69,1839.55,1360,1551.82,874.66
2021,WR,70,1801.36,1339,1523.94,836.97
2021,WR,71,1749.5,1165,1398.8,753.93
2021,WR,72,1686.26,1113,1342.31,707.73
2021,WR,73,1617.15,1043,1272.66,657.99
2021,WR,74,1611.48,1031,1263.19,637.29
2021,WR,75,1582.36,1021,1245.55,614.0
2021,WR,76,1556.15,1000,1222.46,589.53
2021,WR,77,1551.6,860,1136.64,541.35
2021,WR,78,1534.42,854,1126.17,524.81
2021,WR,79,1498.12,848,1108.05,506.15
2021,WR,80,1456.32,814,1070.93,481.53
2021,WR,81,1423.67,772,1032.67,457.79
2021,WR,82,1392.75,744,1003.5,438.34
2021,WR,83,1383.22,733,993.09,426.02
2021,WR,84,1365.41,627,922.36,395.11
2021,WR,85,1379.71,291,726.48,327.38
2021,WR,86,1334.16,180,641.66,296.72
2021,WR,87,1307.33,67,563.13,269.59
2021,WR,88,1298.64,,563.13,266.05
2021,WR,89,1282.12,,563.13,262.64
2021,WR,90,1237.13,,563.13,259.36
2021,WR,91,1243.1,,563.13,256.2
2021,WR,92,1210.91,,563.13,253.17
2021,WR,93,1223.13,,563.13,250.25
2021,WR,94,1197.92,,563.13,247.44
2021,WR,95,1181.95,,563.13,244.73
2021,WR,96,1151.27,,563.13,242.13
2021,WR,97,1154.39,,563.13,239.62
2021,WR,98,1137.15,,563.13,237.2
2021,WR,99,1132.82,,563.13,234.87
2021,WR,100,1104.64,,563.13,232.63
2021,WR,101,1034.8,,563.13,230.46
2021,WR,102,1028.78,,563.13,228.38
2021,WR,103,1009.37,,563.13,226.36
2021,WR,104,1001.25,,563.13,224.42
2021,WR,105,980.96,,563.13,222.55
2021,WR,106,961.31,,563.13,220.74
2021,WR,107,948.8,,563.13,219.0
2021,WR,108,942.27,,563.13,217.31
2021,WR,109,948.87,,563.13,215.68
2021,WR,110,924.48,,563.13,214.11
2021,WR,111,937.5,,563.13,212.59
2021,WR,112,913.25,,563.13,211.11
2021,WR,113,881.07,,563.13,209.69
2021,WR,114,883.01,,563.13,208.32
2021,WR,115,877.45,,563.13,206.98
2021,WR,116,830.85,,563.13,205.69
2021,WR,117,806.94,,563.13,204.45
2021,WR,118,776.16,,563.13,203.24
2021,WR,119,798.7,,563.13,202.07
2021,WR,120,786.44,,563.13,200.93
2021,WR,121,781.77,,563.13,199.84
2021,WR,122,756.16,,563.13,198.77
2021,WR,123,756.16,,563.13,197.74
2021,WR,124,740.97,,563.13,196.73
2021,WR,125,722.27,,563.13,195.76
2021,WR,126,722.81,,563.13,194.82
2021,WR,127,707.46,,563.13,193.9
2021,WR,128,709.49,,563.13,193.01
2021,WR,129,704.36,,563.13,192.15
2021,WR,130,702.41,,563.13,191.31
2021,WR,131,704.36,,563.13,190.5
2021,WR,132,689.69,,563.13,189.71
2021,WR,133,668.37,,563.13,188.94
2021,WR,134,661.42,,563.13,188.19
2021,WR,135,656.7,,563.13,187.46
2021,WR,136,644.84,,563.13,186.76
2021,WR,137,623.39,,563.13,186.07
2021,WR,138,626.78,,563.13,185.4
2021,WR,139,622.88,,563.13,184.75
2021,WR,140,615.29,,563.13,184.11
2021,WR,141,568.64,,563.13,183.49
2021,WR,142,572.93,,563.13,182.89
2021,WR,143,509.53,,509.53,178.12
2021,WR,144,514.24,,509.53,177.62
2021,WR,145,507.33,,507.33,176.97
2021,WR,146,507.33,,507.33,176.5
2021,WR,147,473.14,,473.14,173.55
2021,WR,148,461.44,,461.44,172.31
2021,WR,149,457.74,,457.74,171.67
2021,WR,150,452.68,,452.68,170.95
2021,WR,151,442.17,,442.17,169.89
2021,WR,152,426.51,,426.51,168.51
2021,WR,153,429.81,,426.51,168.21
2021,WR,154,429.81,,426.51,167.91
2021,WR,155,429.81,,426.51,167.62
2021,WR,156,426.51,,426.51,167.33
2021,WR,157,421.83,,421.83,166.77
2021,WR,158,396.91,,396.91,164.99
2021,WR,159,382.04,,382.04,163.87
2021,WR,160,382.04,,382.04,163.65
2021,WR,161,369.57,,369.57,162.72
2021,WR,162,416.8,,369.57,162.52
2021,WR,163,416.8,,369.57,162.33
2021,WR,164,416.8,,369.57,162.14
2021,WR,165,398.43,,369.57,161.96
2021,WR,166,401.12,,369.57,161.78
2021,WR,167,463.63,,369.57,161.6
2021,WR,168,456.41,,369.57,161.43
2021,WR,169,449.74,,369.57,161.27
2021,WR,170,433.49,,369.57,161.1
2021,WR,171,435.71,,369.57,160.94
2021,WR,172,433.49,,369.57,160.78
2021,WR,173,433.49,,369.57,160.63
2021,WR,174,427.64,,369.57,160.48
2021,WR,175,432.65,,369.57,160.33
2021,WR,176,432.65,,369.57,160.19
2021,WR,177,426.25,,369.57,160.05
2021,WR,178,351.48,,351.48,159.09
2021,WR,179,327.56,,327.56,157.9
2021,WR,180,327.56,,327.56,157.8
2021,WR,181,308.09,,308.09,156.85
2021,WR,182,307.25,,307.25,156.72
2021,WR,183,286.67,,286.67,155.76
2021,WR,184,255.76,,255.76,154.4
2021,WR,185,255.76,,255.76,154.34
2021,WR,186,260.62,,255.76,154.28
2021,TE,1,6214.49,7380,6913.8,6913.8
2021,TE,2,5306.84,7142,6407.94,6407.94
2021,TE,3,4668.2,6990,6061.28,6061.28
2021,TE,4,4483.4,6821,5885.96,5885.96
2021,TE,5,4051.96,6022,5233.98,5233.98
2021,TE,6,3835.4,5572,4877.36,4877.36
2021,TE,7,3344.09,4170,3839.64,3839.64
2021,TE,8,3221.81,3700,3508.72,3508.72
2021,TE,9,3021.23,3594,3364.89,3364.89
2021,TE,10,2925.03,3466,3249.61,3249.61
2021,TE,11,2782.86,3122,2986.34,2983.19
2021,TE,12,2669.18,2976,2853.27,2841.31
2021,TE,13,2541.61,2898,2755.44,2729.65
2021,TE,14,2435.55,2588,2527.02,2485.5
2021,TE,15,2398.04,2261,2315.82,2257.28
2021,TE,16,2382.57,2232,2292.23,2209.83
2021,TE,17,2283.37,2128,2190.15,2084.81
2021,TE,18,2231.87,1643,1878.55,1763.79
2021,TE,19,2169.37,1625,1842.75,1702.98
2021,TE,20,1997.32,1589,1752.33,1592.09
2021,TE,21,1915.81,1582,1715.52,1529.99
2021,TE,22,1867.73,1425,1602.09,1401.8
2021,TE,23,1802.83,1401,1561.73,1338.55
2021,TE,24,1764.13,1381,1534.25,1286.7
2021,TE,25,1677.48,1333,1470.79,1206.63
2021,TE,26,1638.93,1328,1452.37,1163.96
2021,TE,27,1612.29,1225,1379.92,1080.97
2021,TE,28,1564.28,1105,1288.71,987.29
2021,TE,29,1496.69,1099,1258.08,940.86
2021,TE,30,1464.32,1074,1230.13,897.78
2021,TE,31,1420.53,935,1129.21,807.19
2021,TE,32,1396.48,768,1019.39,715.36
2021,TE,33,1375.76,665,949.3,653.41
2021,TE,34,1310.75,609,889.7,601.04
2021,TE,35,1321.29,578,875.32,578.06
2021,TE,36,1270.86,567,848.55,548.92
2021,TE,37,1262.32,487,797.13,507.53
2021,TE,38,1223.57,436,751.03,471.22
2021,TE,39,1200.29,324,674.52,421.15
2021,TE,40,1158.19,,674.52,412.26
2021,TE,41,1140.38,,674.52,403.66
2021,TE,42,1063.03,,674.52,395.36
2021,TE,43,1028.56,,674.52,387.34
2021,TE,44,997.02,,674.52,379.6
2021,TE,45,994.8,,674.52,372.15
2021,TE,46,988.57,,674.52,364.97
2021,TE,47,970.8,,674.52,358.05
2021,TE,48,951.91,,674.52,351.39
2021,TE,49,943.03,,674.52,344.99
2021,TE,50,922.22,,674.52,338.83
2021,TE,51,905.78,,674.52,332.9
2021,TE,52,890.84,,674.52,327.2
2021,TE,53,838.11,,674.52,321.72
2021,TE,54,768.04,,674.52,316.45
2021,TE,55,826.53,,674.52,311.39
2021,TE,56,817.07,,674.52,306.52
2021,TE,57,799.09,,674.52,301.84
2021,TE,58,782.5,,674.52,297.34
2021,TE,59,782.5,,674.52,293.01
2021,TE,60,759.19,,674.52,288.84
2021,TE,61,714.8,,674.52,284.84
2021,TE,62,713.83,,674.52,280.98
2021,TE,63,705.57,,674.52,277.28
2021,TE,64,692.91,,674.52,273.71
2021,TE,65,661.12,,661.12,267.2
2021,TE,66,661.12,,661.12,263.98
2021,TE,67,661.12,,661.12,260.87
2021,TE,68,657.38,,657.38,257.09
2021,TE,69,624.55,,624.55,247.49
2021,TE,70,624.55,,624.55,244.91
2021,TE,71,611.07,,611.07,239.8
2021,TE,72,611.07,,611.07,237.47
2021,TE,73,611.07,,611.07,235.23
2021,TE,74,489.51,,489.51,211.16
2021,TE,75,551.27,,489.51,209.62
2021,TE,76,551.27,,489.51,208.14
2021,TE,77,472.34,,472.34,203.83
2021,TE,78,472.34,,472.34,202.52
2021,TE,79,472.34,,472.34,201.25
2021,TE,80,472.34,,472.34,200.02
2021,TE,81,472.34,,472.34,198.83
2021,TE,82,472.34,,472.34,197.68
2021,TE,83,402.59,,402.59,186.5
2021,TE,84,402.59,,402.59,185.65
2022,QB,1,8792.07,9998,9515.63,9515.63
2022,QB,2,8711.34,9988,9477.34,9477.34
2022,QB,3,8311.9,9462,9001.96,9001.96
2022,QB,4,7376.01,7924,7704.81,7704.81
2022,QB,5,7104.52,7524,7356.21,7356.21
2022,QB,6,6553.97,7290,6995.59,6995.59
2022,QB,7,6166.56,6055,6099.62,6099.62
2022,QB,8,5921.59,5965,5947.64,5947.64
2022,QB,9,5659.79,5611,5630.52,5630.52
2022,QB,10,5420.67,5493,5464.07,5464.07
2022,QB,11,5263.45,5350,5315.38,5315.38
2022,QB,12,4990.54,4831,4894.82,4894.82
2022,QB,13,4729.76,4699,4711.3,4711.3
2022,QB,14,4557.6,4531,4541.64,4541.64
2022,QB,15,4474.25,4478,4476.5,4476.5
2022,QB,16,4424.4,4370,4391.76,4391.76
2022,QB,17,4229.96,4313,4279.78,4279.78
2022,QB,18,4144.26,4214,4186.1,4186.1
2022,QB,19,3945.21,4129,4055.49,4055.49
2022,QB,20,3754.79,3710,3727.91,3727.91
2022,QB,21,3539.1,3699,3635.04,3635.04
2022,QB,22,3432.64,3325,3368.06,3368.06
2022,QB,23,3349.68,3239,3283.27,3279.79
2022,QB,24,3023.54,3173,3113.22,3100.11
2022,QB,25,2930.94,3024,2986.77,2958.69
2022,QB,26,2808.86,2669,2724.94,2679.97
2022,QB,27,2700.56,2549,2609.62,2543.15
2022,QB,28,2536.29,2531,2533.12,2441.46
2022,QB,29,2328.77,2401,2372.11,2257.37
2022,QB,30,2236.66,2061,2131.26,1999.73
2022,QB,31,2160.84,1902,2005.54,1852.33
2022,QB,32,2030.41,1724,1846.56,1676.91
2022,QB,33,1849.48,1694,1756.19,1565.84
2022,QB,34,1809.51,1598,1682.6,1471.21
2022,QB,35,1620.48,1398,1486.99,1275.63
2022,QB,36,1540.28,1240,1360.11,1143.7
2022,QB,37,1460.22,1134,1264.49,1041.59
2022,QB,38,1357.22,1010,1148.89,927.68
2022,QB,39,1336.32,1003,1136.33,896.59
2022,QB,40,1236.72,942,1059.89,819.04
2022,QB,41,1196.44,880,1006.58,761.36
2022,QB,42,1062.73,503,726.89,549.39
2022,QB,43,1040.65,413,664.06,495.01
2022,QB,44,978.11,391,625.85,459.44
2022,QB,45,952.45,366,600.58,433.78
2022,QB,46,898.49,349,568.8,405.36
2022,QB,47,873.15,,568.8,397.16
2022,QB,48,850.43,,568.8,389.16
2022,QB,49,826.56,,568.8,381.38
2022,QB,50,825.11,,568.8,373.82
2022,QB,51,709.01,,568.8,366.49
2022,QB,52,685.14,,568.8,359.4
2022,QB,53,656.41,,568.8,352.53
2022,QB,54,594.69,,568.8,345.9
2022,QB,55,617.97,,568.8,339.5
2022,QB,56,584.29,,568.8,333.33
2022,QB,57,598.61,,568.8,327.37
2022,QB,58,632.36,,568.8,321.64
2022,QB,59,605.46,,568.8,316.12
2022,QB,60,491.57,,491.57,281.15
2022,QB,61,519.89,,491.57,276.98
2022,QB,62,575.9,,491.57,272.97
2022,QB,63,448.28,,448.28,254.01
2022,QB,64,573.87,,448.28,250.77
2022,QB,65,573.87,,448.28,247.66
2022,QB,66,483.44,,448.28,244.66
2022,QB,67,484.31,,448.28,241.78
2022,QB,68,483.44,,448.28,239.01
2022,QB,69,483.44,,448.28,236.35
2022,QB,70,483.44,,448.28,233.79
2022,QB,71,516.5,,448.28,231.33
2022,QB,72,811.45,,448.28,228.96
2022,QB,73,811.45,,448.28,226.68
2022,QB,74,811.45,,448.28,224.49
2022,QB,75,402.47,,402.47,211.26
2022,QB,76,811.45,,402.47,209.55
2022,QB,77,811.45,,402.47,207.89
2022,QB,78,811.45,,402.47,206.3
2022,QB,79,811.45,,402.47,204.77
2022,QB,80,318.73,,318.73,185.61
2022,QB,81,318.73,,318.73,184.66
2022,QB,82,318.73,,318.73,183.75
2022,RB,1,7689.56,8706,8299.42,8299.42
2022,RB,2,6764.46,6374,6530.19,6530.19
2022,RB,3,6142.19,6308,6241.68,6241.68
2022,RB,4,5834.21,6230,6071.68,6071.68
2022,RB,5,5491.93,6079,5844.17,5844.17
2022,RB,6,5342.32,5469,5418.33,5418.33
2022,RB,7,5044.02,5420,5269.61,5269.61
2022,RB,8,4876.31,5319,5141.92,5141.92
2022,RB,9,4783.65,5209,5038.86,5038.86
2022,RB,10,4751.65,5192,5015.86,5015.86
2022,RB,11,4661.3,5100,4924.52,4924.52
2022,RB,12,4434.31,4859,4689.12,4689.12
2022,RB,13,4390.07,4771,4618.63,4618.63
2022,RB,14,4264.09,4752,4556.83,4556.83
2022,RB,15,4104.55,4703,4463.62,4463.62
2022,RB,16,3993.18,4615,4366.27,4366.27
2022,RB,17,3872.61,4581,4297.65,4297.65
2022,RB,18,3726.76,4492,4185.9,4185.9
2022,RB,19,3572.8,4411,4075.72,4075.72
2022,RB,20,3528.93,4141,3896.17,3896.17
2022,RB,21,3501.22,3930,3758.49,3758.49
2022,RB,22,3327.37,3746,3578.55,3578.55
2022,RB,23,3214.15,3730,3523.66,3523.66
2022,RB,24,3134.86,3698,3472.75,3472.75
2022,RB,25,3089.44,3694,3452.18,3452.18
2022,RB,26,3094.75,3633,3417.7,3417.7
2022,RB,27,3037.38,3591,3369.55,3369.55
2022,RB,28,2983.69,3390,3227.48,3224.06
2022,RB,29,2889.33,3215,3084.73,3071.75
2022,RB,30,2853.34,3202,3062.54,3033.7
2022,RB,31,2819.5,3180,3035.8,2985.39
2022,RB,32,2787.38,3057,2949.15,2873.5
2022,RB,33,2760.9,3038,2927.16,2820.35
2022,RB,34,2701.03,2878,2807.21,2670.01
2022,RB,35,2708.13,2869,2804.65,2628.41
2022,RB,36,2630.47,2791,2726.79,2514.03
2022,RB,37,2580.01,2690,2646.0,2396.4
2022,RB,38,2534.47,2681,2622.39,2329.38
2022,RB,39,2493.01,2612,2564.41,2231.38
2022,RB,40,2425.05,2597,2528.22,2152.24
2022,RB,41,2410.26,2574,2508.5,2086.73
2022,RB,42,2381.42,2531,2471.17,2006.94
2022,RB,43,2267.33,2521,2419.53,1916.94
2022,RB,44,2226.82,2516,2400.33,1853.36
2022,RB,45,2184.95,2474,2358.38,1773.81
2022,RB,46,2139.77,2429,2313.31,1693.99
2022,RB,47,2106.85,2225,2177.74,1553.82
2022,RB,48,2029.23,2155,2104.69,1461.87
2022,RB,49,2020.56,2038,2031.03,1373.21
2022,RB,50,1930.56,1734,1812.63,1197.14
2022,RB,51,1920.62,1589,1721.65,1108.32
2022,RB,52,1879.11,1490,1645.64,1032.68
2022,RB,53,1825.12,1478,1616.85,987.67
2022,RB,54,1768.9,1460,1583.56,942.02
2022,RB,55,1731.94,1412,1539.98,892.86
2022,RB,56,1673.39,1410,1515.36,855.81
2022,RB,57,1641.54,1371,1479.21,814.61
2022,RB,58,1593.93,1348,1446.37,776.94
2022,RB,59,1577.65,1333,1430.86,749.15
2022,RB,60,1561.61,1323,1418.44,723.96
2022,RB,61,1552.38,1310,1406.95,700.22
2022,RB,62,1544.73,1288,1390.69,675.47
2022,RB,63,1519.55,1273,1371.62,650.66
2022,RB,64,1494.73,1253,1349.69,625.86
2022,RB,65,1484.17,1237,1335.87,605.33
2022,RB,66,1403.31,1225,1296.32,576.14
2022,RB,67,1395.03,1178,1264.81,551.33
2022,RB,68,1390.96,1095,1213.38,520.8
2022,RB,69,1378.59,1049,1180.84,498.26
2022,RB,70,1367.26,1037,1169.1,483.65
2022,RB,71,1318.49,978,1114.2,455.99
2022,RB,72,1310.38,925,1079.15,435.89
2022,RB,73,1277.94,879,1038.58,415.16
2022,RB,74,1281.42,861,1029.17,404.5
2022,RB,75,1233.56,830,991.42,386.36
2022,RB,76,1214.62,798,964.65,372.11
2022,RB,77,1168.75,628,844.3,333.79
2022,RB,78,1128.32,612,818.53,321.86
2022,RB,79,1123.3,560,785.32,308.65
2022,RB,80,1088.18,488,728.07,290.27
2022,RB,81,1094.65,462,715.06,283.27
2022,RB,82,1067.08,458,701.63,276.49
2022,RB,83,1039.18,339,619.07,254.6
2022,RB,84,1016.33,,619.07,251.75
2022,RB,85,1013.69,,619.07,249.01
2022,RB,86,976.63,,619.07,246.36
2022,RB,87,968.03,,619.07,243.81
2022,RB,88,947.0,,619.07,241.36
2022,RB,89,949.22,,619.07,238.99
2022,RB,90,944.1,,619.07,236.7
2022,RB,91,913.28,,619.07,234.5
2022,RB,92,788.44,,619.07,232.37
2022,RB,93,774.67,,619.07,230.32
2022,RB,94,774.67,,619.07,228.34
2022,RB,95,773.66,,619.07,226.42
2022,RB,96,700.99,,619.07,224.57
2022,RB,97,695.03,,619.07,222.79
2022,RB,98,635.57,,619.07,221.06
2022,RB,99,648.68,,619.07,219.39
2022,RB,100,627.25,,619.07,217.77
2022,RB,101,610.82,,610.82,215.05
2022,RB,102,610.82,,610.82,213.56
2022,RB,103,602.63,,602.63,211.02
2022,RB,104,602.63,,602.63,209.65
2022,RB,105,600.48,,600.48,208.05
2022,RB,106,584.8,,584.8,204.8
2022,RB,107,565.84,,565.84,201.27
2022,RB,108,568.0,,565.84,200.16
2022,RB,109,565.84,,565.84,199.09
2022,RB,110,559.16,,559.16,197.28
2022,RB,111,559.16,,559.16,196.29
2022,RB,112,523.11,,523.11,191.33
2022,RB,113,518.16,,518.16,189.94
2022,RB,114,499.41,,499.41,187.13
2022,RB,115,509.11,,499.41,186.38
2022,RB,116,509.11,,499.41,185.65
2022,RB,117,499.41,,499.41,184.94
2022,RB,118,467.76,,467.76,181.15
2022,RB,119,467.76,,467.76,180.54
2022,RB,120,454.19,,454.19,178.67
2022,RB,121,446.7,,446.7,177.43
2022,RB,122,407.48,,407.48,173.35
2022,RB,123,407.48,,407.48,172.91
2022,RB,124,407.48,,407.48,172.48
2022,RB,125,398.91,,398.91,171.33
2022,RB,126,398.91,,398.91,170.93
2022,RB,127,365.79,,365.79,167.82
2022,RB,128,365.79,,365.79,167.5
2022,RB,129,365.79,,365.79,167.18
2022,RB,130,348.3,,348.3,165.51
2022,RB,131,327.32,,327.32,163.62
2022,RB,132,341.53,,327.32,163.38
2022,RB,133,154.54,,154.54,150.34
2022,RB,134,154.54,,154.54,150.33
2022,RB,135,154.54,,154.54,150.33
2022,RB,136,154.54,,154.54,150.32
2022,RB,137,154.54,,154.54,150.31
2022,RB,138,154.54,,154.54,150.31
2022,RB,139,154.54,,154.54,150.3
2022,RB,140,154.54,,154.54,150.3
2022,WR,1,8420.31,9490,9062.12,9062.12
2022,WR,2,7791.36,8730,8354.55,8354.55
2022,WR,3,6953.37,6443,6647.15,6647.15
