year,ktc_snapshot_date,name,position,team,ktc_value,ktc_pos_rank,adp_stack_rank,adp_eff_rank,bb_avg_adp,adp_avg,competitor_adjusted_value,redraft_value_index,rebuilder_adjusted_value,rebuild_value_index,adp_synthetic,adp_source
2020,2020-09-10,Tim Patrick,WR,,40,69,136,134.92,,,486,12.15,426,10.65,1,hwang_adjusted_positional_adp_2020
2020,2020-09-10,D'Onta Foreman,RB,,39,47,118,118.62,,,263,6.7436,596,15.2821,1,hwang_adjusted_positional_adp_2020
2021,2021-09-09,Patrick Mahomes,QB,,9999,1,1,1.0,25.5,25.5,9324,0.9325,10585,1.0586,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Josh Allen,QB,,9924,2,2,2.04,36.5,36.5,9204,0.9274,10549,1.063,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Christian McCaffrey,RB,,9608,1,1,1.0,1.0,1.0,8385,0.8727,10670,1.1105,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Kyler Murray,QB,,8761,3,3,3.04,45.5,45.5,8415,0.9605,9061,1.0342,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Lamar Jackson,QB,,7994,4,4,4.06,53.0,53.0,7668,0.9592,8277,1.0354,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Justin Herbert,QB,,7966,5,8,7.83,70.5,70.5,6301,0.791,9381,1.1776,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Justin Jefferson,WR,,7886,1,8,8.05,22.5,25.0,6131,0.7775,9455,1.199,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Dak Prescott,QB,,7435,6,5,4.97,58.5,58.5,7475,1.0054,7423,0.9984,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Travis Kelce,TE,,7380,1,1,1.0,6.5,6.5,6991,0.9473,7718,1.0458,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Dalvin Cook,RB,,7347,2,3,2.73,2.0,2.0,6673,0.9083,7930,1.0794,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tyreek Hill,WR,,7330,2,2,1.97,10.0,10.0,7476,1.0199,7286,0.994,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Alvin Kamara,RB,,7321,3,4,4.0,3.0,3.0,6458,0.8821,8065,1.1016,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Jonathan Taylor,RB,,7300,4,7,7.11,8.5,8.5,5807,0.7955,8534,1.169,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,DK Metcalf,WR,,7239,3,4,4.05,20.5,16.7,6679,0.9226,7723,1.0669,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Kyle Pitts,TE,,7142,2,4,4.31,50.0,50.0,5624,0.7875,8431,1.1805,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Trevor Lawrence,QB,,7137,7,15,15.08,120.5,120.5,4817,0.6749,8985,1.2589,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Najee Harris,RB,,7025,5,12,12.3,17.0,14.7,5104,0.7265,8422,1.1989,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,George Kittle,TE,,6990,3,3,2.77,27.5,27.5,6177,0.8837,7696,1.101,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,A.J. Brown,WR,,6946,4,7,6.89,23.5,21.2,6377,0.9181,7423,1.0687,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Calvin Ridley,WR,,6943,5,5,5.33,16.5,18.8,6534,0.9411,7298,1.0511,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Davante Adams,WR,,6929,6,1,1.0,6.5,6.5,8040,1.1603,6581,0.9498,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,CeeDee Lamb,WR,,6907,7,11,10.9,30.0,30.0,5371,0.7776,8181,1.1845,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Saquon Barkley,RB,,6843,6,9,8.6,10.5,10.5,5501,0.8039,7961,1.1634,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Darren Waller,TE,,6821,4,2,2.17,21.5,21.5,6378,0.9351,7206,1.0564,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Antonio Gibson,RB,,6789,7,13,12.65,15.0,15.0,5082,0.7486,8072,1.189,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Stefon Diggs,WR,,6733,8,3,3.08,14.0,14.0,6960,1.0337,6662,0.9895,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Russell Wilson,QB,,6545,8,6,6.29,65.0,65.0,6889,1.0526,6441,0.9841,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Justin Fields,QB,,6536,9,17,16.74,126.5,126.5,4637,0.7095,8037,1.2297,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Trey Lance,QB,,6497,10,18,18.32,136.0,136.0,4439,0.6832,8086,1.2446,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Nick Chubb,RB,,6441,8,11,10.92,12.5,12.5,5225,0.8112,7441,1.1553,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Derrick Henry,RB,,6290,9,5,5.0,4.0,4.0,6136,0.9755,6424,1.0213,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Aaron Jones,RB,,6260,10,10,9.8,11.0,11.0,5386,0.8604,7019,1.1212,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Terry McLaurin,WR,,6217,9,10,9.8,28.5,28.5,5623,0.9045,6731,1.0827,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Joe Burrow,QB,,6214,11,13,12.98,103.0,103.0,5059,0.8141,7201,1.1588,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,T.J. Hockenson,TE,,6022,5,6,5.64,54.5,54.5,5027,0.8348,6884,1.1431,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,D'Andre Swift,RB,,6019,11,17,17.25,32.0,35.2,4319,0.7176,7298,1.2125,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Clyde Edwards-Helaire,RB,,5948,12,15,15.04,24.5,24.5,4838,0.8134,6853,1.1522,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Zach Wilson,QB,,5928,12,26,26.36,179.5,179.5,2784,0.4696,8358,1.4099,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Austin Ekeler,RB,,5923,13,8,8.4,10.5,10.5,5529,0.9335,6265,1.0577,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,DeAndre Hopkins,WR,,5898,10,6,5.67,17.5,19.0,6491,1.1005,5714,0.9688,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Ezekiel Elliott,RB,,5770,14,6,5.78,5.0,5.0,5985,1.0373,5699,0.9877,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Javonte Williams,RB,,5745,15,22,22.07,50.5,47.9,3899,0.6787,7086,1.2334,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Mark Andrews,TE,,5572,6,5,5.13,53.0,53.0,5208,0.9347,5888,1.0567,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,D.J. Moore,WR,,5548,11,22,21.64,47.5,49.9,4531,0.8167,6335,1.1419,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Ja'Marr Chase,WR,,5523,12,31,30.67,75.0,70.4,3822,0.692,6820,1.2348,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Jerry Jeudy,WR,,5513,13,30,29.87,69.5,70.0,3903,0.708,6706,1.2164,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Chris Godwin,WR,,5499,14,16,15.6,39.5,39.5,5041,0.9167,5890,1.0711,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Joe Mixon,RB,,5465,16,14,13.98,19.5,19.5,4932,0.9025,5928,1.0847,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Brandon Aiyuk,WR,,5456,15,23,23.3,57.0,57.0,4385,0.8037,6247,1.145,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tee Higgins,WR,,5450,16,28,27.6,57.5,69.5,4055,0.744,6434,1.1806,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Aaron Rodgers,QB,,5366,13,7,6.75,66.0,66.0,6741,1.2562,4927,0.9182,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Ryan Tannehill,QB,,5362,14,12,11.67,92.5,92.5,5534,1.0321,5310,0.9903,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Keenan Allen,WR,,5229,17,9,9.29,28.0,28.0,5743,1.0983,5060,0.9677,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Matthew Stafford,QB,,5214,15,10,10.2,89.0,89.0,5901,1.1318,5000,0.959,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Amari Cooper,WR,,5187,18,15,15.4,38.5,39.5,5052,0.974,5304,1.0226,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Mac Jones,QB,,5168,16,29,28.86,195.5,195.5,1766,0.3417,7868,1.5224,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tua Tagovailoa,QB,,5065,17,20,20.0,143.0,143.0,3941,0.7781,6009,1.1864,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Chase Claypool,WR,,5033,19,24,23.66,64.0,58.0,4371,0.8685,5554,1.1035,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,David Montgomery,RB,,5028,17,16,15.9,28.5,28.5,4655,0.9258,5352,1.0644,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Baker Mayfield,QB,,4980,18,19,18.71,137.0,137.0,4361,0.8757,5516,1.1076,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Mike Evans,WR,,4933,20,12,12.1,37.5,32.5,5274,1.0691,4821,0.9773,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,DeVonta Smith,WR,,4902,21,33,32.94,83.5,78.0,3677,0.7501,5778,1.1787,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Jaylen Waddle,WR,,4878,22,46,46.0,111.0,111.0,2943,0.6033,6261,1.2835,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Jalen Hurts,QB,,4760,19,11,11.17,91.5,91.5,5661,1.1893,4464,0.9378,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Josh Jacobs,RB,,4757,18,19,18.65,38.5,36.9,4125,0.8671,5304,1.115,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Cooper Kupp,WR,,4695,23,20,19.98,43.0,48.6,4601,0.98,4777,1.0175,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Diontae Johnson,WR,,4681,24,21,21.15,49.5,49.5,4549,0.9718,4796,1.0246,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Trey Sermon,RB,,4664,19,30,29.8,71.5,84.1,3001,0.6434,5828,1.2496,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,James Robinson,RB,,4620,20,21,20.69,39.5,39.5,3984,0.8623,5170,1.119,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Miles Sanders,RB,,4583,21,20,20.09,39.5,38.5,4020,0.8772,5072,1.1067,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,J.K. Dobbins,RB,,4568,22,119,119.64,,,285,0.0624,6230,1.3638,1,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Laviska Shenault,WR,,4507,25,39,39.24,88.5,93.4,3237,0.7182,5443,1.2077,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Elijah Moore,WR,,4416,26,56,56.3,141.5,138.3,2211,0.5007,6106,1.3827,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Travis Etienne,RB,,4386,23,119,119.64,,,285,0.065,5986,1.3648,1,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tyler Lockett,WR,,4375,27,17,17.33,44.0,45.5,4842,1.1067,4215,0.9634,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Robert Woods,WR,,4277,28,13,13.1,34.0,34.0,5216,1.2195,3900,0.9119,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Terrace Marshall,WR,,4245,29,64,63.6,165.5,177.5,1709,0.4026,6197,1.4598,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Deshaun Watson,QB,,4236,20,31,31.4,233.5,233.5,1527,0.3605,6436,1.5194,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Courtland Sutton,WR,,4184,30,29,29.08,71.5,69.8,3963,0.9472,4376,1.0459,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Noah Fant,TE,,4170,7,8,8.01,88.0,88.0,3633,0.8712,4635,1.1115,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Michael Thomas,WR,,4034,31,32,32.04,78.0,74.6,3720,0.9222,4305,1.0672,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Rashod Bateman,WR,,3967,32,75,74.78,217.0,210.5,1264,0.3186,6085,1.5339,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Deebo Samuel,WR,,3931,33,35,34.68,80.0,82.6,3554,0.9041,4253,1.0819,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Kareem Hunt,RB,,3860,24,24,23.66,57.5,54.8,3564,0.9233,4117,1.0666,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Rondale Moore,WR,,3841,34,140,135.91,,,523,0.1362,5395,1.4046,1,hwang_adjusted_positional_adp_2021
2021,2021-09-09,JuJu Smith-Schuster,WR,,3762,35,25,25.4,70.0,69.5,4208,1.1186,3609,0.9593,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Gus Edwards,RB,,3753,25,119,119.64,,,285,0.0759,5240,1.3962,1,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Pat Freiermuth,TE,,3700,8,26,26.18,233.5,233.5,1522,0.4114,5544,1.4984,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,AJ Dillon,RB,,3689,26,34,33.78,98.0,98.0,2648,0.7178,4462,1.2095,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Darnell Mooney,WR,,3639,36,52,52.38,118.0,121.7,2446,0.6722,4541,1.2479,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tyler Boyd,WR,,3637,37,36,35.71,83.5,83.5,3470,0.9541,3782,1.0399,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Michael Pittman,WR,,3602,38,42,41.6,101.5,96.5,3124,0.8673,3993,1.1086,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Dallas Goedert,TE,,3594,9,10,9.68,96.0,96.0,3385,0.9418,3775,1.0504,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Myles Gaskin,RB,,3590,27,23,23.27,54.5,53.7,3682,1.0256,3562,0.9922,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Jameis Winston,QB,,3589,21,25,24.82,170.5,170.5,2966,0.8264,4122,1.1485,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Cam Akers,RB,,3508,28,119,119.64,298.0,408.4,285,0.0812,5951,1.6964,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Sam Darnold,QB,,3497,22,27,27.0,180.0,180.0,2715,0.7764,4154,1.1879,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Mike Gesicki,TE,,3466,10,12,12.07,113.0,113.0,2987,0.8618,3878,1.1189,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,D.J. Chark,WR,,3435,39,41,41.4,96.5,96.5,3133,0.9121,3689,1.0739,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Michael Gallup,WR,,3433,40,47,47.06,108.0,111.4,2852,0.8308,3873,1.1282,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Chase Edmonds,RB,,3404,29,25,25.37,63.0,68.1,3338,0.9806,3461,1.0167,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Marquez Callaway,WR,,3364,41,49,49.35,116.5,116.5,2679,0.7964,3881,1.1537,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Curtis Samuel,WR,,3336,42,50,49.78,110.5,116.8,2667,0.7995,3840,1.1511,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Jakobi Meyers,WR,,3318,43,62,61.67,140.0,153.3,1770,0.5335,4478,1.3496,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Michael Carter,RB,,3298,30,35,35.37,89.0,104.7,2488,0.7544,3941,1.195,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Odell Beckham,WR,,3278,44,27,26.6,69.5,69.5,4127,1.259,2907,0.8868,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Kirk Cousins,QB,,3272,23,16,16.13,124.5,124.5,4711,1.4398,2808,0.8582,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Derek Carr,QB,,3261,24,24,24.0,167.0,167.0,3113,0.9546,3390,1.0396,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Adam Thielen,WR,,3251,45,19,19.14,54.5,47.8,4668,1.4359,2399,0.7379,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Brandin Cooks,WR,,3228,46,38,38.33,93.0,93.0,3319,1.0282,3198,0.9907,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Jordan Love,QB,,3127,25,40,39.77,377.0,377.0,943,0.3016,4899,1.5667,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Jonnu Smith,TE,,3122,11,13,12.83,118.5,118.5,2917,0.9343,3300,1.057,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Mike Williams,WR,,3099,47,48,47.65,117.0,111.7,2810,0.9067,3349,1.0807,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Rhamondre Stevenson,RB,,3086,31,50,50.33,149.0,156.9,1150,0.3727,4588,1.4867,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Daniel Jones,QB,,3037,26,28,27.63,180.5,180.5,2265,0.7458,3703,1.2193,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Raheem Mostert,RB,,3007,32,27,26.97,70.0,70.0,3218,1.0702,2941,0.9781,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Marquise Brown,WR,,3006,48,44,43.65,112.0,100.2,3038,1.0106,2996,0.9967,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tyler Higbee,TE,,2976,12,11,11.02,105.0,105.0,3117,1.0474,2933,0.9856,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Jared Goff,QB,,2945,27,30,30.24,226.0,226.0,1610,0.5467,4086,1.3874,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Cole Kmet,TE,,2898,13,19,19.16,165.5,165.5,1949,0.6725,3723,1.2847,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tony Pollard,RB,,2864,33,43,42.76,119.5,124.4,1750,0.611,3751,1.3097,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Gabriel Davis,WR,,2855,49,140,135.91,,,523,0.1832,4164,1.4585,1,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Amon-Ra St. Brown,WR,,2848,50,65,65.4,203.0,182.0,1663,0.5839,3753,1.3178,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Zack Moss,RB,,2833,34,33,32.6,96.0,96.0,2721,0.9605,2930,1.0342,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Dyami Brown,WR,,2831,51,94,99.58,258.0,264.0,858,0.3031,4405,1.556,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Kenneth Gainwell,RB,,2632,35,56,62.64,162.5,167.0,997,0.3788,3947,1.4996,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Hunter Henry,TE,,2588,14,14,14.13,132.0,132.0,2651,1.0243,2569,0.9927,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Jamaal Williams,RB,,2568,36,37,37.27,108.5,113.0,2347,0.9139,2758,1.074,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Kadarius Toney,WR,,2522,52,88,99.52,257.5,252.0,859,0.3406,3939,1.5619,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Nico Collins,WR,,2502,53,80,80.13,252.0,228.6,1068,0.4269,3685,1.4728,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Nyheim Hines,RB,,2451,37,119,119.64,,,285,0.1163,3533,1.4415,1,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Mecole Hardman,WR,,2437,54,53,52.67,128.0,121.8,2437,1.0,2437,1.0,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Chuba Hubbard,RB,,2398,38,48,47.88,171.5,146.0,1380,0.5755,3241,1.3515,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Josh Palmer,WR,,2346,55,140,135.91,,,523,0.2229,3427,1.4608,1,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Irv Smith,TE,,2261,15,57,57.0,,,581,0.257,3358,1.4852,1,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Parris Campbell,WR,,2260,56,78,78.14,205.5,224.4,1123,0.4969,3226,1.4274,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Adam Trautman,TE,,2232,16,24,23.78,195.0,195.0,1639,0.7343,2806,1.2572,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,DeVante Parker,WR,,2162,57,51,50.76,121.5,117.8,2640,1.2211,2009,0.9292,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Devin Singletary,RB,,2134,39,39,38.78,115.5,115.5,2182,1.0225,2120,0.9934,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Evan Engram,TE,,2128,17,16,15.73,140.5,140.5,2423,1.1386,2039,0.9582,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Alexander Mattison,RB,,1977,40,49,48.92,146.0,150.3,1224,0.6191,2655,1.3429,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,KJ Hamler,WR,,1945,58,87,99.51,237.0,246.4,859,0.4416,2976,1.5301,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Donovan Peoples-Jones,WR,,1771,59,83,88.3,264.0,235.0,1072,0.6053,2510,1.4173,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Jimmy Garoppolo,QB,,1763,28,33,33.12,250.0,250.0,1309,0.7425,2200,1.2479,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Denzel Mims,WR,,1680,60,89,99.53,251.5,253.8,859,0.5113,2560,1.5238,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,James Conner,RB,,1645,41,36,35.63,105.0,105.0,2472,1.5027,1385,0.8419,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Noah Gray,TE,,1643,18,52,52.25,365.0,365.0,723,0.44,2788,1.6969,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Gerald Everett,TE,,1625,19,17,16.96,148.5,148.5,2318,1.4265,1415,0.8708,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Ty Johnson,RB,,1593,42,70,70.23,221.0,238.7,961,0.6033,2302,1.4451,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Austin Hooper,TE,,1589,20,18,18.07,158.5,158.5,2020,1.2712,1458,0.9176,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Khalil Herbert,RB,,1589,43,88,91.4,343.0,288.5,477,0.3002,2727,1.7162,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Christian Kirk,WR,,1585,61,68,68.01,191.5,191.5,1541,0.9722,1682,1.0612,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Harrison Bryant,TE,,1582,21,43,44.24,307.0,307.0,883,0.5582,2394,1.5133,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Quez Watkins,WR,,1571,62,97,99.61,269.0,269.0,858,0.5461,2365,1.5054,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Darius Slayton,WR,,1559,63,90,99.54,264.0,257.5,859,0.551,2327,1.4926,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tutu Atwell,WR,,1521,64,125,124.73,358.0,347.5,511,0.336,2597,1.7074,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Van Jefferson,WR,,1518,65,86,99.37,233.0,245.3,861,0.5672,2228,1.4677,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Nelson Agholor,WR,,1508,66,57,56.99,172.5,140.3,2162,1.4337,1287,0.8534,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Elijah Mitchell,RB,,1486,44,98,97.78,329.0,329.0,467,0.3143,2563,1.7248,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tre'Quan Smith,WR,,1471,67,77,76.72,191.0,216.8,1170,0.7954,1796,1.2209,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Rashaad Penny,RB,,1426,45,52,52.35,181.0,161.9,1042,0.7307,1813,1.2714,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Taysom Hill,TE,,1425,22,35,35.29,263.0,263.0,929,0.6519,2031,1.4253,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Salvon Ahmed,RB,,1411,46,77,77.07,241.0,259.0,768,0.5443,2110,1.4954,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Dalton Schultz,TE,,1401,23,32,32.29,259.0,259.0,1077,0.7687,1795,1.2812,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Zach Ertz,TE,,1381,24,21,20.62,169.0,169.0,1852,1.3411,1237,0.8957,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Kyle Trask,QB,,1379,29,43,43.0,,,761,0.5518,1929,1.3988,1,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Chris Evans,RB,,1371,47,87,91.3,288.5,288.5,464,0.3384,2319,1.6915,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tyler Johnson,WR,,1363,68,132,135.64,371.0,371.0,526,0.3859,2288,1.6787,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tylan Wallace,WR,,1360,69,130,134.17,368.0,368.0,547,0.4022,2244,1.65,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Hunter Renfrow,WR,,1339,70,95,99.59,257.5,264.0,858,0.6408,1895,1.4152,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Dawson Knox,TE,,1333,25,36,35.87,263.5,263.5,910,0.6827,1818,1.3638,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,David Njoku,TE,,1328,26,44,44.25,310.0,310.0,883,0.6649,1867,1.4059,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Drew Lock,QB,,1323,30,36,36.87,282.0,282.0,1108,0.8375,1595,1.2056,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Davis Mills,QB,,1292,31,43,43.0,,,761,0.589,1723,1.3336,1,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tyrod Taylor,QB,,1280,32,35,36.86,277.0,277.0,1104,0.8625,1466,1.1453,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Tommy Tremble,TE,,1225,27,57,57.0,,,581,0.4743,1775,1.449,1,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Marquez Valdes-Scantling,WR,,1165,71,69,69.17,200.5,200.5,1518,1.303,1058,0.9082,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Allen Lazard,WR,,1113,72,74,74.12,229.5,209.1,1277,1.1473,1072,0.9632,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Boston Scott,RB,,1106,48,68,67.73,216.0,229.0,1033,0.934,1364,1.2333,,hwang_adjusted_positional_adp_2021
2021,2021-09-09,Juwan Johnson,TE,,1105,28,38,42.99,272.0,272.0,932,0.8434,1424,1.2887,,hwang_adjusted_positional_adp_2021
