format,year,pair_key,player_id_a,player_id_b
hwang,2023,QB_vs_WR,7083,2319
hwang,2023,QB_vs_WR,6011,10228
hwang,2023,QB_vs_WR,6011,6814
hwang,2023,QB_vs_WR,6011,1352
hwang,2023,QB_vs_WR,7585,6814
hwang,2023,QB_vs_WR,7585,1352
hwang,2023,QB_vs_WR,2306,6814
hwang,2023,QB_vs_WR,2306,1352
hwang,2023,QB_vs_WR,2306,9495
hwang,2023,QB_vs_TE,9229,1466
hwang,2023,QB_vs_TE,9229,5012
hwang,2023,QB_vs_TE,9228,7553
hwang,2023,QB_vs_TE,9228,5844
hwang,2023,QB_vs_TE,6768,5844
hwang,2023,QB_vs_TE,3294,10236
hwang,2023,QB_vs_TE,8160,10236
hwang,2023,QB_vs_TE,6804,10236
hwang,2023,QB_vs_TE,6804,4217
hwang,2023,QB_vs_TE,3163,5022
hwang,2023,QB_vs_TE,3163,2505
hwang,2023,QB_vs_TE,3163,10859
hwang,2023,QB_vs_TE,3163,7600
hwang,2023,QB_vs_TE,8183,5022
hwang,2023,QB_vs_TE,8183,2505
hwang,2023,QB_vs_TE,8183,10859
hwang,2023,QB_vs_TE,8183,7600
hwang,2023,QB_vs_TE,2028,4066
hwang,2023,QB_vs_TE,2028,4033
hwang,2023,QB_vs_TE,1234,4066
hwang,2023,QB_vs_TE,1234,4033
hwang,2023,QB_vs_TE,1234,9481
hwang,2023,QB_vs_TE,8159,4033
hwang,2023,QB_vs_TE,8159,9481
hwang,2023,QB_vs_TE,8159,6826
hwang,2023,QB_vs_TE,7527,4033
hwang,2023,QB_vs_TE,7527,9481
hwang,2023,QB_vs_TE,7527,6826
hwang,2023,QB_vs_TE,7527,8172
hwang,2023,QB_vs_TE,9999,8130
hwang,2023,QB_vs_TE,1837,5906
hwang,2023,QB_vs_TE,4892,5906
hwang,2023,QB_vs_TE,4892,3271
hwang,2023,QB_vs_TE,4892,10871
hwang,2023,QB_vs_TE,4892,9479
hwang,2023,QB_vs_TE,10862,5857
hwang,2023,QB_vs_TE,10862,6126
hwang,2023,QB_vs_TE,10862,8111
hwang,2023,QB_vs_TE,10862,8225
hwang,2023,QB_vs_TE,10862,7828
hwang,2023,QB_vs_TE,1049,6126
hwang,2023,QB_vs_TE,1049,8111
hwang,2023,QB_vs_TE,1049,8225
hwang,2023,QB_vs_TE,1049,7828
hwang,2023,QB_vs_TE,10866,4089
hwang,2023,QB_vs_TE,10866,3214
hwang,2023,QB_vs_TE,10866,9484
hwang,2023,QB_vs_TE,7538,9484
hwang,2023,QB_vs_TE,8161,5133
hwang,2023,QB_vs_TE,8161,1339
hwang,2023,QB_vs_TE,4943,5133
hwang,2023,QB_vs_TE,4943,1339
hwang,2023,QB_vs_TE,10217,1339
hwang,2023,QB_vs_TE,4179,4973
hwang,2023,QB_vs_TE,6011,7568
hwang,2023,QB_vs_TE,6011,6869
hwang,2023,QB_vs_TE,6011,8145
hwang,2023,QB_vs_TE,6011,6850
hwang,2023,QB_vs_TE,6011,7694
hwang,2023,QB_vs_TE,7585,6869
hwang,2023,QB_vs_TE,7585,8145
hwang,2023,QB_vs_TE,7585,6850
hwang,2023,QB_vs_TE,7585,7694
hwang,2023,QB_vs_TE,7585,5985
hwang,2023,QB_vs_TE,7585,10231
hwang,2023,QB_vs_TE,2306,6850
hwang,2023,QB_vs_TE,2306,7694
hwang,2023,QB_vs_TE,2306,5985
hwang,2023,QB_vs_TE,2306,10231
hwang,2023,RB_vs_WR,9509,8146
hwang,2023,RB_vs_WR,4034,7526
hwang,2023,RB_vs_WR,4034,5859
hwang,2023,RB_vs_WR,4034,8144
hwang,2023,RB_vs_WR,4034,7525
hwang,2023,RB_vs_WR,4034,3321
hwang,2023,RB_vs_WR,9221,7525
hwang,2023,RB_vs_WR,9221,3321
hwang,2023,RB_vs_WR,8155,7525
hwang,2023,RB_vs_WR,8155,3321
hwang,2023,RB_vs_WR,8155,9488
hwang,2023,RB_vs_WR,4866,9488
hwang,2023,RB_vs_WR,4866,8112
hwang,2023,RB_vs_WR,4866,6801
hwang,2023,RB_vs_WR,4866,2449
hwang,2023,RB_vs_WR,4988,8112
hwang,2023,RB_vs_WR,4988,6801
hwang,2023,RB_vs_WR,4988,2449
hwang,2023,RB_vs_WR,4988,5846
hwang,2023,RB_vs_WR,5967,8112
hwang,2023,RB_vs_WR,5967,6801
hwang,2023,RB_vs_WR,5967,2449
hwang,2023,RB_vs_WR,5967,5846
hwang,2023,RB_vs_WR,5850,2449
hwang,2023,RB_vs_WR,5850,5846
hwang,2023,RB_vs_WR,5850,9756
hwang,2023,RB_vs_WR,6813,5846
hwang,2023,RB_vs_WR,6813,9756
hwang,2023,RB_vs_WR,6813,2133
hwang,2023,RB_vs_WR,7543,9756
hwang,2023,RB_vs_WR,7543,2133
hwang,2023,RB_vs_WR,4663,9756
hwang,2023,RB_vs_WR,4663,2133
hwang,2023,RB_vs_WR,8151,9756
hwang,2023,RB_vs_WR,8151,2133
hwang,2023,RB_vs_WR,8151,8167
hwang,2023,RB_vs_WR,8151,8119
hwang,2023,RB_vs_WR,8151,6803
hwang,2023,RB_vs_WR,8151,4981
hwang,2023,RB_vs_WR,8151,4039
hwang,2023,RB_vs_WR,8151,9997
hwang,2023,RB_vs_WR,7611,8167
hwang,2023,RB_vs_WR,7611,8119
hwang,2023,RB_vs_WR,7611,6803
hwang,2023,RB_vs_WR,7611,4981
hwang,2023,RB_vs_WR,7611,4039
hwang,2023,RB_vs_WR,7611,9997
hwang,2023,RB_vs_WR,7611,4983
hwang,2023,RB_vs_WR,7611,8137
hwang,2023,RB_vs_WR,7611,9754
hwang,2023,RB_vs_WR,7588,4983
hwang,2023,RB_vs_WR,7588,8137
hwang,2023,RB_vs_WR,7588,9754
hwang,2023,RB_vs_WR,7528,9754
hwang,2023,RB_vs_WR,7528,5872
hwang,2023,RB_vs_WR,8129,9754
hwang,2023,RB_vs_WR,8129,5872
hwang,2023,RB_vs_WR,8129,6783
hwang,2023,RB_vs_WR,3198,5872
hwang,2023,RB_vs_WR,3198,6783
hwang,2023,RB_vs_WR,3198,5927
hwang,2023,RB_vs_WR,3198,5937
hwang,2023,RB_vs_WR,3198,8135
hwang,2023,RB_vs_WR,8138,5927
hwang,2023,RB_vs_WR,8138,5937
hwang,2023,RB_vs_WR,8138,8135
hwang,2023,RB_vs_WR,8138,4037
hwang,2023,RB_vs_WR,8138,6819
hwang,2023,RB_vs_WR,8138,2309
hwang,2023,RB_vs_WR,6806,5927
hwang,2023,RB_vs_WR,6806,5937
hwang,2023,RB_vs_WR,6806,8135
hwang,2023,RB_vs_WR,6806,4037
hwang,2023,RB_vs_WR,6806,6819
hwang,2023,RB_vs_WR,6806,2309
hwang,2023,RB_vs_WR,6806,8148
hwang,2023,RB_vs_WR,6806,4950
hwang,2023,RB_vs_WR,9753,8135
hwang,2023,RB_vs_WR,9753,4037
hwang,2023,RB_vs_WR,9753,6819
hwang,2023,RB_vs_WR,9753,2309
hwang,2023,RB_vs_WR,9753,8148
hwang,2023,RB_vs_WR,9753,4950
hwang,2023,RB_vs_WR,4018,8135
hwang,2023,RB_vs_WR,4018,4037
hwang,2023,RB_vs_WR,4018,6819
hwang,2023,RB_vs_WR,4018,2309
hwang,2023,RB_vs_WR,4018,8148
hwang,2023,RB_vs_WR,4018,4950
hwang,2023,RB_vs_WR,8136,6819
hwang,2023,RB_vs_WR,8136,2309
hwang,2023,RB_vs_WR,8136,8148
hwang,2023,RB_vs_WR,8136,4950
hwang,2023,RB_vs_WR,5987,8148
hwang,2023,RB_vs_WR,5987,4950
hwang,2023,RB_vs_WR,5987,5848
hwang,2023,RB_vs_WR,5987,1479
hwang,2023,RB_vs_WR,6151,4950
hwang,2023,RB_vs_WR,6151,5848
hwang,2023,RB_vs_WR,6151,1479
hwang,2023,RB_vs_WR,4199,5848
hwang,2023,RB_vs_WR,4199,1479
hwang,2023,RB_vs_WR,6938,5848
hwang,2023,RB_vs_WR,6938,1479
hwang,2023,RB_vs_WR,6938,8168
hwang,2023,RB_vs_WR,6938,9494
hwang,2023,RB_vs_WR,8205,5848
hwang,2023,RB_vs_WR,8205,1479
hwang,2023,RB_vs_WR,8205,8168
hwang,2023,RB_vs_WR,8205,9494
hwang,2023,RB_vs_WR,6790,5848
hwang,2023,RB_vs_WR,6790,1479
hwang,2023,RB_vs_WR,6790,8168
hwang,2023,RB_vs_WR,6790,9494
hwang,2023,RB_vs_WR,6790,7596
hwang,2023,RB_vs_WR,6790,4068
hwang,2023,RB_vs_WR,9226,8168
hwang,2023,RB_vs_WR,9226,9494
hwang,2023,RB_vs_WR,9226,7596
hwang,2023,RB_vs_WR,9226,4068
hwang,2023,RB_vs_WR,9226,2216
hwang,2023,RB_vs_WR,9226,10225
hwang,2023,RB_vs_WR,9226,2374
hwang,2023,RB_vs_WR,7608,8168
hwang,2023,RB_vs_WR,7608,9494
hwang,2023,RB_vs_WR,7608,7596
hwang,2023,RB_vs_WR,7608,4068
hwang,2023,RB_vs_WR,7608,2216
hwang,2023,RB_vs_WR,7608,10225
hwang,2023,RB_vs_WR,7608,2374
hwang,2023,RB_vs_WR,5892,8168
hwang,2023,RB_vs_WR,5892,9494
hwang,2023,RB_vs_WR,5892,7596
hwang,2023,RB_vs_WR,5892,4068
hwang,2023,RB_vs_WR,5892,2216
hwang,2023,RB_vs_WR,5892,10225
hwang,2023,RB_vs_WR,5892,2374
hwang,2023,RB_vs_WR,4035,7596
hwang,2023,RB_vs_WR,4035,4068
hwang,2023,RB_vs_WR,4035,2216
hwang,2023,RB_vs_WR,4035,10225
hwang,2023,RB_vs_WR,4035,2374
hwang,2023,RB_vs_WR,4035,6943
hwang,2023,RB_vs_WR,4035,7571
hwang,2023,RB_vs_WR,4035,1426
hwang,2023,RB_vs_WR,9225,7596
hwang,2023,RB_vs_WR,9225,4068
hwang,2023,RB_vs_WR,9225,2216
hwang,2023,RB_vs_WR,9225,10225
hwang,2023,RB_vs_WR,9225,2374
hwang,2023,RB_vs_WR,9225,6943
hwang,2023,RB_vs_WR,9225,7571
hwang,2023,RB_vs_WR,9225,1426
hwang,2023,RB_vs_WR,8154,7596
hwang,2023,RB_vs_WR,8154,4068
hwang,2023,RB_vs_WR,8154,2216
hwang,2023,RB_vs_WR,8154,10225
hwang,2023,RB_vs_WR,8154,2374
hwang,2023,RB_vs_WR,8154,6943
hwang,2023,RB_vs_WR,8154,7571
hwang,2023,RB_vs_WR,8154,1426
hwang,2023,RB_vs_WR,9757,2216
hwang,2023,RB_vs_WR,9757,10225
hwang,2023,RB_vs_WR,9757,2374
hwang,2023,RB_vs_WR,9757,6943
hwang,2023,RB_vs_WR,9757,7571
hwang,2023,RB_vs_WR,9757,1426
hwang,2023,RB_vs_WR,6945,10225
hwang,2023,RB_vs_WR,6945,2374
hwang,2023,RB_vs_WR,6945,6943
hwang,2023,RB_vs_WR,6945,7571
hwang,2023,RB_vs_WR,6945,1426
hwang,2023,RB_vs_WR,8228,6943
hwang,2023,RB_vs_WR,8228,7571
hwang,2023,RB_vs_WR,8228,1426
hwang,2023,RB_vs_WR,8228,8121
hwang,2023,RB_vs_WR,4137,6943
hwang,2023,RB_vs_WR,4137,7571
hwang,2023,RB_vs_WR,4137,1426
hwang,2023,RB_vs_WR,4137,8121
hwang,2023,RB_vs_WR,4137,9497
hwang,2023,RB_vs_WR,6828,6943
hwang,2023,RB_vs_WR,6828,7571
hwang,2023,RB_vs_WR,6828,1426
hwang,2023,RB_vs_WR,6828,8121
hwang,2023,RB_vs_WR,6828,9497
hwang,2023,RB_vs_WR,10235,8121
hwang,2023,RB_vs_WR,10235,9497
hwang,2023,RB_vs_WR,10235,7606
hwang,2023,RB_vs_WR,10235,10229
hwang,2023,RB_vs_WR,9508,8121
hwang,2023,RB_vs_WR,9508,9497
hwang,2023,RB_vs_WR,9508,7606
hwang,2023,RB_vs_WR,9508,10229
hwang,2023,RB_vs_WR,9508,5045
hwang,2023,RB_vs_WR,9508,10222
hwang,2023,RB_vs_WR,4029,9497
hwang,2023,RB_vs_WR,4029,7606
hwang,2023,RB_vs_WR,4029,10229
hwang,2023,RB_vs_WR,4029,5045
hwang,2023,RB_vs_WR,4029,10222
hwang,2023,RB_vs_WR,4029,7569
hwang,2023,RB_vs_WR,8132,9500
hwang,2023,RB_vs_WR,8132,2197
hwang,2023,RB_vs_WR,8132,8126
hwang,2023,RB_vs_WR,8132,8147
hwang,2023,RB_vs_WR,7567,8126
hwang,2023,RB_vs_WR,7567,8147
hwang,2023,RB_vs_WR,7567,4040
hwang,2023,RB_vs_WR,7567,7090
hwang,2023,RB_vs_WR,7567,8142
hwang,2023,RB_vs_WR,7567,9502
hwang,2023,RB_vs_WR,7561,8147
hwang,2023,RB_vs_WR,7561,4040
hwang,2023,RB_vs_WR,7561,7090
hwang,2023,RB_vs_WR,7561,8142
hwang,2023,RB_vs_WR,7561,9502
hwang,2023,RB_vs_WR,7561,3199
hwang,2023,RB_vs_WR,7561,5947
hwang,2023,RB_vs_WR,4149,4040
hwang,2023,RB_vs_WR,4149,7090
hwang,2023,RB_vs_WR,4149,8142
hwang,2023,RB_vs_WR,4149,9502
hwang,2023,RB_vs_WR,4149,3199
hwang,2023,RB_vs_WR,4149,5947
hwang,2023,RB_vs_WR,4149,7601
hwang,2023,RB_vs_WR,9506,3199
hwang,2023,RB_vs_WR,9506,5947
hwang,2023,RB_vs_WR,9506,7601
hwang,2023,RB_vs_WR,9506,8140
hwang,2023,RB_vs_WR,9506,6824
hwang,2023,RB_vs_WR,9506,10232
hwang,2023,RB_vs_WR,4985,5947
hwang,2023,RB_vs_WR,4985,7601
hwang,2023,RB_vs_WR,4985,8140
hwang,2023,RB_vs_WR,4985,6824
hwang,2023,RB_vs_WR,4985,10232
hwang,2023,RB_vs_WR,4147,5947
hwang,2023,RB_vs_WR,4147,7601
hwang,2023,RB_vs_WR,4147,8140
hwang,2023,RB_vs_WR,4147,6824
hwang,2023,RB_vs_WR,4147,10232
hwang,2023,RB_vs_WR,9505,7601
hwang,2023,RB_vs_WR,9505,8140
hwang,2023,RB_vs_WR,9505,6824
hwang,2023,RB_vs_WR,9505,10232
hwang,2023,RB_vs_WR,9505,9493
hwang,2023,RB_vs_WR,9505,5185
hwang,2023,RB_vs_WR,9505,10444
hwang,2023,RB_vs_WR,9505,3225
hwang,2023,RB_vs_WR,9505,4080
hwang,2023,RB_vs_WR,9220,6824
hwang,2023,RB_vs_WR,9220,10232
hwang,2023,RB_vs_WR,9220,9493
hwang,2023,RB_vs_WR,9220,5185
hwang,2023,RB_vs_WR,9220,10444
hwang,2023,RB_vs_WR,9220,3225
hwang,2023,RB_vs_WR,9220,4080
hwang,2023,RB_vs_WR,9220,8676
hwang,2023,RB_vs_WR,9220,4951
hwang,2023,RB_vs_WR,9220,5038
hwang,2023,RB_vs_WR,9224,9493
hwang,2023,RB_vs_WR,9224,5185
hwang,2023,RB_vs_WR,9224,10444
hwang,2023,RB_vs_WR,9224,3225
hwang,2023,RB_vs_WR,9224,4080
hwang,2023,RB_vs_WR,9224,8676
hwang,2023,RB_vs_WR,9224,4951
hwang,2023,RB_vs_WR,9224,5038
hwang,2023,RB_vs_WR,9224,6920
hwang,2023,RB_vs_WR,8139,4951
hwang,2023,RB_vs_WR,8139,5038
hwang,2023,RB_vs_WR,8139,6920
hwang,2023,RB_vs_WR,8143,6920
hwang,2023,RB_vs_WR,8143,6853
hwang,2023,RB_vs_WR,8143,2078
hwang,2023,RB_vs_WR,2749,2078
hwang,2023,RB_vs_WR,2749,7670
hwang,2023,RB_vs_WR,2749,6886
hwang,2023,RB_vs_WR,6130,7670
hwang,2023,RB_vs_WR,6130,6886
hwang,2023,RB_vs_WR,6130,7066
hwang,2023,RB_vs_WR,9222,7670
hwang,2023,RB_vs_WR,9222,6886
hwang,2023,RB_vs_WR,9222,7066
hwang,2023,RB_vs_WR,9222,4082
hwang,2023,RB_vs_WR,2161,7670
hwang,2023,RB_vs_WR,2161,6886
hwang,2023,RB_vs_WR,2161,7066
hwang,2023,RB_vs_WR,2161,4082
hwang,2023,RB_vs_WR,2161,9504
hwang,2023,RB_vs_WR,3164,7670
hwang,2023,RB_vs_WR,3164,6886
hwang,2023,RB_vs_WR,3164,7066
hwang,2023,RB_vs_WR,3164,4082
hwang,2023,RB_vs_WR,3164,9504
hwang,2023,RB_vs_WR,7594,4082
hwang,2023,RB_vs_WR,7594,9504
hwang,2023,RB_vs_WR,7594,5955
hwang,2023,RB_vs_WR,7594,9492
hwang,2023,RB_vs_WR,7594,1689
hwang,2023,RB_vs_WR,7594,6149
hwang,2023,RB_vs_WR,7594,5880
hwang,2023,RB_vs_WR,7594,5917
hwang,2023,RB_vs_WR,7594,7565
hwang,2023,RB_vs_WR,9227,4082
hwang,2023,RB_vs_WR,9227,9504
hwang,2023,RB_vs_WR,9227,5955
hwang,2023,RB_vs_WR,9227,9492
hwang,2023,RB_vs_WR,9227,1689
hwang,2023,RB_vs_WR,9227,6149
hwang,2023,RB_vs_WR,9227,5880
hwang,2023,RB_vs_WR,9227,5917
hwang,2023,RB_vs_WR,9227,7565
hwang,2023,RB_vs_WR,8230,9504
hwang,2023,RB_vs_WR,8230,5955
hwang,2023,RB_vs_WR,8230,9492
hwang,2023,RB_vs_WR,8230,1689
hwang,2023,RB_vs_WR,8230,6149
hwang,2023,RB_vs_WR,8230,5880
hwang,2023,RB_vs_WR,8230,5917
hwang,2023,RB_vs_WR,8230,7565
hwang,2023,RB_vs_WR,6845,9504
hwang,2023,RB_vs_WR,6845,5955
hwang,2023,RB_vs_WR,6845,9492
hwang,2023,RB_vs_WR,6845,1689
hwang,2023,RB_vs_WR,6845,6149
hwang,2023,RB_vs_WR,6845,5880
hwang,2023,RB_vs_WR,6845,5917
hwang,2023,RB_vs_WR,6845,7565
hwang,2023,RB_vs_WR,6820,9504
hwang,2023,RB_vs_WR,6820,5955
hwang,2023,RB_vs_WR,6820,9492
hwang,2023,RB_vs_WR,6820,1689
hwang,2023,RB_vs_WR,6820,6149
hwang,2023,RB_vs_WR,6820,5880
hwang,2023,RB_vs_WR,6820,5917
hwang,2023,RB_vs_WR,6820,7565
hwang,2023,RB_vs_WR,7794,5880
hwang,2023,RB_vs_WR,7794,5917
hwang,2023,RB_vs_WR,7794,7565
hwang,2023,RB_vs_WR,7794,5086
hwang,2023,RB_vs_WR,7794,8125
hwang,2023,RB_vs_WR,4111,5880
hwang,2023,RB_vs_WR,4111,5917
hwang,2023,RB_vs_WR,4111,7565
hwang,2023,RB_vs_WR,4111,5086
hwang,2023,RB_vs_WR,4111,8125
hwang,2023,RB_vs_WR,8150,5880
hwang,2023,RB_vs_WR,8150,5917
hwang,2023,RB_vs_WR,8150,7565
hwang,2023,RB_vs_WR,8150,5086
hwang,2023,RB_vs_WR,8150,8125
hwang,2023,RB_vs_WR,8221,7565
hwang,2023,RB_vs_WR,8221,5086
hwang,2023,RB_vs_WR,8221,8125
hwang,2023,RB_vs_WR,8221,10218
hwang,2023,RB_vs_WR,5284,5086
hwang,2023,RB_vs_WR,5284,8125
hwang,2023,RB_vs_WR,5284,10218
hwang,2023,RB_vs_WR,5284,8188
hwang,2023,RB_vs_WR,5284,8134
hwang,2023,RB_vs_WR,8153,5086
hwang,2023,RB_vs_WR,8153,8125
hwang,2023,RB_vs_WR,8153,10218
hwang,2023,RB_vs_WR,8153,8188
hwang,2023,RB_vs_WR,8153,8134
hwang,2023,RB_vs_WR,5248,8188
hwang,2023,RB_vs_WR,5248,8134
hwang,2023,RB_vs_WR,5248,5970
hwang,2023,RB_vs_WR,5248,10863
hwang,2023,RB_vs_WR,10223,10863
hwang,2023,RB_vs_WR,10223,8117
hwang,2023,RB_vs_WR,10223,5137
hwang,2023,RB_vs_WR,4098,10863
hwang,2023,RB_vs_WR,4098,8117
hwang,2023,RB_vs_WR,4098,5137
hwang,2023,RB_vs_WR,7045,8117
hwang,2023,RB_vs_WR,7045,5137
hwang,2023,RB_vs_WR,7607,8117
hwang,2023,RB_vs_WR,7607,5137
hwang,2023,RB_vs_WR,11439,8117
hwang,2023,RB_vs_WR,11439,5137
hwang,2023,RB_vs_WR,7021,8117
hwang,2023,RB_vs_WR,7021,5137
hwang,2023,RB_vs_WR,7021,7562
hwang,2023,RB_vs_WR,10219,8117
hwang,2023,RB_vs_WR,10219,5137
hwang,2023,RB_vs_WR,10219,7562
hwang,2023,RB_vs_WR,8116,8117
hwang,2023,RB_vs_WR,8116,5137
hwang,2023,RB_vs_WR,8116,7562
hwang,2023,RB_vs_WR,8116,7587
hwang,2023,RB_vs_WR,6144,10228
hwang,2023,RB_vs_WR,6144,6814
hwang,2023,RB_vs_WR,6144,1352
hwang,2023,RB_vs_WR,8408,6814
hwang,2023,RB_vs_WR,8408,1352
hwang,2023,RB_vs_WR,6885,6814
hwang,2023,RB_vs_WR,6885,1352
hwang,2023,RB_vs_WR,8211,9495
hwang,2023,RB_vs_WR,8211,6847
hwang,2023,RB_vs_WR,8211,4171
hwang,2023,RB_vs_WR,8211,8171
hwang,2023,RB_vs_WR,5995,9495
hwang,2023,RB_vs_WR,5995,6847
hwang,2023,RB_vs_WR,5995,4171
hwang,2023,RB_vs_WR,5995,8171
hwang,2023,RB_vs_WR,9511,9495
hwang,2023,RB_vs_WR,9511,6847
hwang,2023,RB_vs_WR,9511,4171
hwang,2023,RB_vs_WR,9511,8171
hwang,2023,RB_vs_TE,4034,1466
hwang,2023,RB_vs_TE,4034,5012
hwang,2023,RB_vs_TE,9221,1466
hwang,2023,RB_vs_TE,9221,5012
hwang,2023,RB_vs_TE,8155,1466
hwang,2023,RB_vs_TE,8155,5012
hwang,2023,RB_vs_TE,8155,7553
hwang,2023,RB_vs_TE,4866,7553
hwang,2023,RB_vs_TE,4988,7553
hwang,2023,RB_vs_TE,4988,5844
hwang,2023,RB_vs_TE,5967,5844
hwang,2023,RB_vs_TE,5850,5844
hwang,2023,RB_vs_TE,6813,5844
hwang,2023,RB_vs_TE,7611,10236
hwang,2023,RB_vs_TE,7588,10236
hwang,2023,RB_vs_TE,7528,10236
hwang,2023,RB_vs_TE,7528,4217
hwang,2023,RB_vs_TE,8129,4217
hwang,2023,RB_vs_TE,3198,4217
hwang,2023,RB_vs_TE,3198,5022
hwang,2023,RB_vs_TE,3198,2505
hwang,2023,RB_vs_TE,3198,10859
hwang,2023,RB_vs_TE,3198,7600
hwang,2023,RB_vs_TE,8138,5022
hwang,2023,RB_vs_TE,8138,2505
hwang,2023,RB_vs_TE,8138,10859
hwang,2023,RB_vs_TE,8138,7600
hwang,2023,RB_vs_TE,6806,5022
hwang,2023,RB_vs_TE,6806,2505
hwang,2023,RB_vs_TE,6806,10859
hwang,2023,RB_vs_TE,6806,7600
hwang,2023,RB_vs_TE,9753,2505
hwang,2023,RB_vs_TE,9753,10859
hwang,2023,RB_vs_TE,9753,7600
hwang,2023,RB_vs_TE,5987,9482
hwang,2023,RB_vs_TE,6151,9482
hwang,2023,RB_vs_TE,4199,9482
hwang,2023,RB_vs_TE,6938,9482
hwang,2023,RB_vs_TE,8205,9482
hwang,2023,RB_vs_TE,6790,9482
hwang,2023,RB_vs_TE,6790,4066
hwang,2023,RB_vs_TE,9226,4066
hwang,2023,RB_vs_TE,9226,4033
hwang,2023,RB_vs_TE,7608,4066
hwang,2023,RB_vs_TE,7608,4033
hwang,2023,RB_vs_TE,5892,4066
hwang,2023,RB_vs_TE,5892,4033
hwang,2023,RB_vs_TE,4035,4066
hwang,2023,RB_vs_TE,4035,4033
hwang,2023,RB_vs_TE,4035,9481
hwang,2023,RB_vs_TE,9225,4033
hwang,2023,RB_vs_TE,9225,9481
hwang,2023,RB_vs_TE,8154,4033
hwang,2023,RB_vs_TE,8154,9481
hwang,2023,RB_vs_TE,9757,4033
hwang,2023,RB_vs_TE,9757,9481
hwang,2023,RB_vs_TE,6945,4033
hwang,2023,RB_vs_TE,6945,9481
hwang,2023,RB_vs_TE,6945,6826
hwang,2023,RB_vs_TE,8228,9481
hwang,2023,RB_vs_TE,8228,6826
hwang,2023,RB_vs_TE,8228,8172
hwang,2023,RB_vs_TE,8228,8210
hwang,2023,RB_vs_TE,4137,6826
hwang,2023,RB_vs_TE,4137,8172
hwang,2023,RB_vs_TE,4137,8210
hwang,2023,RB_vs_TE,6828,6826
hwang,2023,RB_vs_TE,6828,8172
hwang,2023,RB_vs_TE,6828,8210
hwang,2023,RB_vs_TE,10235,6826
hwang,2023,RB_vs_TE,10235,8172
hwang,2023,RB_vs_TE,10235,8210
hwang,2023,RB_vs_TE,9508,8172
hwang,2023,RB_vs_TE,9508,8210
hwang,2023,RB_vs_TE,8132,5001
hwang,2023,RB_vs_TE,8132,8110
hwang,2023,RB_vs_TE,8132,8131
hwang,2023,RB_vs_TE,8132,7002
hwang,2023,RB_vs_TE,8132,8130
hwang,2023,RB_vs_TE,7567,7002
hwang,2023,RB_vs_TE,7567,8130
hwang,2023,RB_vs_TE,9506,5906
hwang,2023,RB_vs_TE,9506,3271
hwang,2023,RB_vs_TE,9506,10871
hwang,2023,RB_vs_TE,4985,5906
hwang,2023,RB_vs_TE,4985,3271
hwang,2023,RB_vs_TE,4985,10871
hwang,2023,RB_vs_TE,4147,5906
hwang,2023,RB_vs_TE,4147,3271
hwang,2023,RB_vs_TE,4147,10871
hwang,2023,RB_vs_TE,9505,5906
hwang,2023,RB_vs_TE,9505,3271
hwang,2023,RB_vs_TE,9505,10871
hwang,2023,RB_vs_TE,9505,9479
hwang,2023,RB_vs_TE,9220,5906
hwang,2023,RB_vs_TE,9220,3271
hwang,2023,RB_vs_TE,9220,10871
hwang,2023,RB_vs_TE,9220,9479
hwang,2023,RB_vs_TE,9224,9479
hwang,2023,RB_vs_TE,8139,5857
hwang,2023,RB_vs_TE,8143,5857
hwang,2023,RB_vs_TE,8143,6126
hwang,2023,RB_vs_TE,2749,6126
hwang,2023,RB_vs_TE,2749,8111
hwang,2023,RB_vs_TE,2749,8225
hwang,2023,RB_vs_TE,2749,7828
hwang,2023,RB_vs_TE,6130,8111
hwang,2023,RB_vs_TE,6130,8225
hwang,2023,RB_vs_TE,6130,7828
hwang,2023,RB_vs_TE,6130,4993
hwang,2023,RB_vs_TE,6130,4089
hwang,2023,RB_vs_TE,9222,8111
hwang,2023,RB_vs_TE,9222,8225
hwang,2023,RB_vs_TE,9222,7828
hwang,2023,RB_vs_TE,9222,4993
hwang,2023,RB_vs_TE,9222,4089
hwang,2023,RB_vs_TE,2161,4993
hwang,2023,RB_vs_TE,2161,4089
hwang,2023,RB_vs_TE,3164,4993
hwang,2023,RB_vs_TE,3164,4089
hwang,2023,RB_vs_TE,7594,4089
hwang,2023,RB_vs_TE,7594,3214
hwang,2023,RB_vs_TE,7594,9484
hwang,2023,RB_vs_TE,9227,3214
hwang,2023,RB_vs_TE,9227,9484
hwang,2023,RB_vs_TE,8230,3214
hwang,2023,RB_vs_TE,8230,9484
hwang,2023,RB_vs_TE,6845,3214
hwang,2023,RB_vs_TE,6845,9484
hwang,2023,RB_vs_TE,6820,3214
hwang,2023,RB_vs_TE,6820,9484
hwang,2023,RB_vs_TE,7794,5133
hwang,2023,RB_vs_TE,4111,5133
hwang,2023,RB_vs_TE,8150,5133
hwang,2023,RB_vs_TE,8221,5133
hwang,2023,RB_vs_TE,5284,5133
hwang,2023,RB_vs_TE,5284,1339
hwang,2023,RB_vs_TE,8153,5133
hwang,2023,RB_vs_TE,8153,1339
hwang,2023,RB_vs_TE,5248,1339
hwang,2023,RB_vs_TE,7045,4973
hwang,2023,RB_vs_TE,7607,4973
hwang,2023,RB_vs_TE,11439,4973
hwang,2023,RB_vs_TE,7021,4973
hwang,2023,RB_vs_TE,10219,4973
