format,scope,year,archetype_id,pair_key,pos_a,pos_b,pair_plugs,total_hvorp_a,total_hvorp_b,rel_diff_pct
generic_sf,archetype,2022,2026_3,QB_vs_RB,QB,RB,1260,64422.2,65402.8,-1.5
generic_sf,archetype,2022,2026_3,QB_vs_WR,QB,WR,2010,103547.4,99969.6,3.5
generic_sf,archetype,2022,2026_3,QB_vs_TE,QB,TE,590,24608.3,16258.7,40.9
generic_sf,archetype,2022,2026_3,RB_vs_WR,RB,WR,3920,199321.2,170242.4,15.7
generic_sf,archetype,2022,2026_3,RB_vs_TE,RB,TE,1670,52397.6,44249.8,16.9
generic_sf,archetype,2022,2026_3,WR_vs_TE,WR,TE,1890,60024.1,56447.9,6.1
generic_sf,archetype,2022,2026_4,QB_vs_RB,QB,RB,1260,50434.2,77388.9,-42.2
generic_sf,archetype,2022,2026_4,QB_vs_WR,QB,WR,2010,79020.1,107866.5,-30.9
generic_sf,archetype,2022,2026_4,QB_vs_TE,QB,TE,590,18448.1,18787,-1.8
generic_sf,archetype,2022,2026_4,RB_vs_WR,RB,WR,3920,238397.8,182662.3,26.5
generic_sf,archetype,2022,2026_4,RB_vs_TE,RB,TE,1670,64933.3,50727.3,24.6
generic_sf,archetype,2022,2026_4,WR_vs_TE,WR,TE,1890,65122.6,64271.2,1.3
generic_sf,archetype,2022,2026_5,QB_vs_RB,QB,RB,1260,49281.6,45251.1,8.5
generic_sf,archetype,2022,2026_5,QB_vs_WR,QB,WR,2010,78438.4,110496.7,-33.9
generic_sf,archetype,2022,2026_5,QB_vs_TE,QB,TE,590,18368.3,15510.3,16.9
generic_sf,archetype,2022,2026_5,RB_vs_WR,RB,WR,3920,137742.4,190078.5,-31.9
generic_sf,archetype,2022,2026_5,RB_vs_TE,RB,TE,1670,34815.1,41346.3,-17.2
generic_sf,archetype,2022,2026_5,WR_vs_TE,WR,TE,1890,68211.7,52884.1,25.3
generic_sf,archetype,2022,2026_6,QB_vs_RB,QB,RB,1260,62497.4,59474.7,5
generic_sf,archetype,2022,2026_6,QB_vs_WR,QB,WR,2010,101737.7,124170.2,-19.9
generic_sf,archetype,2022,2026_6,QB_vs_TE,QB,TE,590,23368.7,17724.6,27.5
generic_sf,archetype,2022,2026_6,RB_vs_WR,RB,WR,3920,181445.6,214831.2,-16.8
generic_sf,archetype,2022,2026_6,RB_vs_TE,RB,TE,1670,46770.9,47660.4,-1.9
generic_sf,archetype,2022,2026_6,WR_vs_TE,WR,TE,1890,78225.5,61058.9,24.6
generic_sf,archetype,2022,2026_7,QB_vs_RB,QB,RB,1260,85011.1,72186.4,16.3
generic_sf,archetype,2022,2026_7,QB_vs_WR,QB,WR,2010,136803.3,127782.1,6.8
generic_sf,archetype,2022,2026_7,QB_vs_TE,QB,TE,590,32613.8,18774.5,53.9
generic_sf,archetype,2022,2026_7,RB_vs_WR,RB,WR,3920,221680.2,221448.3,0.1
generic_sf,archetype,2022,2026_7,RB_vs_TE,RB,TE,1670,59560,50593.4,16.3
generic_sf,archetype,2022,2026_7,WR_vs_TE,WR,TE,1890,80292.8,63530.3,23.3
generic_sf,year,2023,,QB_vs_RB,QB,RB,31600,1377965.9,1525517.5,-10.2
generic_sf,year,2023,,QB_vs_WR,QB,WR,38000,1735916.6,2082398.5,-18.1
generic_sf,year,2023,,QB_vs_TE,QB,TE,13800,510205.1,424389.3,18.4
generic_sf,year,2023,,RB_vs_WR,RB,WR,82800,3534077.4,3583739.3,-1.4
generic_sf,year,2023,,RB_vs_TE,RB,TE,33400,1401708.5,1029964.2,30.6
generic_sf,year,2023,,WR_vs_TE,WR,TE,44400,1764887.3,1318449.6,29
generic_sf,archetype,2023,2024_1,QB_vs_RB,QB,RB,1580,86631.7,63969.2,30.1
generic_sf,archetype,2023,2024_1,QB_vs_WR,QB,WR,1900,105634.3,126914.5,-18.3
generic_sf,archetype,2023,2024_1,QB_vs_TE,QB,TE,690,31618.9,22315,34.5
generic_sf,archetype,2023,2024_1,RB_vs_WR,RB,WR,4140,147450.2,221654.8,-40.2
generic_sf,archetype,2023,2024_1,RB_vs_TE,RB,TE,1670,57939.3,54477.3,6.2
generic_sf,archetype,2023,2024_1,WR_vs_TE,WR,TE,2220,110651.6,69802.8,45.3
generic_sf,archetype,2023,2024_2,QB_vs_RB,QB,RB,1580,88465.6,75609,15.7
generic_sf,archetype,2023,2024_2,QB_vs_WR,QB,WR,1900,108721.2,110899.4,-2
generic_sf,archetype,2023,2024_2,QB_vs_TE,QB,TE,690,31938.5,36657.8,-13.8
generic_sf,archetype,2023,2024_2,RB_vs_WR,RB,WR,4140,173610.5,191860,-10
generic_sf,archetype,2023,2024_2,RB_vs_TE,RB,TE,1670,69098.9,89245.6,-25.4
generic_sf,archetype,2023,2024_2,WR_vs_TE,WR,TE,2220,95006.9,114114.8,-18.3
generic_sf,archetype,2023,2024_3,QB_vs_RB,QB,RB,1580,85590.8,77988.5,9.3
generic_sf,archetype,2023,2024_3,QB_vs_WR,QB,WR,1900,105972.4,147700.9,-32.9
generic_sf,archetype,2023,2024_3,QB_vs_TE,QB,TE,690,31430.9,26156.2,18.3
generic_sf,archetype,2023,2024_3,RB_vs_WR,RB,WR,4140,179393.1,259691.8,-36.6
generic_sf,archetype,2023,2024_3,RB_vs_TE,RB,TE,1670,71277.2,63430,11.7
generic_sf,archetype,2023,2024_3,WR_vs_TE,WR,TE,2220,128377.2,81722.3,44.4
generic_sf,archetype,2023,2024_4,QB_vs_RB,QB,RB,1580,63340,98483.2,-43.4
generic_sf,archetype,2023,2024_4,QB_vs_WR,QB,WR,1900,81936.8,109223.4,-28.5
generic_sf,archetype,2023,2024_4,QB_vs_TE,QB,TE,690,24927.9,27732.9,-10.7
generic_sf,archetype,2023,2024_4,RB_vs_WR,RB,WR,4140,228865.9,188435.5,19.4
generic_sf,archetype,2023,2024_4,RB_vs_TE,RB,TE,1670,90854,67773.4,29.1
generic_sf,archetype,2023,2024_4,WR_vs_TE,WR,TE,2220,92393.2,86621.8,6.4
generic_sf,archetype,2023,2024_5,QB_vs_RB,QB,RB,1580,93939.7,116160.2,-21.2
generic_sf,archetype,2023,2024_5,QB_vs_WR,QB,WR,1900,114867,151508.5,-27.5
generic_sf,archetype,2023,2024_5,QB_vs_TE,QB,TE,690,33797.2,33261.8,1.6
generic_sf,archetype,2023,2024_5,RB_vs_WR,RB,WR,4140,271040.7,267312.1,1.4
generic_sf,archetype,2023,2024_5,RB_vs_TE,RB,TE,1670,108254.4,80908,28.9
generic_sf,archetype,2023,2024_5,WR_vs_TE,WR,TE,2220,132723.5,102680.9,25.5
generic_sf,archetype,2023,2024_6,QB_vs_RB,QB,RB,1580,89087.5,78010.9,13.3
generic_sf,archetype,2023,2024_6,QB_vs_WR,QB,WR,1900,110867.7,123468.9,-10.8
generic_sf,archetype,2023,2024_6,QB_vs_TE,QB,TE,690,32545.3,25447.5,24.5
generic_sf,archetype,2023,2024_6,RB_vs_WR,RB,WR,4140,178784.8,214007,-17.9
generic_sf,archetype,2023,2024_6,RB_vs_TE,RB,TE,1670,70267.9,61956.7,12.6
generic_sf,archetype,2023,2024_6,WR_vs_TE,WR,TE,2220,105934.2,79205.6,28.9
generic_sf,archetype,2023,2025_1,QB_vs_RB,QB,RB,1580,80682.3,64061,23
generic_sf,archetype,2023,2025_1,QB_vs_WR,QB,WR,1900,100399,110450.2,-9.5
generic_sf,archetype,2023,2025_1,QB_vs_TE,QB,TE,690,29644.5,21875,30.2
generic_sf,archetype,2023,2025_1,RB_vs_WR,RB,WR,4140,147759.7,188568.9,-24.3
generic_sf,archetype,2023,2025_1,RB_vs_TE,RB,TE,1670,58301.5,53035.6,9.5
generic_sf,archetype,2023,2025_1,WR_vs_TE,WR,TE,2220,92171.5,68696.1,29.2
generic_sf,archetype,2023,2025_2,QB_vs_RB,QB,RB,1580,51577.7,59288.4,-13.9
generic_sf,archetype,2023,2025_2,QB_vs_WR,QB,WR,1900,67280.2,89827.6,-28.7
generic_sf,archetype,2023,2025_2,QB_vs_TE,QB,TE,690,19902.4,17443.4,13.2
generic_sf,archetype,2023,2025_2,RB_vs_WR,RB,WR,4140,136345.8,152860.3,-11.4
generic_sf,archetype,2023,2025_2,RB_vs_TE,RB,TE,1670,54044.7,41794.1,25.6
generic_sf,archetype,2023,2025_2,WR_vs_TE,WR,TE,2220,75593.9,54309.5,32.8
generic_sf,archetype,2023,2025_3,QB_vs_RB,QB,RB,1580,77095.4,71300.2,7.8
generic_sf,archetype,2023,2025_3,QB_vs_WR,QB,WR,1900,99688.9,105718,-5.9
generic_sf,archetype,2023,2025_3,QB_vs_TE,QB,TE,690,30218.1,20484.4,38.4
generic_sf,archetype,2023,2025_3,RB_vs_WR,RB,WR,4140,164202.8,180781.6,-9.6
generic_sf,archetype,2023,2025_3,RB_vs_TE,RB,TE,1670,65330.5,50143.3,26.3
generic_sf,archetype,2023,2025_3,WR_vs_TE,WR,TE,2220,88707.2,63822.9,32.6
generic_sf,archetype,2023,2025_4,QB_vs_RB,QB,RB,1580,47510.7,49860,-4.8
generic_sf,archetype,2023,2025_4,QB_vs_WR,QB,WR,1900,62025.3,74734.4,-18.6
generic_sf,archetype,2023,2025_4,QB_vs_TE,QB,TE,690,17723,13821.4,24.7
generic_sf,archetype,2023,2025_4,RB_vs_WR,RB,WR,4140,113899.7,125907.9,-10
generic_sf,archetype,2023,2025_4,RB_vs_TE,RB,TE,1670,44801,33139.9,29.9
generic_sf,archetype,2023,2025_4,WR_vs_TE,WR,TE,2220,61192,42288,36.5
generic_sf,archetype,2023,2025_5,QB_vs_RB,QB,RB,1580,67150.6,71647.8,-6.5
generic_sf,archetype,2023,2025_5,QB_vs_WR,QB,WR,1900,84578.8,132398.7,-44.1
generic_sf,archetype,2023,2025_5,QB_vs_TE,QB,TE,690,24143.9,19097.4,23.3
generic_sf,archetype,2023,2025_5,RB_vs_WR,RB,WR,4140,165440.9,232544.7,-33.7
generic_sf,archetype,2023,2025_5,RB_vs_TE,RB,TE,1670,65447.1,46041,34.8
generic_sf,archetype,2023,2025_5,WR_vs_TE,WR,TE,2220,115654.3,59072.7,64.8
generic_sf,archetype,2023,2025_6,QB_vs_RB,QB,RB,1580,60748.4,67923.8,-11.2
generic_sf,archetype,2023,2025_6,QB_vs_WR,QB,WR,1900,74835.1,110414.7,-38.4
generic_sf,archetype,2023,2025_6,QB_vs_TE,QB,TE,690,21586.2,24149,-11.2
generic_sf,archetype,2023,2025_6,RB_vs_WR,RB,WR,4140,155707.6,192284.3,-21
generic_sf,archetype,2023,2025_6,RB_vs_TE,RB,TE,1670,61763.2,58333.1,5.7
generic_sf,archetype,2023,2025_6,WR_vs_TE,WR,TE,2220,94356.1,74154.7,24
generic_sf,archetype,2023,2025_7,QB_vs_RB,QB,RB,1580,89931.1,184228.4,-68.8
generic_sf,archetype,2023,2025_7,QB_vs_WR,QB,WR,1900,111876.7,83735.6,28.8
generic_sf,archetype,2023,2025_7,QB_vs_TE,QB,TE,690,33122.1,15882.5,70.4
generic_sf,archetype,2023,2025_7,RB_vs_WR,RB,WR,4140,440971.6,141064,103.1
generic_sf,archetype,2023,2025_7,RB_vs_TE,RB,TE,1670,175057.8,38562.6,127.8
generic_sf,archetype,2023,2025_7,WR_vs_TE,WR,TE,2220,69005,49726.9,32.5
generic_sf,archetype,2023,2026_1,QB_vs_RB,QB,RB,1580,38975.4,47613.6,-20
generic_sf,archetype,2023,2026_1,QB_vs_WR,QB,WR,1900,50410.6,67943.5,-29.6
generic_sf,archetype,2023,2026_1,QB_vs_TE,QB,TE,690,13905.2,13353.6,4
generic_sf,archetype,2023,2026_1,RB_vs_WR,RB,WR,4140,108183.5,112155.7,-3.6
generic_sf,archetype,2023,2026_1,RB_vs_TE,RB,TE,1670,42679.1,32102,28.3
generic_sf,archetype,2023,2026_1,WR_vs_TE,WR,TE,2220,54428.3,41680.3,26.5
generic_sf,archetype,2023,2026_2,QB_vs_RB,QB,RB,1580,51075.3,75340.7,-38.4
generic_sf,archetype,2023,2026_2,QB_vs_WR,QB,WR,1900,66554.9,87769.9,-27.5
generic_sf,archetype,2023,2026_2,QB_vs_TE,QB,TE,690,19580,19801.5,-1.1
generic_sf,archetype,2023,2026_2,RB_vs_WR,RB,WR,4140,174202.3,149192.1,15.5
generic_sf,archetype,2023,2026_2,RB_vs_TE,RB,TE,1670,69003.7,47688,36.5
generic_sf,archetype,2023,2026_2,WR_vs_TE,WR,TE,2220,73351,61112.8,18.2
generic_sf,archetype,2023,2026_3,QB_vs_RB,QB,RB,1580,62530.7,51875.1,18.6
generic_sf,archetype,2023,2026_3,QB_vs_WR,QB,WR,1900,81098.5,73125.5,10.3
generic_sf,archetype,2023,2026_3,QB_vs_TE,QB,TE,690,24280.6,15979.4,41.2
generic_sf,archetype,2023,2026_3,RB_vs_WR,RB,WR,4140,119410.1,122079.8,-2.2
generic_sf,archetype,2023,2026_3,RB_vs_TE,RB,TE,1670,47706.8,38796.2,20.6
generic_sf,archetype,2023,2026_3,WR_vs_TE,WR,TE,2220,59436.6,49179.3,18.9
generic_sf,archetype,2023,2026_4,QB_vs_RB,QB,RB,1580,41196.9,79167.9,-63.1
generic_sf,archetype,2023,2026_4,QB_vs_WR,QB,WR,1900,54659.3,80738.5,-38.5
generic_sf,archetype,2023,2026_4,QB_vs_TE,QB,TE,690,15787.4,16414.4,-3.9
generic_sf,archetype,2023,2026_4,RB_vs_WR,RB,WR,4140,183163.4,136181.1,29.4
generic_sf,archetype,2023,2026_4,RB_vs_TE,RB,TE,1670,72872.1,40328.7,57.5
generic_sf,archetype,2023,2026_4,WR_vs_TE,WR,TE,2220,66713.3,51027,26.6
generic_sf,archetype,2023,2026_5,QB_vs_RB,QB,RB,1580,78132.8,61379.7,24
generic_sf,archetype,2023,2026_5,QB_vs_WR,QB,WR,1900,97723.2,88192.5,10.3
generic_sf,archetype,2023,2026_5,QB_vs_TE,QB,TE,690,28552.4,18125.8,44.7
generic_sf,archetype,2023,2026_5,RB_vs_WR,RB,WR,4140,141900.2,149045,-4.9
generic_sf,archetype,2023,2026_5,RB_vs_TE,RB,TE,1670,56263.7,43945.2,24.6
generic_sf,archetype,2023,2026_5,WR_vs_TE,WR,TE,2220,72594.6,56626.9,24.7
generic_sf,archetype,2023,2026_6,QB_vs_RB,QB,RB,1580,68534,78348.3,-13.4
generic_sf,archetype,2023,2026_6,QB_vs_WR,QB,WR,1900,87288.5,111675.8,-24.5
generic_sf,archetype,2023,2026_6,QB_vs_TE,QB,TE,690,25286.5,21663.6,15.4
generic_sf,archetype,2023,2026_6,RB_vs_WR,RB,WR,4140,181274.7,192779.5,-6.2
generic_sf,archetype,2023,2026_6,RB_vs_TE,RB,TE,1670,72372.3,52795.2,31.3
generic_sf,archetype,2023,2026_6,WR_vs_TE,WR,TE,2220,94830.6,67589.1,33.5
generic_sf,archetype,2023,2026_7,QB_vs_RB,QB,RB,1580,55769.3,53261.6,4.6
generic_sf,archetype,2023,2026_7,QB_vs_WR,QB,WR,1900,69498.2,95958,-32
generic_sf,archetype,2023,2026_7,QB_vs_TE,QB,TE,690,20214.1,14726.7,31.4
generic_sf,archetype,2023,2026_7,RB_vs_WR,RB,WR,4140,122469.9,165333.2,-29.8
generic_sf,archetype,2023,2026_7,RB_vs_TE,RB,TE,1670,48373.3,35468.3,30.8
generic_sf,archetype,2023,2026_7,WR_vs_TE,WR,TE,2220,81766.3,45015.2,58
generic_sf,year,2024,,QB_vs_RB,QB,RB,30600,1511267.3,1606061.3,-6.1
generic_sf,year,2024,,QB_vs_WR,QB,WR,39000,2040560,2369678.4,-14.9
generic_sf,year,2024,,QB_vs_TE,QB,TE,14200,515286.6,499898.8,3
generic_sf,year,2024,,RB_vs_WR,RB,WR,96600,4377172.6,4218742.5,3.7
generic_sf,year,2024,,RB_vs_TE,RB,TE,35000,1552497.7,954876.6,47.7
generic_sf,year,2024,,WR_vs_TE,WR,TE,57400,1960419.9,1675143.4,15.7
generic_sf,archetype,2024,2024_1,QB_vs_RB,QB,RB,1530,103030.7,69054.9,39.5
generic_sf,archetype,2024,2024_1,QB_vs_WR,QB,WR,1950,136799.4,131741.3,3.8
generic_sf,archetype,2024,2024_1,QB_vs_TE,QB,TE,710,35659.2,26753.3,28.5
generic_sf,archetype,2024,2024_1,RB_vs_WR,RB,WR,4830,184646.3,239173.3,-25.7
generic_sf,archetype,2024,2024_1,RB_vs_TE,RB,TE,1750,65175,51491.6,23.5
generic_sf,archetype,2024,2024_1,WR_vs_TE,WR,TE,2870,112105.3,90276.2,21.6
generic_sf,archetype,2024,2024_2,QB_vs_RB,QB,RB,1530,89579.9,86545.2,3.4
generic_sf,archetype,2024,2024_2,QB_vs_WR,QB,WR,1950,118222.6,128568,-8.4
generic_sf,archetype,2024,2024_2,QB_vs_TE,QB,TE,710,31291.7,38317,-20.2
generic_sf,archetype,2024,2024_2,RB_vs_WR,RB,WR,4830,236543.4,228555,3.4
generic_sf,archetype,2024,2024_2,RB_vs_TE,RB,TE,1750,83086.6,76353.7,8.4
generic_sf,archetype,2024,2024_2,WR_vs_TE,WR,TE,2870,106485.7,131010.2,-20.7
generic_sf,archetype,2024,2024_3,QB_vs_RB,QB,RB,1530,57897.4,84380,-37.2
generic_sf,archetype,2024,2024_3,QB_vs_WR,QB,WR,1950,79742.2,171248,-72.9
generic_sf,archetype,2024,2024_3,QB_vs_TE,QB,TE,710,18816,32306.8,-52.8
generic_sf,archetype,2024,2024_3,RB_vs_WR,RB,WR,4830,230269.4,320614.7,-32.8
generic_sf,archetype,2024,2024_3,RB_vs_TE,RB,TE,1750,81736.2,62806.2,26.2
generic_sf,archetype,2024,2024_3,WR_vs_TE,WR,TE,2870,155091.7,109311.2,34.6
generic_sf,archetype,2024,2024_4,QB_vs_RB,QB,RB,1530,104185.9,107421.9,-3.1
generic_sf,archetype,2024,2024_4,QB_vs_WR,QB,WR,1950,142063.3,144212.1,-1.5
generic_sf,archetype,2024,2024_4,QB_vs_TE,QB,TE,710,36791.7,38606.4,-4.8
generic_sf,archetype,2024,2024_4,RB_vs_WR,RB,WR,4830,295811.9,262459.7,11.9
generic_sf,archetype,2024,2024_4,RB_vs_TE,RB,TE,1750,104899.9,76724.1,31
generic_sf,archetype,2024,2024_4,WR_vs_TE,WR,TE,2870,123594.7,132207.1,-6.7
generic_sf,archetype,2024,2024_5,QB_vs_RB,QB,RB,1530,130859.2,151046.3,-14.3
generic_sf,archetype,2024,2024_5,QB_vs_WR,QB,WR,1950,174150.3,188807,-8.1
generic_sf,archetype,2024,2024_5,QB_vs_TE,QB,TE,710,48102.1,45818.4,4.9
generic_sf,archetype,2024,2024_5,RB_vs_WR,RB,WR,4830,424411.7,355495.2,17.7
generic_sf,archetype,2024,2024_5,RB_vs_TE,RB,TE,1750,150964.8,92286.3,48.2
generic_sf,archetype,2024,2024_5,WR_vs_TE,WR,TE,2870,172065.2,157869,8.6
generic_sf,archetype,2024,2024_6,QB_vs_RB,QB,RB,1530,106512,85117,22.3
generic_sf,archetype,2024,2024_6,QB_vs_WR,QB,WR,1950,144677.8,133474.3,8.1
generic_sf,archetype,2024,2024_6,QB_vs_TE,QB,TE,710,37754.7,29271.6,25.3
generic_sf,archetype,2024,2024_6,RB_vs_WR,RB,WR,4830,230354.3,240496.6,-4.3
generic_sf,archetype,2024,2024_6,RB_vs_TE,RB,TE,1750,81457.5,56620.5,36
generic_sf,archetype,2024,2024_6,WR_vs_TE,WR,TE,2870,112976.8,97106.7,15.1
generic_sf,archetype,2024,2025_1,QB_vs_RB,QB,RB,1530,67123.1,62901.3,6.5
generic_sf,archetype,2024,2025_1,QB_vs_WR,QB,WR,1950,92401.3,133554.2,-36.4
generic_sf,archetype,2024,2025_1,QB_vs_TE,QB,TE,710,22232.4,24652.4,-10.3
generic_sf,archetype,2024,2025_1,RB_vs_WR,RB,WR,4830,166716.8,239397.7,-35.8
generic_sf,archetype,2024,2025_1,RB_vs_TE,RB,TE,1750,58895.4,46629.6,23.2
generic_sf,archetype,2024,2025_1,WR_vs_TE,WR,TE,2870,112370.1,82864.8,30.2
generic_sf,archetype,2024,2025_2,QB_vs_RB,QB,RB,1530,57293.3,63871.3,-10.9
generic_sf,archetype,2024,2025_2,QB_vs_WR,QB,WR,1950,77998.6,92187.5,-16.7
generic_sf,archetype,2024,2025_2,QB_vs_TE,QB,TE,710,18694.5,19692.7,-5.2
generic_sf,archetype,2024,2025_2,RB_vs_WR,RB,WR,4830,172458.2,159031.8,8.1
generic_sf,archetype,2024,2025_2,RB_vs_TE,RB,TE,1750,60884.3,37010.7,48.8
generic_sf,archetype,2024,2025_2,WR_vs_TE,WR,TE,2870,71681.1,65145.9,9.6
generic_sf,archetype,2024,2025_3,QB_vs_RB,QB,RB,1530,89238.3,74716.2,17.7
generic_sf,archetype,2024,2025_3,QB_vs_WR,QB,WR,1950,120431.9,121127,-0.6
generic_sf,archetype,2024,2025_3,QB_vs_TE,QB,TE,710,30449.5,21956.1,32.4
generic_sf,archetype,2024,2025_3,RB_vs_WR,RB,WR,4830,202639.4,215774.7,-6.3
generic_sf,archetype,2024,2025_3,RB_vs_TE,RB,TE,1750,71710.8,40970.2,54.6
generic_sf,archetype,2024,2025_3,WR_vs_TE,WR,TE,2870,99390.3,72625.2,31.1
generic_sf,archetype,2024,2025_4,QB_vs_RB,QB,RB,1530,51785.3,52056.5,-0.5
generic_sf,archetype,2024,2025_4,QB_vs_WR,QB,WR,1950,71629.3,103609.7,-36.5
generic_sf,archetype,2024,2025_4,QB_vs_TE,QB,TE,710,17408.3,21371.7,-20.4
generic_sf,archetype,2024,2025_4,RB_vs_WR,RB,WR,4830,138560.8,180330.3,-26.2
generic_sf,archetype,2024,2025_4,RB_vs_TE,RB,TE,1750,49244.4,39570.8,21.8
generic_sf,archetype,2024,2025_4,WR_vs_TE,WR,TE,2870,82269.4,70340.6,15.6
generic_sf,archetype,2024,2025_5,QB_vs_RB,QB,RB,1530,56792.6,61313.4,-7.7
generic_sf,archetype,2024,2025_5,QB_vs_WR,QB,WR,1950,75803.3,135717.4,-56.7
generic_sf,archetype,2024,2025_5,QB_vs_TE,QB,TE,710,18356.4,21558.2,-16
generic_sf,archetype,2024,2025_5,RB_vs_WR,RB,WR,4830,163568.9,243067.7,-39.1
generic_sf,archetype,2024,2025_5,RB_vs_TE,RB,TE,1750,57843.1,40260,35.8
generic_sf,archetype,2024,2025_5,WR_vs_TE,WR,TE,2870,115685.6,71200.7,47.6
generic_sf,archetype,2024,2025_6,QB_vs_RB,QB,RB,1530,99176.2,77452.6,24.6
generic_sf,archetype,2024,2025_6,QB_vs_WR,QB,WR,1950,131860.5,125408.6,5
generic_sf,archetype,2024,2025_6,QB_vs_TE,QB,TE,710,34274.8,36281.1,-5.7
generic_sf,archetype,2024,2025_6,RB_vs_WR,RB,WR,4830,208566.2,223622.9,-7
generic_sf,archetype,2024,2025_6,RB_vs_TE,RB,TE,1750,73868.7,72010.1,2.5
generic_sf,archetype,2024,2025_6,WR_vs_TE,WR,TE,2870,104188.2,123805.7,-17.2
generic_sf,archetype,2024,2025_7,QB_vs_RB,QB,RB,1530,73504.7,192424.6,-89.4
generic_sf,archetype,2024,2025_7,QB_vs_WR,QB,WR,1950,102457.4,88700.1,14.4
generic_sf,archetype,2024,2025_7,QB_vs_TE,QB,TE,710,25937.2,17370.6,39.6
generic_sf,archetype,2024,2025_7,RB_vs_WR,RB,WR,4830,549494.8,150673.7,113.9
generic_sf,archetype,2024,2025_7,RB_vs_TE,RB,TE,1750,195596.4,31745.1,144.1
generic_sf,archetype,2024,2025_7,WR_vs_TE,WR,TE,2870,68075.3,57473.7,16.9
generic_sf,archetype,2024,2026_1,QB_vs_RB,QB,RB,1530,46540.6,51850,-10.8
generic_sf,archetype,2024,2026_1,QB_vs_WR,QB,WR,1950,64484.6,103809.7,-46.7
generic_sf,archetype,2024,2026_1,QB_vs_TE,QB,TE,710,15368.2,19202.8,-22.2
generic_sf,archetype,2024,2026_1,RB_vs_WR,RB,WR,4830,138728.8,178533.9,-25.1
generic_sf,archetype,2024,2026_1,RB_vs_TE,RB,TE,1750,49049.7,35371.1,32.4
generic_sf,archetype,2024,2026_1,WR_vs_TE,WR,TE,2870,82323.5,63204.9,26.3
generic_sf,archetype,2024,2026_2,QB_vs_RB,QB,RB,1530,63509.6,70561.2,-10.5
generic_sf,archetype,2024,2026_2,QB_vs_WR,QB,WR,1950,85861.6,86172.6,-0.4
generic_sf,archetype,2024,2026_2,QB_vs_TE,QB,TE,710,20985.2,18126,14.6
generic_sf,archetype,2024,2026_2,RB_vs_WR,RB,WR,4830,189832.3,145601.4,26.4
generic_sf,archetype,2024,2026_2,RB_vs_TE,RB,TE,1750,67467.7,33693.7,66.8
generic_sf,archetype,2024,2026_2,WR_vs_TE,WR,TE,2870,65356.7,59673.9,9.1
generic_sf,archetype,2024,2026_3,QB_vs_RB,QB,RB,1530,69672.1,64233.5,8.1
generic_sf,archetype,2024,2026_3,QB_vs_WR,QB,WR,1950,93348.5,91382.4,2.1
generic_sf,archetype,2024,2026_3,QB_vs_TE,QB,TE,710,22725.2,19755.8,14
generic_sf,archetype,2024,2026_3,RB_vs_WR,RB,WR,4830,174730,158765.8,9.6
generic_sf,archetype,2024,2026_3,RB_vs_TE,RB,TE,1750,62255.4,36783.8,51.4
generic_sf,archetype,2024,2026_3,WR_vs_TE,WR,TE,2870,71128.5,65699.2,7.9
generic_sf,archetype,2024,2026_4,QB_vs_RB,QB,RB,1530,40816.4,75506.2,-59.6
generic_sf,archetype,2024,2026_4,QB_vs_WR,QB,WR,1950,55323.5,78649.9,-34.8
generic_sf,archetype,2024,2026_4,QB_vs_TE,QB,TE,710,12815.7,14958.9,-15.4
generic_sf,archetype,2024,2026_4,RB_vs_WR,RB,WR,4830,203466.8,132684.7,42.1
generic_sf,archetype,2024,2026_4,RB_vs_TE,RB,TE,1750,72028.8,25974.2,94
generic_sf,archetype,2024,2026_4,WR_vs_TE,WR,TE,2870,58778.5,48335.3,19.5
generic_sf,archetype,2024,2026_5,QB_vs_RB,QB,RB,1530,59261.2,52026.9,13
generic_sf,archetype,2024,2026_5,QB_vs_WR,QB,WR,1950,80446.5,96175.9,-17.8
generic_sf,archetype,2024,2026_5,QB_vs_TE,QB,TE,710,19223.8,13992,31.5
generic_sf,archetype,2024,2026_5,RB_vs_WR,RB,WR,4830,136974.7,165685.6,-19
generic_sf,archetype,2024,2026_5,RB_vs_TE,RB,TE,1750,49062.3,24559,66.6
generic_sf,archetype,2024,2026_5,WR_vs_TE,WR,TE,2870,74463.1,44957.7,49.4
generic_sf,archetype,2024,2026_6,QB_vs_RB,QB,RB,1530,62462.7,57077.6,9
generic_sf,archetype,2024,2026_6,QB_vs_WR,QB,WR,1950,84112.2,99431.6,-16.7
generic_sf,archetype,2024,2026_6,QB_vs_TE,QB,TE,710,20891.9,19989.1,4.4
generic_sf,archetype,2024,2026_6,RB_vs_WR,RB,WR,4830,151959,172185.8,-12.5
generic_sf,archetype,2024,2026_6,RB_vs_TE,RB,TE,1750,54095.7,36834.5,38
generic_sf,archetype,2024,2026_6,WR_vs_TE,WR,TE,2870,77750.3,65919.7,16.5
generic_sf,archetype,2024,2026_7,QB_vs_RB,QB,RB,1530,82026.1,66504.7,20.9
generic_sf,archetype,2024,2026_7,QB_vs_WR,QB,WR,1950,108745.2,115701.1,-6.2
generic_sf,archetype,2024,2026_7,QB_vs_TE,QB,TE,710,27508.1,19917.9,32
generic_sf,archetype,2024,2026_7,RB_vs_WR,RB,WR,4830,177438.9,206592,-15.2
generic_sf,archetype,2024,2026_7,RB_vs_TE,RB,TE,1750,63175,37181.4,51.8
