format,year,player_id,name,position,ktc_value,season_pts
generic_sf,2023,4988,Nick Chubb,RB,5561,23.1
generic_sf,2023,5846,DK Metcalf,WR,5560,223.4
generic_sf,2023,5967,Tony Pollard,RB,5541,206
generic_sf,2023,6768,Tua Tagovailoa,QB,5438,262.7
generic_sf,2023,5850,Josh Jacobs,RB,5385,181.1
generic_sf,2023,6813,Jonathan Taylor,RB,5301,128.8
generic_sf,2023,7543,Travis Etienne,RB,5280,268.7
generic_sf,2023,4663,Austin Ekeler,RB,5260,173.5
generic_sf,2023,9758,C.J. Stroud,QB,5227,255.5
generic_sf,2023,4017,Deshaun Watson,QB,5169,86.8
generic_sf,2023,9756,Jordan Addison,WR,5132,205.6
generic_sf,2023,2133,Davante Adams,WR,5120,249.8
generic_sf,2023,5870,Daniel Jones,QB,5042,57
generic_sf,2023,8151,Kenneth Walker III,RB,5030,190.3
generic_sf,2023,8167,Christian Watson,WR,4980,101.3
generic_sf,2023,5849,Kyler Murray,QB,4911,128.6
generic_sf,2023,8119,Jahan Dotson,WR,4900,121.1
generic_sf,2023,6803,Brandon Aiyuk,WR,4891,243.7
generic_sf,2023,4981,Calvin Ridley,WR,4850,207.3
generic_sf,2023,4039,Cooper Kupp,WR,4845,164.4
generic_sf,2023,3294,Dak Prescott,QB,4820,317.7
generic_sf,2023,9997,Zay Flowers,WR,4816,206.4
generic_sf,2023,7611,Rhamondre Stevenson,RB,4747,145.7
generic_sf,2023,4983,D.J. Moore,WR,4719,276.1
generic_sf,2023,8137,George Pickens,WR,4719,208.5
generic_sf,2023,8160,Kenny Pickett,QB,4690,110.2
generic_sf,2023,10236,Dalton Kincaid,TE,4629,134.9
generic_sf,2023,7588,Javonte Williams,RB,4554,158.7
generic_sf,2023,9754,Quentin Johnston,WR,4518,89.7
generic_sf,2023,7528,Najee Harris,RB,4466,171.2
generic_sf,2023,6804,Jordan Love,QB,4452,300.5
generic_sf,2023,8129,Dameon Pierce,RB,4331,82.7
generic_sf,2023,4217,George Kittle,TE,4312,203.2
generic_sf,2023,5872,Deebo Samuel,WR,4258,238.5
generic_sf,2023,6783,Jerry Jeudy,WR,4225,124.9
generic_sf,2023,3198,Derrick Henry,RB,4169,225.4
generic_sf,2023,5022,Dallas Goedert,TE,4096,134.9
generic_sf,2023,5927,Terry McLaurin,WR,4067,197.6
generic_sf,2023,3163,Jared Goff,QB,4061,268.3
generic_sf,2023,5937,Diontae Johnson,WR,4042,133.8
generic_sf,2023,2505,Darren Waller,TE,4028,103.7
generic_sf,2023,10859,Sam LaPorta,TE,4027,225.4
generic_sf,2023,8138,James Cook,RB,4017,224.5
generic_sf,2023,7600,Pat Freiermuth,TE,4016,72.7
generic_sf,2023,8183,Brock Purdy,QB,3994,295.6
generic_sf,2023,8135,Treylon Burks,WR,3984,39.9
generic_sf,2023,6806,J.K. Dobbins,RB,3963,11.7
generic_sf,2023,4037,Chris Godwin,WR,3962,197.7
generic_sf,2023,6819,Michael Pittman,WR,3856,242.8
generic_sf,2023,9753,Zach Charbonnet,RB,3844,98.1
generic_sf,2023,2309,Amari Cooper,WR,3841,227
generic_sf,2023,4018,Joe Mixon,RB,3799,242.3
generic_sf,2023,8148,Jameson Williams,WR,3795,80.3
generic_sf,2023,4950,Christian Kirk,WR,3790,150.3
generic_sf,2023,8162,Sam Howell,QB,3743,250.1
generic_sf,2023,8136,Rachaad White,RB,3732,254.6
generic_sf,2023,1373,Geno Smith,QB,3706,206.9
generic_sf,2023,1166,Kirk Cousins,QB,3662,149.7
generic_sf,2023,5987,Alexander Mattison,RB,3612,129.3
generic_sf,2023,6151,Miles Sanders,RB,3606,85.8
generic_sf,2023,4199,Aaron Jones,RB,3601,115.8
generic_sf,2023,5848,Marquise Brown,WR,3532,134.7
generic_sf,2023,6938,Cam Akers,RB,3498,46.7
generic_sf,2023,8205,Isiah Pacheco,RB,3496,213.9
generic_sf,2023,9482,Michael Mayer,TE,3444,71.4
generic_sf,2023,1479,Keenan Allen,WR,3441,278.9
generic_sf,2023,6790,D'Andre Swift,RB,3429,199.3
generic_sf,2023,8168,Skyy Moore,WR,3354,53.7
generic_sf,2023,9494,Marvin Mims,WR,3348,68
generic_sf,2023,4066,Evan Engram,TE,3304,206.4
generic_sf,2023,7596,Elijah Moore,WR,3284,132.1
generic_sf,2023,4068,Mike Williams,WR,3268,50.2
generic_sf,2023,2028,Derek Carr,QB,3267,214
generic_sf,2023,9226,De'Von Achane,RB,3240,177.6
generic_sf,2023,2216,Mike Evans,WR,3227,277.3
generic_sf,2023,7608,Khalil Herbert,RB,3218,106.4
generic_sf,2023,5892,David Montgomery,RB,3214,197.2
generic_sf,2023,10225,Jonathan Mingo,WR,3177,84.8
generic_sf,2023,1234,Russell Wilson,QB,3165,256.9
generic_sf,2023,4035,Alvin Kamara,RB,3148,233
generic_sf,2023,9225,Tank Bigsby,RB,3141,21.2
generic_sf,2023,8154,Brian Robinson,RB,3135,187.6
generic_sf,2023,4033,David Njoku,TE,3117,201.2
generic_sf,2023,2374,Tyler Lockett,WR,3113,185.3
generic_sf,2023,9757,Kendre Miller,RB,3108,28.4
generic_sf,2023,8159,Desmond Ridder,QB,3064,161.5
generic_sf,2023,6945,Antonio Gibson,RB,3059,120.8
generic_sf,2023,9481,Luke Musgrave,TE,3052,73.1
generic_sf,2023,6943,Gabriel Davis,WR,3018,161.4
generic_sf,2023,7571,Rashod Bateman,WR,3014,76.5
generic_sf,2023,1426,DeAndre Hopkins,WR,3010,206
generic_sf,2023,7527,Mac Jones,QB,2997,106.4
generic_sf,2023,6826,Cole Kmet,TE,2947,174
generic_sf,2023,8228,Jaylen Warren,RB,2921,188.4
generic_sf,2023,4137,James Conner,RB,2895,171.1
generic_sf,2023,6828,AJ Dillon,RB,2884,117.6
generic_sf,2023,8172,Greg Dulcich,TE,2875,5.5
generic_sf,2023,8121,Romeo Doubs,WR,2863,174.4
generic_sf,2023,10235,Roschon Johnson,RB,2829,100.1
generic_sf,2023,8210,Chigoziem Okonkwo,TE,2821,107.8
generic_sf,2023,9508,Tyjae Spears,RB,2766,132.2
generic_sf,2023,9497,Jalin Hyatt,WR,2754,58.8
generic_sf,2023,7606,Kadarius Toney,WR,2711,53
generic_sf,2023,10229,Rashee Rice,WR,2695,212.5
generic_sf,2023,5045,Courtland Sutton,WR,2686,189
generic_sf,2023,10222,Jayden Reed,WR,2661,202
generic_sf,2023,4029,Dalvin Cook,RB,2650,40.2
generic_sf,2023,7569,Nico Collins,WR,2589,225.9
generic_sf,2023,5001,Dalton Schultz,TE,2514,141.3
generic_sf,2023,9500,Josh Downs,WR,2505,149.3
generic_sf,2023,2197,Brandin Cooks,WR,2469,157
generic_sf,2023,8110,Jake Ferguson,TE,2468,164.2
generic_sf,2023,8132,Tyler Allgeier,RB,2459,131.2
generic_sf,2023,8131,Isaiah Likely,TE,2444,90
generic_sf,2023,7002,Juwan Johnson,TE,2385,90.8
generic_sf,2023,8130,Trey McBride,TE,2378,169.1
generic_sf,2023,8126,Wan'Dale Robinson,WR,2362,119.7
generic_sf,2023,8147,John Metchie,WR,2343,30.7
generic_sf,2023,4040,JuJu Smith-Schuster,WR,2308,61
generic_sf,2023,7567,Kenneth Gainwell,RB,2277,91.2
generic_sf,2023,9999,Will Levis,QB,2263,102
generic_sf,2023,7090,Darnell Mooney,WR,2257,78.9
generic_sf,2023,8142,Alec Pierce,WR,2256,95.4
generic_sf,2023,7561,Elijah Mitchell,RB,2233,32.8
generic_sf,2023,4149,Jamaal Williams,RB,2205,48.4
generic_sf,2023,421,Matthew Stafford,QB,2185,243.1
generic_sf,2023,9502,Tank Dell,WR,2182,165
generic_sf,2023,3199,Michael Thomas,WR,2153,89.8
generic_sf,2023,5947,Jakobi Meyers,WR,2135,197
generic_sf,2023,1837,Jimmy Garoppolo,QB,2126,64.1
generic_sf,2023,7601,Rondale Moore,WR,2100,97.4
generic_sf,2023,9506,Sean Tucker,RB,2061,5.2
generic_sf,2023,8140,Justyn Ross,WR,2041,7.6
generic_sf,2023,4985,Rashaad Penny,RB,2036,3.2
generic_sf,2023,4147,Samaje Perine,RB,2033,115.3
generic_sf,2023,5906,Dawson Knox,TE,2030,44.4
generic_sf,2023,6824,Donovan Peoples-Jones,WR,2023,24
generic_sf,2023,3271,Tyler Higbee,TE,2007,108.5
generic_sf,2023,10871,Luke Schoonmaker,TE,2004,26.5
generic_sf,2023,9505,Deuce Vaughn,RB,2001,15
generic_sf,2023,10232,Michael Wilson,WR,1991,99
generic_sf,2023,4892,Baker Mayfield,QB,1931,267.9
generic_sf,2023,9220,Evan Hull,RB,1931,1.7
generic_sf,2023,9493,Puka Nacua,WR,1919,284.4
generic_sf,2023,9479,Darnell Washington,TE,1916,13.1
generic_sf,2023,5185,Allen Lazard,WR,1914,60.1
generic_sf,2023,10444,Cedric Tillman,WR,1912,36.9
generic_sf,2023,3225,Tyler Boyd,WR,1908,143.4
generic_sf,2023,4080,Zay Jones,WR,1904,67.4
generic_sf,2023,9224,Chase Brown,RB,1893,47.2
generic_sf,2023,8676,Rashid Shaheed,WR,1891,140.1
generic_sf,2023,4951,D.J. Chark,WR,1880,110.9
generic_sf,2023,5038,Michael Gallup,WR,1867,87.8
generic_sf,2023,6920,Isaiah Hodgins,WR,1801,53.4
generic_sf,2023,8139,Zamir White,RB,1794,60.8
generic_sf,2023,7551,Deon Jackson,RB,1761,4
generic_sf,2023,5857,Noah Fant,TE,1740,73.4
generic_sf,2023,8143,Jerome Ford,RB,1734,206
generic_sf,2023,10862,Dorian Thompson-Robinson,QB,1715,22.1
generic_sf,2023,6853,Van Jefferson,WR,1698,38
generic_sf,2023,2078,Odell Beckham,WR,1675,107.5
generic_sf,2023,6126,Irv Smith,TE,1665,33.5
generic_sf,2023,8111,Cade Otton,TE,1646,111.5
generic_sf,2023,8225,Daniel Bellinger,TE,1641,50.5
generic_sf,2023,7828,Noah Gray,TE,1636,70.6
generic_sf,2023,1049,Ryan Tannehill,QB,1631,67.6
generic_sf,2023,2749,Raheem Mostert,RB,1614,267.7
generic_sf,2023,7670,Josh Palmer,WR,1586,95.7
generic_sf,2023,6130,Devin Singletary,RB,1576,153.8
generic_sf,2023,9222,Zach Evans,RB,1566,1.6
generic_sf,2023,6886,Chase Claypool,WR,1564,20.4
generic_sf,2023,2161,Jerick McKinnon,RB,1544,84.4
generic_sf,2023,3164,Ezekiel Elliott,RB,1539,161.4
generic_sf,2023,7066,K.J. Osborn,WR,1534,117.1
generic_sf,2023,4993,Mike Gesicki,TE,1534,63.9
generic_sf,2023,4089,Gerald Everett,TE,1501,109.7
generic_sf,2023,4082,Curtis Samuel,WR,1496,152.2
generic_sf,2023,9504,Kayshon Boutte,WR,1482,3.9
generic_sf,2023,5955,Hunter Renfrow,WR,1457,48.5
generic_sf,2023,9492,Trey Palmer,WR,1455,92.7
generic_sf,2023,3214,Hunter Henry,TE,1454,119.9
generic_sf,2023,10866,Aidan O'Connell,QB,1435,108
generic_sf,2023,7594,Chuba Hubbard,RB,1434,171.3
generic_sf,2023,1689,Adam Thielen,WR,1427,227.8
generic_sf,2023,9227,Israel Abanikanda,RB,1426,15.7
generic_sf,2023,9484,Tucker Kraft,TE,1424,72.4
generic_sf,2023,8230,Ty Chandler,RB,1416,90.1
generic_sf,2023,6845,Zack Moss,RB,1413,166.6
generic_sf,2023,6820,Clyde Edwards-Helaire,RB,1412,68.1
generic_sf,2023,6149,Darius Slayton,WR,1410,133.8
generic_sf,2023,5880,Parris Campbell,WR,1388,30.4
generic_sf,2023,5917,Mecole Hardman,WR,1385,12
generic_sf,2023,7538,Zach Wilson,QB,1375,119.9
generic_sf,2023,7565,Terrace Marshall,WR,1371,31.4
generic_sf,2023,7794,Chris Evans,RB,1335,2.1
generic_sf,2023,4111,D'Onta Foreman,RB,1334,91.2
generic_sf,2023,8150,Kyren Williams,RB,1328,255
generic_sf,2023,8221,Keaontay Ingram,RB,1308,14
generic_sf,2023,5086,Marquez Valdes-Scantling,WR,1287,56.5
generic_sf,2023,5133,Tyler Conklin,TE,1283,119.5
generic_sf,2023,8161,Malik Willis,QB,1282,3.1
generic_sf,2023,8125,Calvin Austin III,WR,1281,51.9
generic_sf,2023,4943,Sam Darnold,QB,1280,5.9
generic_sf,2023,5284,Jeffery Wilson,RB,1261,36.8
generic_sf,2023,10218,Xavier Hutchinson,WR,1261,20.3
generic_sf,2023,8153,Isaiah Spiller,RB,1255,19
generic_sf,2023,8188,Tyquan Thornton,WR,1240,27.2
generic_sf,2023,1339,Zach Ertz,TE,1222,51.7
generic_sf,2023,8134,Khalil Shakir,WR,1220,96.6
generic_sf,2023,5248,Gus Edwards,RB,1184,184.2
generic_sf,2023,5970,Greg Dortch,WR,1183,61.1
generic_sf,2023,10217,Clayton Tune,QB,1177,7.4
generic_sf,2023,10863,A.T. Perry,WR,1138,40.3
generic_sf,2023,10223,Eric Gray,RB,1093,9.2
generic_sf,2023,4098,Kareem Hunt,RB,1091,117
generic_sf,2023,7045,Joshua Kelley,RB,1078,61.6
generic_sf,2023,7607,Michael Carter,RB,1077,55.9
generic_sf,2023,11439,Jaleel McLaughlin,RB,1069,105.4
generic_sf,2023,7021,Rico Dowdle,RB,1061,78.5
generic_sf,2023,4179,Joshua Dobbs,QB,1057,200.7
generic_sf,2023,10219,Chris Rodriguez,RB,1055,37.9
generic_sf,2023,8117,Jalen Tolbert,WR,1048,50
generic_sf,2023,5137,Richie James,WR,1046,15.9
generic_sf,2023,8116,Pierre Strong Jr.,RB,1034,36.3
generic_sf,2023,4973,Hayden Hurst,TE,1031,42.4
generic_sf,2023,7562,Tutu Atwell,WR,1014,108.1
generic_sf,2023,7587,Dyami Brown,WR,996,34.8
generic_sf,2023,7083,Tyler Huntley,QB,979,11.8
generic_sf,2023,9501,Demario Douglas,WR,954,103.9
generic_sf,2023,8118,David Bell,WR,942,25.9
generic_sf,2023,2319,DeVante Parker,WR,940,70.8
generic_sf,2023,8214,Cole Turner,TE,931,23
generic_sf,2023,4454,Kendrick Bourne,WR,928,100
generic_sf,2023,9490,Tyler Scott,WR,920,33.7
generic_sf,2023,9480,Brenton Strange,TE,904,14.5
generic_sf,2023,10228,Charlie Jones,WR,896,11.5
generic_sf,2023,7568,Brevin Jordan,TE,882,50.9
generic_sf,2023,6144,Trayveon Williams,RB,865,15.1
generic_sf,2023,6011,Gardner Minshew,QB,857,187.7
generic_sf,2023,6869,Adam Trautman,TE,848,57.3
generic_sf,2023,8145,Jeremy Ruckert,TE,845,31.1
generic_sf,2023,6814,Laviska Shenault,WR,844,21.5
generic_sf,2023,1352,Robert Woods,WR,838,89.3
generic_sf,2023,8408,Jordan Mason,RB,829,38.9
generic_sf,2023,6850,Harrison Bryant,TE,822,37.9
generic_sf,2023,6885,Ke'Shawn Vaughn,RB,821,6.4
generic_sf,2023,7585,Davis Mills,QB,819,17.8
generic_sf,2023,7694,Tommy Tremble,TE,818,57.3
generic_sf,2023,5985,Foster Moreau,TE,812,45
generic_sf,2023,2306,Jameis Winston,QB,803,12
generic_sf,2023,10231,Elijah Higgins,TE,801,31.1
generic_sf,2023,8211,Tyrion Davis-Price,RB,771,2.1
generic_sf,2023,9495,Rakim Jarrett,WR,765,10
generic_sf,2023,6847,Devin Duvernay,WR,761,7.3
generic_sf,2023,7891,Brock Wright,TE,758,28.1
generic_sf,2023,5995,Justice Hill,RB,754,103.7
generic_sf,2023,9511,Keaton Mitchell,RB,751,69.9
generic_sf,2023,4171,Josh Reynolds,WR,749,119.4
generic_sf,2023,8171,Kyle Philips,WR,743,27.6
generic_sf,2024,4046,Patrick Mahomes,QB,9992,283
generic_sf,2024,4984,Josh Allen,QB,9975,379
generic_sf,2024,6786,CeeDee Lamb,WR,9796,263.4
generic_sf,2024,6794,Justin Jefferson,WR,9449,309.1
generic_sf,2024,9758,C.J. Stroud,QB,9304,214.4
generic_sf,2024,7547,Amon-Ra St. Brown,WR,8857,302.5
generic_sf,2024,9509,Bijan Robinson,RB,8695,310.4
generic_sf,2024,4881,Lamar Jackson,QB,8641,407.4
generic_sf,2024,6904,Jalen Hurts,QB,8621,315.1
generic_sf,2024,7564,Ja'Marr Chase,WR,8538,377.4
generic_sf,2024,11628,Marvin Harrison Jr.,WR,8293,179.2
generic_sf,2024,8155,Breece Hall,RB,8273,222.7
generic_sf,2024,11560,Caleb Williams,QB,8226,243.6
generic_sf,2024,10859,Sam LaPorta,TE,7603,161.3
generic_sf,2024,6770,Joe Burrow,QB,7517,359.8
generic_sf,2024,6804,Jordan Love,QB,7370,231.1
generic_sf,2024,9221,Jahmyr Gibbs,RB,7319,316.9
generic_sf,2024,8146,Garrett Wilson,WR,7302,242.8
generic_sf,2024,4034,Christian McCaffrey,RB,7268,47.8
generic_sf,2024,9229,Anthony Richardson,QB,7220,163.4
generic_sf,2024,9493,Puka Nacua,WR,6957,206.6
generic_sf,2024,5849,Kyler Murray,QB,6875,269.4
generic_sf,2024,5859,A.J. Brown,WR,6867,216.9
generic_sf,2024,11566,Jayden Daniels,QB,6852,351.6
generic_sf,2024,11632,Malik Nabers,WR,6844,256.2
generic_sf,2024,3321,Tyreek Hill,WR,6738,214.2
generic_sf,2024,6797,Justin Herbert,QB,6485,257.4
generic_sf,2024,8130,Trey McBride,TE,6233,230.3
generic_sf,2024,8112,Drake London,WR,6088,240.1
generic_sf,2024,6813,Jonathan Taylor,RB,6050,219.7
generic_sf,2024,7526,Jaylen Waddle,WR,5988,140.6
generic_sf,2024,10236,Dalton Kincaid,TE,5985,100.8
generic_sf,2024,7523,Trevor Lawrence,QB,5963,145.2
generic_sf,2024,9226,De'Von Achane,RB,5905,281.8
generic_sf,2024,8144,Chris Olave,WR,5834,76.7
generic_sf,2024,6803,Brandon Aiyuk,WR,5809,62.4
generic_sf,2024,7569,Nico Collins,WR,5769,195.8
generic_sf,2024,11604,Brock Bowers,TE,5765,247.7
generic_sf,2024,11620,Rome Odunze,WR,5687,141.1
generic_sf,2024,7525,DeVonta Smith,WR,5679,199.4
generic_sf,2024,8183,Brock Purdy,QB,5541,266.9
generic_sf,2024,7543,Travis Etienne,RB,5470,121.2
generic_sf,2024,3294,Dak Prescott,QB,5387,116.5
generic_sf,2024,7553,Kyle Pitts,TE,5348,127.7
generic_sf,2024,6768,Tua Tagovailoa,QB,5303,181.6
generic_sf,2024,4983,D.J. Moore,WR,5270,216
generic_sf,2024,5846,DK Metcalf,WR,5224,176.9
generic_sf,2024,4866,Saquon Barkley,RB,5152,355.3
generic_sf,2024,8150,Kyren Williams,RB,5142,272.1
generic_sf,2024,9502,Tank Dell,WR,5118,140
generic_sf,2024,8151,Kenneth Walker III,RB,5112,181.2
generic_sf,2024,8205,Isiah Pacheco,RB,4963,56.9
generic_sf,2024,5012,Mark Andrews,TE,4957,173.4
generic_sf,2024,10229,Rashee Rice,WR,4934,64.9
generic_sf,2024,11564,Drake Maye,QB,4904,177.1
generic_sf,2024,6819,Michael Pittman,WR,4893,152.6
generic_sf,2024,11631,Brian Thomas Jr.,WR,4838,266.7
generic_sf,2024,3163,Jared Goff,QB,4836,315.2
generic_sf,2024,6801,Tee Higgins,WR,4775,212.8
generic_sf,2024,11624,Xavier Worthy,WR,4745,187.2
generic_sf,2024,9488,Jaxon Smith-Njigba,WR,4717,247.7
generic_sf,2024,9997,Zay Flowers,WR,4707,206.4
generic_sf,2024,8138,James Cook,RB,4694,257.9
generic_sf,2024,11583,Jonathon Brooks,RB,4694,7.5
generic_sf,2024,8137,George Pickens,WR,4650,163.4
generic_sf,2024,5872,Deebo Samuel,WR,4566,153.6
generic_sf,2024,1466,Travis Kelce,TE,4498,195.4
generic_sf,2024,11563,Bo Nix,QB,4478,283.7
generic_sf,2024,5844,T.J. Hockenson,TE,4433,83.6
generic_sf,2024,5850,Josh Jacobs,RB,4407,281.5
generic_sf,2024,9756,Jordan Addison,WR,4107,211.5
generic_sf,2024,11635,Ladd McConkey,WR,4092,224.4
generic_sf,2024,10222,Jayden Reed,WR,4082,191.9
generic_sf,2024,4039,Cooper Kupp,WR,4080,175
generic_sf,2024,8136,Rachaad White,RB,4070,199.6
generic_sf,2024,11637,Keon Coleman,WR,3969,105.5
generic_sf,2024,2133,Davante Adams,WR,3960,220.5
generic_sf,2024,9228,Bryce Young,QB,3952,158.6
generic_sf,2024,2216,Mike Evans,WR,3943,222.5
generic_sf,2024,4217,George Kittle,TE,3906,231.9
generic_sf,2024,11559,Michael Penix Jr.,QB,3831,19.1
generic_sf,2024,5927,Terry McLaurin,WR,3788,247.6
generic_sf,2024,9999,Will Levis,QB,3784,108.1
generic_sf,2024,4066,Evan Engram,TE,3738,89.5
generic_sf,2024,8110,Jake Ferguson,TE,3738,101.2
generic_sf,2024,3198,Derrick Henry,RB,3719,306.3
generic_sf,2024,11589,Trey Benson,RB,3653,47
generic_sf,2024,4033,David Njoku,TE,3597,148.5
generic_sf,2024,2309,Amari Cooper,WR,3453,122.7
generic_sf,2024,8167,Christian Watson,WR,3408,105.3
generic_sf,2024,9508,Tyjae Spears,RB,3406,113.6
generic_sf,2024,4892,Baker Mayfield,QB,3403,344.2
generic_sf,2024,4950,Christian Kirk,WR,3402,70.9
generic_sf,2024,4037,Chris Godwin,WR,3382,137.8
generic_sf,2024,6790,D'Andre Swift,RB,3377,202
generic_sf,2024,4018,Joe Mixon,RB,3343,236.7
generic_sf,2024,7588,Javonte Williams,RB,3341,147.1
generic_sf,2024,11625,Adonai Mitchell,WR,3339,53.8
generic_sf,2024,7611,Rhamondre Stevenson,RB,3337,175.9
generic_sf,2024,4981,Calvin Ridley,WR,3317,188.9
generic_sf,2024,4035,Alvin Kamara,RB,3309,265.3
generic_sf,2024,11596,Ben Sinnott,TE,3307,13.8
generic_sf,2024,2449,Stefon Diggs,WR,3285,121.9
generic_sf,2024,5892,David Montgomery,RB,3284,221.7
generic_sf,2024,1166,Kirk Cousins,QB,3274,176.3
generic_sf,2024,5937,Diontae Johnson,WR,3246,85.9
generic_sf,2024,11586,Blake Corum,RB,3244,30.3
generic_sf,2024,8148,Jameson Williams,WR,3241,202.8
generic_sf,2024,7528,Najee Harris,RB,3236,189
generic_sf,2024,8139,Zamir White,RB,3218,29.3
generic_sf,2024,8154,Brian Robinson,RB,3216,157.2
generic_sf,2024,8121,Romeo Doubs,WR,3170,132.1
generic_sf,2024,8228,Jaylen Warren,RB,3161,122
generic_sf,2024,11619,Ja'Lynn Polk,WR,3142,32.7
generic_sf,2024,9224,Chase Brown,RB,3117,255
generic_sf,2024,11626,Xavier Legette,WR,3103,119.1
generic_sf,2024,421,Matthew Stafford,QB,3099,214.6
generic_sf,2024,8143,Jerome Ford,RB,3095,134
generic_sf,2024,4137,James Conner,RB,3093,253.8
generic_sf,2024,11643,Jaylen Wright,RB,3086,27.1
generic_sf,2024,4017,Deshaun Watson,QB,3055,76.7
generic_sf,2024,7600,Pat Freiermuth,TE,3019,145.8
generic_sf,2024,9481,Luke Musgrave,TE,3008,8.6
generic_sf,2024,8131,Isaiah Likely,TE,2998,116.9
generic_sf,2024,5967,Tony Pollard,RB,2997,194.5
generic_sf,2024,6826,Cole Kmet,TE,2958,118.1
generic_sf,2024,8134,Khalil Shakir,WR,2948,182.5
generic_sf,2024,9486,Dontayvion Wicks,WR,2945,100.6
generic_sf,2024,4199,Aaron Jones,RB,2917,229.1
generic_sf,2024,5848,Marquise Brown,WR,2909,18.1
generic_sf,2024,5001,Dalton Schultz,TE,2908,112.3
generic_sf,2024,5022,Dallas Goedert,TE,2907,94.1
generic_sf,2024,9500,Josh Downs,WR,2904,164.1
generic_sf,2024,11638,Ricky Pearsall,WR,2848,74.6
generic_sf,2024,9753,Zach Charbonnet,RB,2839,177.8
generic_sf,2024,11581,MarShawn Lloyd,RB,2814,2.8
generic_sf,2024,1479,Keenan Allen,WR,2788,180.9
generic_sf,2024,5045,Courtland Sutton,WR,2773,219.5
generic_sf,2024,7670,Josh Palmer,WR,2701,107.4
generic_sf,2024,7591,Justin Fields,QB,2688,119.1
generic_sf,2024,6845,Zack Moss,RB,2681,81.9
generic_sf,2024,2749,Raheem Mostert,RB,2675,70.9
generic_sf,2024,1373,Geno Smith,QB,2672,239.7
generic_sf,2024,11618,Jalen McMillan,WR,2655,116.4
generic_sf,2024,11640,Jermaine Burton,WR,2613,14.7
generic_sf,2024,11576,Braelon Allen,RB,2591,80.9
generic_sf,2024,4988,Nick Chubb,RB,2579,63.3
generic_sf,2024,6130,Devin Singletary,RB,2576,93.9
generic_sf,2024,6783,Jerry Jeudy,WR,2569,228.6
generic_sf,2024,9482,Michael Mayer,TE,2565,30.5
generic_sf,2024,11584,Bucky Irving,RB,2561,228
generic_sf,2024,8676,Rashid Shaheed,WR,2554,79.8
generic_sf,2024,11439,Jaleel McLaughlin,RB,2551,90.4
generic_sf,2024,7021,Rico Dowdle,RB,2536,181.4
generic_sf,2024,96,Aaron Rodgers,QB,2534,231.6
generic_sf,2024,10232,Michael Wilson,WR,2522,124.5
generic_sf,2024,5947,Jakobi Meyers,WR,2494,190.7
generic_sf,2024,8132,Tyler Allgeier,RB,2460,97.3
generic_sf,2024,9501,Demario Douglas,WR,2446,141.3
generic_sf,2024,11650,Luke McCaffrey,WR,2438,34.8
generic_sf,2024,5870,Daniel Jones,QB,2424,135.3
generic_sf,2024,8172,Greg Dulcich,TE,2405,7.8
generic_sf,2024,8111,Cade Otton,TE,2397,140.6
generic_sf,2024,9484,Tucker Kraft,TE,2396,155.7
generic_sf,2024,11600,Ja'Tavion Sanders,TE,2392,66.7
generic_sf,2024,7594,Chuba Hubbard,RB,2391,241.6
generic_sf,2024,9511,Keaton Mitchell,RB,2380,5.8
generic_sf,2024,4082,Curtis Samuel,WR,2377,51.5
generic_sf,2024,1426,DeAndre Hopkins,WR,2364,147
generic_sf,2024,5248,Gus Edwards,RB,2362,64.1
generic_sf,2024,11575,Ray Davis,RB,2320,101.6
generic_sf,2024,4943,Sam Darnold,QB,2317,300.3
generic_sf,2024,6806,J.K. Dobbins,RB,2312,181.3
generic_sf,2024,6011,Gardner Minshew,QB,2300,96.3
generic_sf,2024,6943,Gabriel Davis,WR,2294,53.9
generic_sf,2024,11627,Troy Franklin,WR,2287,63.9
generic_sf,2024,9494,Marvin Mims,WR,2275,107.4
generic_sf,2024,11579,Audric Estime,RB,2262,39.3
generic_sf,2024,8408,Jordan Mason,RB,2217,115
generic_sf,2024,2028,Derek Carr,QB,2212,150.9
generic_sf,2024,11617,Malachi Corley,WR,2168,5.2
generic_sf,2024,4663,Austin Ekeler,RB,2166,127.1
generic_sf,2024,7090,Darnell Mooney,WR,2151,193.2
generic_sf,2024,11597,Theo Johnson,TE,2127,68.1
generic_sf,2024,2374,Tyler Lockett,WR,2078,116.2
generic_sf,2024,9757,Kendre Miller,RB,2074,29.1
generic_sf,2024,11562,Spencer Rattler,QB,2069,52.6
generic_sf,2024,9754,Quentin Johnston,WR,2059,143.1
generic_sf,2024,7571,Rashod Bateman,WR,2056,156
generic_sf,2024,8210,Chigoziem Okonkwo,TE,2053,113.6
generic_sf,2024,8119,Jahan Dotson,WR,2048,25.5
generic_sf,2024,1234,Russell Wilson,QB,2048,161.3
generic_sf,2024,8126,Wan'Dale Robinson,WR,2047,168.4
generic_sf,2024,8230,Ty Chandler,RB,2005,28.4
generic_sf,2024,9225,Tank Bigsby,RB,2003,117.8
generic_sf,2024,7608,Khalil Herbert,RB,1999,16.2
generic_sf,2024,10235,Roschon Johnson,RB,1994,70.5
generic_sf,2024,5857,Noah Fant,TE,1981,86.7
generic_sf,2024,4068,Mike Williams,WR,1941,53.3
generic_sf,2024,10226,Andrei Iosivas,WR,1914,116.7
generic_sf,2024,11610,Malik Washington,WR,1890,46
