league,match_id,minute,elapsed,elapsed_plus,team,goals_for,goals_against
UNKNOWN,2568,14,14,0,8455,0,0
UNKNOWN,2568,17,17,0,8455,0,0
UNKNOWN,2568,26,26,0,8455,0,0
UNKNOWN,2568,27,27,0,8455,0,0
UNKNOWN,2568,38,38,0,8455,0,0
UNKNOWN,2568,64,64,0,8668,0,1
UNKNOWN,2568,79,79,0,8668,0,1
UNKNOWN,2568,85,85,0,8455,1,0
UNKNOWN,2568,85,85,0,8455,1,0
UNKNOWN,2569,28,28,0,9825,0,0
UNKNOWN,2569,30,30,0,10260,0,0
UNKNOWN,2569,50,50,0,10260,1,0
UNKNOWN,2569,53,53,0,9825,0,1
UNKNOWN,2569,56,56,0,9825,0,1
UNKNOWN,2569,58,58,0,9825,0,1
UNKNOWN,2569,63,63,0,10260,1,0
UNKNOWN,2569,63,63,0,10260,1,0
UNKNOWN,2569,88,88,0,10260,1,0
UNKNOWN,2570,27,27,0,8455,0,1
UNKNOWN,2570,41,41,0,8455,0,1
UNKNOWN,2570,55,55,0,8455,0,1
UNKNOWN,2570,56,56,0,8455,0,1
UNKNOWN,2570,76,76,0,8455,1,1
UNKNOWN,2570,77,77,0,8455,1,1
UNKNOWN,2570,77,77,0,8455,1,1
UNKNOWN,2570,84,84,0,8586,1,1
UNKNOWN,2571,7,7,0,8456,0,0
UNKNOWN,2571,24,24,0,8456,0,0
UNKNOWN,2571,34,34,0,8456,1,0
UNKNOWN,2571,49,49,0,8456,1,0
UNKNOWN,2571,68,68,0,8654,0,1
UNKNOWN,2571,70,70,0,8456,1,0
UNKNOWN,2571,72,72,0,8456,1,0
UNKNOWN,2571,89,89,0,8654,0,3
UNKNOWN,2572,3,3,0,8659,0,0
UNKNOWN,2572,9,9,0,8659,0,0
UNKNOWN,2572,9,9,0,8659,0,0
UNKNOWN,2572,10,10,0,10252,0,0
UNKNOWN,2572,11,11,0,10252,0,0
UNKNOWN,2572,14,14,0,8659,0,0
UNKNOWN,2572,19,19,0,10252,0,0
UNKNOWN,2572,24,24,0,8659,0,0
UNKNOWN,2572,31,31,0,8659,0,1
UNKNOWN,2572,37,37,0,10252,1,0
UNKNOWN,2572,42,42,0,8659,0,1
UNKNOWN,2572,45,45,0,8659,0,1
UNKNOWN,2572,47,45,2,8659,0,1
UNKNOWN,2572,59,59,0,10252,1,0
UNKNOWN,2572,76,76,0,8659,0,1
UNKNOWN,2572,79,79,0,10252,1,0
UNKNOWN,2572,85,85,0,8659,0,2
UNKNOWN,2572,89,89,0,8659,0,2
UNKNOWN,2572,89,89,0,8659,0,2
UNKNOWN,2573,4,4,0,8668,0,0
UNKNOWN,2573,10,10,0,8528,0,0
UNKNOWN,2573,14,14,0,8668,0,0
UNKNOWN,2573,32,32,0,8668,0,0
UNKNOWN,2573,46,46,0,8668,0,0
UNKNOWN,2573,50,50,0,8668,0,0
UNKNOWN,2573,50,50,0,8668,0,0
UNKNOWN,2573,50,50,0,8668,0,0
UNKNOWN,2573,51,51,0,8668,0,0
UNKNOWN,2573,82,82,0,8668,0,0
UNKNOWN,2573,85,85,0,8668,0,0
UNKNOWN,2573,85,85,0,8528,0,0
UNKNOWN,2573,86,86,0,8528,0,0
UNKNOWN,2573,91,90,1,8528,0,0
UNKNOWN,2574,14,14,0,8650,0,0
UNKNOWN,2574,33,33,0,8650,0,1
UNKNOWN,2574,37,37,0,10261,1,0
UNKNOWN,2574,47,45,2,8650,0,1
UNKNOWN,2574,51,51,0,10261,1,1
UNKNOWN,2574,84,84,0,8650,1,2
UNKNOWN,2574,90,90,0,8650,1,2
UNKNOWN,2575,4,4,0,8658,0,0
UNKNOWN,2575,26,26,0,8602,0,0
UNKNOWN,2575,58,58,0,8602,1,0
UNKNOWN,2575,59,59,0,8602,1,0
UNKNOWN,2575,65,65,0,8602,1,0
UNKNOWN,2575,65,65,0,8602,1,0
UNKNOWN,2575,66,66,0,8602,1,0
UNKNOWN,2575,68,68,0,8602,1,0
UNKNOWN,2575,92,90,2,8658,0,1
UNKNOWN,2576,14,14,0,8472,0,0
UNKNOWN,2576,25,25,0,9879,0,0
UNKNOWN,2576,31,31,0,8472,0,0
UNKNOWN,2576,69,69,0,9879,0,0
UNKNOWN,2576,69,69,0,9879,0,0
UNKNOWN,2576,71,71,0,9879,0,0
UNKNOWN,2576,89,89,0,8472,0,0
UNKNOWN,2577,8,8,0,8559,0,0
UNKNOWN,2577,24,24,0,8655,0,0
UNKNOWN,2577,31,31,0,8655,0,0
UNKNOWN,2577,31,31,0,8655,0,0
UNKNOWN,2577,38,38,0,8655,0,0
UNKNOWN,2577,41,41,0,8655,0,0
UNKNOWN,2577,47,45,2,8655,0,0
UNKNOWN,2577,46,46,0,8559,0,0
UNKNOWN,2577,54,54,0,8559,0,0
UNKNOWN,2577,64,64,0,8655,0,0
UNKNOWN,2577,83,83,0,8655,0,1
UNKNOWN,2577,83,83,0,8655,0,1
UNKNOWN,2577,86,86,0,8655,0,1
UNKNOWN,2578,13,13,0,10194,0,0
